HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
4,8,E06000022,,366380,0,527,South West,,A368,165330,Bath and North East Somerset,0,36423,0,6,E,53,6/20/2000,2000,165300,4,1,456,A39,370150,1,PR,370000,3,162120,A4,7
10,2,E06000022,,366380,0,810,South West,,A368,165330,Bath and North East Somerset,0,36423,1,13,E,65,6/20/2000,2000,165300,6,0,724,A39,370150,2,PR,370000,1,162120,A4,8
16,4,E06000022,,366380,1,559,South West,,A368,165330,Bath and North East Somerset,0,36423,0,20,E,43,6/20/2000,2000,165300,4,0,488,A39,370150,3,PR,370000,0,162120,A4,9
10,4,E06000022,,366380,0,361,South West,,A368,165330,Bath and North East Somerset,0,36423,0,13,E,45,6/20/2000,2000,165300,1,2,298,A39,370150,1,PR,370000,0,162120,A4,10
13,6,E06000022,,366380,1,321,South West,,A368,165330,Bath and North East Somerset,0,36423,0,20,E,43,6/20/2000,2000,165300,2,2,250,A39,370150,4,PR,370000,2,162120,A4,11
13,2,E06000022,,366380,1,283,South West,,A368,165330,Bath and North East Somerset,1,36423,0,19,E,32,6/20/2000,2000,165300,2,1,228,A39,370150,3,PR,370000,0,162120,A4,12
13,2,E06000022,,366380,0,298,South West,,A368,165330,Bath and North East Somerset,0,36423,1,16,E,33,6/20/2000,2000,165300,1,0,246,A39,370150,2,PR,370000,0,162120,A4,13
15,7,E06000022,,366380,0,290,South West,,A368,165330,Bath and North East Somerset,0,36423,1,19,E,35,6/20/2000,2000,165300,1,1,228,A39,370150,2,PR,370000,0,162120,A4,14
9,4,E06000022,,366380,1,293,South West,,A368,165330,Bath and North East Somerset,0,36423,0,12,E,26,6/20/2000,2000,165300,3,1,248,A39,370150,1,PR,370000,1,162120,A4,15
9,1,E06000022,,366380,0,292,South West,,A368,165330,Bath and North East Somerset,1,36423,0,11,E,39,6/20/2000,2000,165300,0,0,241,A39,370150,1,PR,370000,0,162120,A4,16
7,0,E06000022,,366380,0,364,South West,,A368,165330,Bath and North East Somerset,0,36423,1,10,E,43,6/20/2000,2000,165300,5,1,306,A39,370150,1,PR,370000,1,162120,A4,17
0,1,E06000022,,366380,0,299,South West,,A368,165330,Bath and North East Somerset,0,36423,1,2,E,17,6/20/2000,2000,165300,3,0,276,A39,370150,1,PR,370000,1,162120,A4,18
10,5,E06000022,,366380,1,263,South West,,A368,165330,Bath and North East Somerset,1,36423,2,17,W,44,6/20/2000,2000,165300,1,2,196,A39,370150,1,PR,370000,0,162120,A4,7
12,4,E06000022,,366380,0,303,South West,,A368,165330,Bath and North East Somerset,0,36423,1,14,W,37,6/20/2000,2000,165300,0,1,248,A39,370150,0,PR,370000,1,162120,A4,8
15,7,E06000022,,366380,0,268,South West,,A368,165330,Bath and North East Somerset,0,36423,2,22,W,40,6/20/2000,2000,165300,1,3,198,A39,370150,2,PR,370000,0,162120,A4,9
15,7,E06000022,,366380,0,244,South West,,A368,165330,Bath and North East Somerset,0,36423,0,18,W,32,6/20/2000,2000,165300,3,1,184,A39,370150,2,PR,370000,3,162120,A4,10
12,2,E06000022,,366380,2,299,South West,,A368,165330,Bath and North East Somerset,1,36423,0,24,W,46,6/20/2000,2000,165300,1,4,226,A39,370150,5,PR,370000,0,162120,A4,11
6,1,E06000022,,366380,1,316,South West,,A368,165330,Bath and North East Somerset,0,36423,1,11,W,31,6/20/2000,2000,165300,1,1,272,A39,370150,2,PR,370000,0,162120,A4,12
12,1,E06000022,,366380,0,302,South West,,A368,165330,Bath and North East Somerset,1,36423,1,20,W,40,6/20/2000,2000,165300,1,1,240,A39,370150,5,PR,370000,0,162120,A4,13
6,3,E06000022,,366380,1,370,South West,,A368,165330,Bath and North East Somerset,0,36423,0,8,W,46,6/20/2000,2000,165300,0,1,313,A39,370150,0,PR,370000,2,162120,A4,14
12,7,E06000022,,366380,1,383,South West,,A368,165330,Bath and North East Somerset,2,36423,0,19,W,52,6/20/2000,2000,165300,3,3,302,A39,370150,1,PR,370000,0,162120,A4,15
18,4,E06000022,,366380,2,650,South West,,A368,165330,Bath and North East Somerset,0,36423,5,29,W,81,6/20/2000,2000,165300,10,1,526,A39,370150,3,PR,370000,1,162120,A4,16
6,4,E06000022,,366380,1,741,South West,,A368,165330,Bath and North East Somerset,0,36423,1,9,W,51,6/20/2000,2000,165300,5,1,672,A39,370150,0,PR,370000,5,162120,A4,17
4,3,E06000022,,366380,0,464,South West,,A368,165330,Bath and North East Somerset,0,36423,3,7,W,26,6/20/2000,2000,165300,3,0,425,A39,370150,0,PR,370000,2,162120,A4,18
1,0,E06000024,Park Road,,0,47,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,1,N,10,6/20/2000,2000,171526,0,0,36,U,,0,UU,340957,1,,,7
0,1,E06000024,Park Road,,0,95,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,0,N,21,6/20/2000,2000,171526,0,0,73,U,,0,UU,340957,0,,,8
2,0,E06000024,Park Road,,0,95,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,3,N,10,6/20/2000,2000,171526,0,0,82,U,,1,UU,340957,3,,,9
0,0,E06000024,Park Road,,0,114,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,0,N,11,6/20/2000,2000,171526,0,0,103,U,,0,UU,340957,0,,,10
2,0,E06000024,Park Road,,0,134,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,2,N,12,6/20/2000,2000,171526,0,0,120,U,,0,UU,340957,1,,,11
2,0,E06000024,Park Road,,0,171,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,2,N,9,6/20/2000,2000,171526,1,0,159,U,,0,UU,340957,0,,,12
0,0,E06000024,Park Road,,0,127,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,0,N,13,6/20/2000,2000,171526,0,0,114,U,,0,UU,340957,0,,,13
0,0,E06000024,Park Road,,0,111,South West,"East of Chaple Hill, Clevedon",,,North Somerset,0,966002,0,0,N,16,6/20/2000,2000,171526,0,0,95,U,,0,UU,340957,0,,,14
