HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
11,5,E06000022,375637,4,406,South West,Darlington St,165350,Bath and North East Somerset,1,8292,3,26,N,85,10/13/2009,2009,165276,5,2,285,A36,375640,5,PU,375619,6,165209,Beckford Rd,7
12,5,E06000022,375637,4,325,South West,Darlington St,165350,Bath and North East Somerset,2,8292,3,27,N,55,10/13/2009,2009,165276,6,3,232,A36,375640,3,PU,375619,4,165209,Beckford Rd,8
21,8,E06000022,375637,6,406,South West,Darlington St,165350,Bath and North East Somerset,1,8292,7,44,N,78,10/13/2009,2009,165276,4,4,272,A36,375640,5,PU,375619,8,165209,Beckford Rd,9
28,5,E06000022,375637,3,392,South West,Darlington St,165350,Bath and North East Somerset,1,8292,3,49,N,80,10/13/2009,2009,165276,3,6,255,A36,375640,8,PU,375619,8,165209,Beckford Rd,10
19,7,E06000022,375637,5,392,South West,Darlington St,165350,Bath and North East Somerset,1,8292,6,44,N,78,10/13/2009,2009,165276,2,5,261,A36,375640,8,PU,375619,11,165209,Beckford Rd,11
22,10,E06000022,375637,2,414,South West,Darlington St,165350,Bath and North East Somerset,4,8292,2,35,N,57,10/13/2009,2009,165276,6,4,306,A36,375640,1,PU,375619,12,165209,Beckford Rd,12
13,12,E06000022,375637,5,387,South West,Darlington St,165350,Bath and North East Somerset,2,8292,5,32,N,53,10/13/2009,2009,165276,3,3,287,A36,375640,4,PU,375619,8,165209,Beckford Rd,13
11,16,E06000022,375637,8,403,South West,Darlington St,165350,Bath and North East Somerset,1,8292,3,31,N,74,10/13/2009,2009,165276,5,5,277,A36,375640,3,PU,375619,6,165209,Beckford Rd,14
11,16,E06000022,375637,1,368,South West,Darlington St,165350,Bath and North East Somerset,1,8292,1,15,N,52,10/13/2009,2009,165276,13,0,272,A36,375640,1,PU,375619,9,165209,Beckford Rd,15
8,10,E06000022,375637,4,317,South West,Darlington St,165350,Bath and North East Somerset,0,8292,2,18,N,50,10/13/2009,2009,165276,12,2,227,A36,375640,2,PU,375619,14,165209,Beckford Rd,16
3,5,E06000022,375637,0,298,South West,Darlington St,165350,Bath and North East Somerset,0,8292,1,7,N,28,10/13/2009,2009,165276,15,2,243,A36,375640,1,PU,375619,35,165209,Beckford Rd,17
2,4,E06000022,375637,0,284,South West,Darlington St,165350,Bath and North East Somerset,0,8292,2,4,N,29,10/13/2009,2009,165276,8,0,239,A36,375640,0,PU,375619,14,165209,Beckford Rd,18
