HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
4,6,E06000023,,357100,2,398,South West,,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,9,W,72,3/15/2002,2002,172370,12,0,299,A4,356860,2,PU,357000,1,172340,A3029,7
8,2,E06000023,,357100,2,523,South West,,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,0,12,W,76,3/15/2002,2002,172370,9,0,424,A4,356860,2,PU,357000,12,172340,A3029,8
5,1,E06000023,,357100,2,353,South West,,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,0,12,W,62,3/15/2002,2002,172370,4,2,274,A4,356860,3,PU,357000,1,172340,A3029,9
12,3,E06000023,,357100,0,334,South West,,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,13,W,63,3/15/2002,2002,172370,2,0,253,A4,356860,0,PU,357000,3,172340,A3029,10
10,6,E06000023,,357100,1,428,South West,,A4 under Bristol Gate,172400,"Bristol, City of",2,74782,0,16,W,85,3/15/2002,2002,172370,2,2,319,A4,356860,1,PU,357000,2,172340,A3029,11
12,7,E06000023,,357100,4,415,South West,,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,21,W,55,3/15/2002,2002,172370,2,1,330,A4,356860,3,PU,357000,2,172340,A3029,12
20,8,E06000023,,357100,0,459,South West,,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,0,23,W,67,3/15/2002,2002,172370,6,1,355,A4,356860,2,PU,357000,4,172340,A3029,13
20,8,E06000023,,357100,0,481,South West,,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,26,W,59,3/15/2002,2002,172370,8,1,380,A4,356860,4,PU,357000,5,172340,A3029,14
12,12,E06000023,,357100,0,576,South West,,A4 under Bristol Gate,172400,"Bristol, City of",2,74782,0,20,W,62,3/15/2002,2002,172370,7,2,475,A4,356860,4,PU,357000,5,172340,A3029,15
8,8,E06000023,,357100,0,680,South West,,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,0,10,W,49,3/15/2002,2002,172370,16,0,597,A4,356860,2,PU,357000,4,172340,A3029,16
11,7,E06000023,,357100,0,797,South West,,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,12,W,45,3/15/2002,2002,172370,20,0,713,A4,356860,0,PU,357000,13,172340,A3029,17
1,6,E06000023,,357100,0,479,South West,,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,0,2,W,23,3/15/2002,2002,172370,9,1,439,A4,356860,0,PU,357000,11,172340,A3029,18
1,2,E06000025,Siston Lane,,0,128,South West,,,,South Gloucestershire,0,919476,0,1,N,30,3/15/2002,2002,174362,3,0,92,C,,0,CR,368399,0,,,7
2,3,E06000025,Siston Lane,,0,159,South West,,,,South Gloucestershire,0,919476,0,2,N,26,3/15/2002,2002,174362,1,0,127,C,,0,CR,368399,0,,,8
0,1,E06000025,Siston Lane,,0,71,South West,,,,South Gloucestershire,0,919476,0,0,N,16,3/15/2002,2002,174362,0,0,54,C,,0,CR,368399,0,,,9
2,0,E06000025,Siston Lane,,0,56,South West,,,,South Gloucestershire,0,919476,0,2,N,7,3/15/2002,2002,174362,0,0,47,C,,0,CR,368399,0,,,10
