HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
3,4,E06000025,0,410,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,5,N,70,6/28/2007,2007,181980,8,1,323,C,1,UU,370620,14,WESTERLEIGH ROAD,7
11,7,E06000025,1,589,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,13,N,47,6/28/2007,2007,181980,6,0,516,C,1,UU,370620,17,WESTERLEIGH ROAD,8
6,2,E06000025,0,439,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,1,930460,1,10,N,44,6/28/2007,2007,181980,1,1,382,C,1,UU,370620,4,WESTERLEIGH ROAD,9
5,4,E06000025,0,351,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,6,N,46,6/28/2007,2007,181980,2,0,293,C,1,UU,370620,4,WESTERLEIGH ROAD,10
12,2,E06000025,0,334,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,14,N,29,6/28/2007,2007,181980,3,0,286,C,2,UU,370620,2,WESTERLEIGH ROAD,11
6,4,E06000025,1,378,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,7,N,44,6/28/2007,2007,181980,2,0,321,C,0,UU,370620,3,WESTERLEIGH ROAD,12
3,3,E06000025,0,422,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,5,N,50,6/28/2007,2007,181980,4,0,360,C,2,UU,370620,3,WESTERLEIGH ROAD,13
4,3,E06000025,0,348,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,5,N,42,6/28/2007,2007,181980,4,0,294,C,1,UU,370620,5,WESTERLEIGH ROAD,14
6,4,E06000025,1,482,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,9,N,39,6/28/2007,2007,181980,6,1,424,C,1,UU,370620,4,WESTERLEIGH ROAD,15
10,4,E06000025,0,489,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,1,13,N,57,6/28/2007,2007,181980,3,0,412,C,2,UU,370620,12,WESTERLEIGH ROAD,16
4,4,E06000025,0,520,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,5,N,60,6/28/2007,2007,181980,5,0,446,C,1,UU,370620,8,WESTERLEIGH ROAD,17
1,2,E06000025,0,404,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,1,N,43,6/28/2007,2007,181980,5,0,353,C,0,UU,370620,7,WESTERLEIGH ROAD,18
2,6,E06000025,1,276,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,4,S,44,6/28/2007,2007,181980,4,1,218,C,0,UU,370620,6,WESTERLEIGH ROAD,7
11,4,E06000025,0,373,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,1,15,S,38,6/28/2007,2007,181980,5,0,311,C,3,UU,370620,3,WESTERLEIGH ROAD,8
5,6,E06000025,0,333,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,8,S,35,6/28/2007,2007,181980,3,1,281,C,2,UU,370620,3,WESTERLEIGH ROAD,9
6,3,E06000025,0,308,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,1,7,S,32,6/28/2007,2007,181980,2,0,264,C,0,UU,370620,0,WESTERLEIGH ROAD,10
14,3,E06000025,2,344,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,1,930460,0,17,S,31,6/28/2007,2007,181980,0,0,293,C,0,UU,370620,0,WESTERLEIGH ROAD,11
11,2,E06000025,0,393,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,11,S,36,6/28/2007,2007,181980,6,0,338,C,0,UU,370620,7,WESTERLEIGH ROAD,12
2,1,E06000025,0,394,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,5,S,35,6/28/2007,2007,181980,1,3,352,C,0,UU,370620,1,WESTERLEIGH ROAD,13
2,4,E06000025,1,424,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,4,S,37,6/28/2007,2007,181980,4,0,375,C,1,UU,370620,3,WESTERLEIGH ROAD,14
3,3,E06000025,0,466,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,3,S,39,6/28/2007,2007,181980,5,0,416,C,0,UU,370620,15,WESTERLEIGH ROAD,15
5,7,E06000025,0,540,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,1,6,S,60,6/28/2007,2007,181980,4,0,463,C,0,UU,370620,14,WESTERLEIGH ROAD,16
3,4,E06000025,0,696,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,3,S,75,6/28/2007,2007,181980,13,0,601,C,0,UU,370620,15,WESTERLEIGH ROAD,17
0,1,E06000025,0,527,South West,"south of Stanshawes Drive, Yate",South Gloucestershire,0,930460,0,0,S,30,6/28/2007,2007,181980,5,0,491,C,0,UU,370620,4,WESTERLEIGH ROAD,18
