HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,0,E06000023,0,216,South West,West of York Place,"Bristol, City of",0,946804,0,2,E,21,4/11/2013,2013,172619,5,0,188,U,1,UU,357986,23,ST GEORGE'S ROAD,7
3,0,E06000023,0,309,South West,West of York Place,"Bristol, City of",0,946804,0,3,E,29,4/11/2013,2013,172619,7,0,270,U,0,UU,357986,31,ST GEORGE'S ROAD,8
6,0,E06000023,0,245,South West,West of York Place,"Bristol, City of",0,946804,0,6,E,26,4/11/2013,2013,172619,8,0,205,U,0,UU,357986,23,ST GEORGE'S ROAD,9
4,0,E06000023,0,180,South West,West of York Place,"Bristol, City of",0,946804,0,4,E,30,4/11/2013,2013,172619,2,0,144,U,0,UU,357986,6,ST GEORGE'S ROAD,10
2,0,E06000023,0,124,South West,West of York Place,"Bristol, City of",0,946804,0,3,E,25,4/11/2013,2013,172619,1,0,95,U,1,UU,357986,1,ST GEORGE'S ROAD,11
3,0,E06000023,0,150,South West,West of York Place,"Bristol, City of",0,946804,0,4,E,25,4/11/2013,2013,172619,1,0,120,U,1,UU,357986,9,ST GEORGE'S ROAD,12
1,0,E06000023,0,160,South West,West of York Place,"Bristol, City of",0,946804,0,2,E,15,4/11/2013,2013,172619,2,0,141,U,1,UU,357986,9,ST GEORGE'S ROAD,13
0,0,E06000023,0,148,South West,West of York Place,"Bristol, City of",0,946804,0,0,E,13,4/11/2013,2013,172619,0,0,135,U,0,UU,357986,7,ST GEORGE'S ROAD,14
0,0,E06000023,0,128,South West,West of York Place,"Bristol, City of",0,946804,0,0,E,15,4/11/2013,2013,172619,0,0,113,U,0,UU,357986,13,ST GEORGE'S ROAD,15
0,0,E06000023,0,132,South West,West of York Place,"Bristol, City of",0,946804,0,0,E,17,4/11/2013,2013,172619,2,0,113,U,0,UU,357986,13,ST GEORGE'S ROAD,16
1,0,E06000023,0,208,South West,West of York Place,"Bristol, City of",0,946804,0,1,E,15,4/11/2013,2013,172619,2,0,190,U,0,UU,357986,14,ST GEORGE'S ROAD,17
0,1,E06000023,0,216,South West,West of York Place,"Bristol, City of",0,946804,0,0,E,11,4/11/2013,2013,172619,1,0,203,U,0,UU,357986,15,ST GEORGE'S ROAD,18
3,0,E06000023,0,89,South West,West of York Place,"Bristol, City of",0,946804,0,3,W,7,4/11/2013,2013,172619,0,0,79,U,0,UU,357986,12,ST GEORGE'S ROAD,7
