HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
4,1,E06000022,0,171,South West,,Bath and North East Somerset,1,946660,0,7,E,38,6/13/2012,2012,163102,1,0,124,B3130,2,BR,357323,1,HIGH STREET,7
5,3,E06000022,0,243,South West,,Bath and North East Somerset,0,946660,0,8,E,36,6/13/2012,2012,163102,2,0,194,B3130,3,BR,357323,1,HIGH STREET,8
5,2,E06000022,0,211,South West,,Bath and North East Somerset,0,946660,0,5,E,29,6/13/2012,2012,163102,0,0,175,B3130,0,BR,357323,1,HIGH STREET,9
3,0,E06000022,1,183,South West,,Bath and North East Somerset,0,946660,0,4,E,27,6/13/2012,2012,163102,0,0,152,B3130,0,BR,357323,5,HIGH STREET,10
6,0,E06000022,0,158,South West,,Bath and North East Somerset,0,946660,0,6,E,30,6/13/2012,2012,163102,2,0,120,B3130,0,BR,357323,0,HIGH STREET,11
5,0,E06000022,0,170,South West,,Bath and North East Somerset,0,946660,0,5,E,19,6/13/2012,2012,163102,0,0,146,B3130,0,BR,357323,0,HIGH STREET,12
2,0,E06000022,0,175,South West,,Bath and North East Somerset,1,946660,0,4,E,15,6/13/2012,2012,163102,3,0,153,B3130,1,BR,357323,5,HIGH STREET,13
2,0,E06000022,0,193,South West,,Bath and North East Somerset,0,946660,0,3,E,30,6/13/2012,2012,163102,1,0,159,B3130,1,BR,357323,3,HIGH STREET,14
2,7,E06000022,0,247,South West,,Bath and North East Somerset,0,946660,0,2,E,24,6/13/2012,2012,163102,1,0,213,B3130,0,BR,357323,1,HIGH STREET,15
7,1,E06000022,0,327,South West,,Bath and North East Somerset,0,946660,0,8,E,43,6/13/2012,2012,163102,4,0,271,B3130,1,BR,357323,11,HIGH STREET,16
1,2,E06000022,0,312,South West,,Bath and North East Somerset,0,946660,0,1,E,32,6/13/2012,2012,163102,0,0,277,B3130,0,BR,357323,1,HIGH STREET,17
0,1,E06000022,0,263,South West,,Bath and North East Somerset,0,946660,0,1,E,26,6/13/2012,2012,163102,1,0,234,B3130,1,BR,357323,2,HIGH STREET,18
5,4,E06000022,0,182,South West,,Bath and North East Somerset,0,946660,0,7,W,37,6/13/2012,2012,163102,4,0,130,B3130,2,BR,357323,5,HIGH STREET,7
8,9,E06000022,0,299,South West,,Bath and North East Somerset,1,946660,0,12,W,50,6/13/2012,2012,163102,1,0,227,B3130,3,BR,357323,1,HIGH STREET,8
5,0,E06000022,1,185,South West,,Bath and North East Somerset,0,946660,0,6,W,30,6/13/2012,2012,163102,0,0,149,B3130,0,BR,357323,1,HIGH STREET,9
3,1,E06000022,0,206,South West,,Bath and North East Somerset,0,946660,0,5,W,31,6/13/2012,2012,163102,0,0,169,B3130,2,BR,357323,1,HIGH STREET,10
7,1,E06000022,0,213,South West,,Bath and North East Somerset,0,946660,0,8,W,35,6/13/2012,2012,163102,3,0,166,B3130,1,BR,357323,1,HIGH STREET,11
6,1,E06000022,0,174,South West,,Bath and North East Somerset,0,946660,0,6,W,24,6/13/2012,2012,163102,0,0,143,B3130,0,BR,357323,0,HIGH STREET,12
3,1,E06000022,0,156,South West,,Bath and North East Somerset,0,946660,0,3,W,13,6/13/2012,2012,163102,3,0,136,B3130,0,BR,357323,0,HIGH STREET,13
3,1,E06000022,0,191,South West,,Bath and North East Somerset,0,946660,0,4,W,17,6/13/2012,2012,163102,2,0,167,B3130,1,BR,357323,1,HIGH STREET,14
5,5,E06000022,0,244,South West,,Bath and North East Somerset,0,946660,0,5,W,23,6/13/2012,2012,163102,1,0,210,B3130,0,BR,357323,1,HIGH STREET,15
4,0,E06000022,0,257,South West,,Bath and North East Somerset,0,946660,0,4,W,40,6/13/2012,2012,163102,0,0,213,B3130,0,BR,357323,7,HIGH STREET,16
2,1,E06000022,0,278,South West,,Bath and North East Somerset,0,946660,0,2,W,27,6/13/2012,2012,163102,1,0,247,B3130,0,BR,357323,3,HIGH STREET,17
0,0,E06000022,0,240,South West,,Bath and North East Somerset,0,946660,0,0,W,20,6/13/2012,2012,163102,4,0,216,B3130,0,BR,357323,3,HIGH STREET,18
1,0,E06000023,0,24,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,1,E,1,6/13/2012,2012,176552,0,0,22,U,0,UU,364083,2,SHEPPARD ROAD,7
1,0,E06000023,0,34,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,1,E,5,6/13/2012,2012,176552,0,0,28,U,0,UU,364083,4,SHEPPARD ROAD,8
0,1,E06000023,0,44,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,0,E,3,6/13/2012,2012,176552,0,0,40,U,0,UU,364083,2,SHEPPARD ROAD,9
0,0,E06000023,0,34,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,0,E,6,6/13/2012,2012,176552,0,0,28,U,0,UU,364083,1,SHEPPARD ROAD,10
1,0,E06000023,0,42,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,1,E,9,6/13/2012,2012,176552,0,0,32,U,0,UU,364083,4,SHEPPARD ROAD,11
0,0,E06000023,0,31,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,0,E,6,6/13/2012,2012,176552,0,0,25,U,0,UU,364083,0,SHEPPARD ROAD,12
1,0,E06000023,0,41,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,1,E,3,6/13/2012,2012,176552,1,0,36,U,0,UU,364083,1,SHEPPARD ROAD,13
1,0,E06000023,0,34,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,1,E,5,6/13/2012,2012,176552,0,0,28,U,0,UU,364083,4,SHEPPARD ROAD,14
0,0,E06000023,0,43,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,0,E,8,6/13/2012,2012,176552,0,0,35,U,0,UU,364083,1,SHEPPARD ROAD,15
0,0,E06000023,0,58,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,0,E,3,6/13/2012,2012,176552,0,0,55,U,0,UU,364083,1,SHEPPARD ROAD,16
0,0,E06000023,0,60,South West,North of Delabere Avenue,"Bristol, City of",0,946785,0,0,E,10,6/13/2012,2012,176552,1,0,49,U,0,UU,364083,2,SHEPPARD ROAD,17
