HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
23,12,E06000025,367960,5,665,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,3,99083,4,43,E,113,7/5/2000,2000,182240,13,3,484,A432,369600,5,PR,369000,8,181410,"roundabout leading to Woodward Avenue, Yate",7
23,10,E06000025,367960,2,813,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,2,99083,2,38,E,102,7/5/2000,2000,182240,7,8,656,A432,369600,1,PR,369000,5,181410,"roundabout leading to Woodward Avenue, Yate",8
38,11,E06000025,367960,8,649,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,5,99083,6,76,E,101,7/5/2000,2000,182240,3,13,458,A432,369600,6,PR,369000,7,181410,"roundabout leading to Woodward Avenue, Yate",9
30,11,E06000025,367960,1,594,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,2,99083,6,51,E,92,7/5/2000,2000,182240,36,8,404,A432,369600,4,PR,369000,2,181410,"roundabout leading to Woodward Avenue, Yate",10
25,10,E06000025,367960,4,549,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,5,99083,3,51,E,96,7/5/2000,2000,182240,3,11,389,A432,369600,3,PR,369000,1,181410,"roundabout leading to Woodward Avenue, Yate",11
34,9,E06000025,367960,3,568,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,3,99083,5,54,E,86,7/5/2000,2000,182240,3,5,416,A432,369600,4,PR,369000,1,181410,"roundabout leading to Woodward Avenue, Yate",12
36,11,E06000025,367960,4,676,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,3,99083,2,48,E,90,7/5/2000,2000,182240,6,2,521,A432,369600,1,PR,369000,4,181410,"roundabout leading to Woodward Avenue, Yate",13
23,9,E06000025,367960,10,645,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,5,99083,3,48,E,108,7/5/2000,2000,182240,3,2,477,A432,369600,5,PR,369000,7,181410,"roundabout leading to Woodward Avenue, Yate",14
43,10,E06000025,367960,3,688,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,2,99083,4,57,E,103,7/5/2000,2000,182240,9,2,509,A432,369600,3,PR,369000,0,181410,"roundabout leading to Woodward Avenue, Yate",15
24,18,E06000025,367960,3,826,South West,"Church Rd, Coalpit Heath",182440,South Gloucestershire,1,99083,1,34,E,111,7/5/2000,2000,182240,21,3,642,A432,369600,2,PR,369000,4,181410,"roundabout leading to Woodward Avenue, Yate",16
