HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
13,9,E06000022,,364160,1,561,South West,,A4174 roundabout,168950,Bath and North East Somerset,1,57290,1,18,E,103,3/20/2009,2009,169000,16,2,415,A4175,364790,0,PR,364728,8,169700,road from Stockwood Hill,7
5,15,E06000022,,364160,0,642,South West,,A4174 roundabout,168950,Bath and North East Somerset,0,57290,2,10,E,63,3/20/2009,2009,169000,18,1,536,A4175,364790,2,PR,364728,12,169700,road from Stockwood Hill,8
7,9,E06000022,,364160,0,509,South West,,A4174 roundabout,168950,Bath and North East Somerset,1,57290,1,12,E,65,3/20/2009,2009,169000,1,2,422,A4175,364790,1,PR,364728,5,169700,road from Stockwood Hill,9
12,6,E06000022,,364160,0,516,South West,,A4174 roundabout,168950,Bath and North East Somerset,0,57290,0,16,E,84,3/20/2009,2009,169000,6,1,404,A4175,364790,3,PR,364728,5,169700,road from Stockwood Hill,10
10,4,E06000022,,364160,2,524,South West,,A4174 roundabout,168950,Bath and North East Somerset,1,57290,0,15,E,83,3/20/2009,2009,169000,9,0,413,A4175,364790,2,PR,364728,3,169700,road from Stockwood Hill,11
13,5,E06000022,,364160,0,525,South West,,A4174 roundabout,168950,Bath and North East Somerset,0,57290,3,20,E,61,3/20/2009,2009,169000,9,1,430,A4175,364790,3,PR,364728,8,169700,road from Stockwood Hill,12
9,7,E06000022,,364160,0,469,South West,,A4174 roundabout,168950,Bath and North East Somerset,0,57290,1,12,E,75,3/20/2009,2009,169000,4,0,371,A4175,364790,2,PR,364728,14,169700,road from Stockwood Hill,13
9,6,E06000022,,364160,1,514,South West,,A4174 roundabout,168950,Bath and North East Somerset,0,57290,1,12,E,83,3/20/2009,2009,169000,13,0,400,A4175,364790,1,PR,364728,2,169700,road from Stockwood Hill,14
12,12,E06000022,,364160,0,548,South West,,A4174 roundabout,168950,Bath and North East Somerset,1,57290,0,13,E,91,3/20/2009,2009,169000,10,0,422,A4175,364790,0,PR,364728,16,169700,road from Stockwood Hill,15
7,4,E06000022,,364160,0,513,South West,,A4174 roundabout,168950,Bath and North East Somerset,0,57290,1,8,E,66,3/20/2009,2009,169000,8,0,427,A4175,364790,0,PR,364728,5,169700,road from Stockwood Hill,16
