HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
31,18,E06000023,,357680,3,1212,South West,,A38,171490,"Bristol, City of",4,16959,7,59,N,243,5/16/2001,2001,170955,34,7,858,A3029,356680,7,PU,357000,10,170620,A3029 Ashton Road/Winterstoke Underpass,7
31,14,E06000023,,357680,3,1191,South West,,A38,171490,"Bristol, City of",1,16959,4,58,N,221,5/16/2001,2001,170955,24,11,874,A3029,356680,8,PU,357000,17,170620,A3029 Ashton Road/Winterstoke Underpass,8
43,9,E06000023,,357680,5,1155,South West,,A38,171490,"Bristol, City of",14,16959,6,87,N,215,5/16/2001,2001,170955,9,11,835,A3029,356680,8,PU,357000,1,170620,A3029 Ashton Road/Winterstoke Underpass,9
57,6,E06000023,,357680,7,1015,South West,,A38,171490,"Bristol, City of",8,16959,9,101,N,178,5/16/2001,2001,170955,10,10,720,A3029,356680,10,PU,357000,1,170620,A3029 Ashton Road/Winterstoke Underpass,10
51,6,E06000023,,357680,7,946,South West,,A38,171490,"Bristol, City of",9,16959,8,97,N,178,5/16/2001,2001,170955,7,15,658,A3029,356680,7,PU,357000,2,170620,A3029 Ashton Road/Winterstoke Underpass,11
34,11,E06000023,,357680,6,1017,South West,,A38,171490,"Bristol, City of",7,16959,7,74,N,161,5/16/2001,2001,170955,5,14,766,A3029,356680,6,PU,357000,3,170620,A3029 Ashton Road/Winterstoke Underpass,12
53,6,E06000023,,357680,5,1059,South West,,A38,171490,"Bristol, City of",8,16959,7,103,N,147,5/16/2001,2001,170955,10,12,793,A3029,356680,18,PU,357000,5,170620,A3029 Ashton Road/Winterstoke Underpass,13
49,8,E06000023,,357680,7,836,South West,,A38,171490,"Bristol, City of",3,16959,14,83,N,140,5/16/2001,2001,170955,8,5,597,A3029,356680,5,PU,357000,3,170620,A3029 Ashton Road/Winterstoke Underpass,14
46,15,E06000023,,357680,6,778,South West,,A38,171490,"Bristol, City of",4,16959,3,69,N,98,5/16/2001,2001,170955,1,6,595,A3029,356680,4,PU,357000,1,170620,A3029 Ashton Road/Winterstoke Underpass,15
33,8,E06000023,,357680,4,956,South West,,A38,171490,"Bristol, City of",1,16959,3,52,N,114,5/16/2001,2001,170955,14,8,768,A3029,356680,3,PU,357000,3,170620,A3029 Ashton Road/Winterstoke Underpass,16
