HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
89,1,E06000025,357747,16,3804,South West,Junction 17 M5,183284,South Gloucestershire,28,99619,88,342,N,459,4/24/2012,2012,182900,8,85,2994,M5,360686,36,TM,360000,0,181250,Junction 16 M5,7
71,0,E06000025,357747,23,4143,South West,Junction 17 M5,183284,South Gloucestershire,21,99619,92,304,N,360,4/24/2012,2012,182900,17,81,3462,M5,360686,16,TM,360000,0,181250,Junction 16 M5,8
88,11,E06000025,357747,40,3035,South West,Junction 17 M5,183284,South Gloucestershire,28,99619,93,396,N,458,4/24/2012,2012,182900,10,121,2160,M5,360686,26,TM,360000,0,181250,Junction 16 M5,9
105,8,E06000025,357747,32,2466,South West,Junction 17 M5,183284,South Gloucestershire,21,99619,106,382,N,316,4/24/2012,2012,182900,0,100,1760,M5,360686,18,TM,360000,0,181250,Junction 16 M5,10
91,3,E06000025,357747,41,2493,South West,Junction 17 M5,183284,South Gloucestershire,27,99619,83,382,N,351,4/24/2012,2012,182900,6,109,1751,M5,360686,31,TM,360000,0,181250,Junction 16 M5,11
83,5,E06000025,357747,13,2803,South West,Junction 17 M5,183284,South Gloucestershire,17,99619,121,399,N,422,4/24/2012,2012,182900,8,149,1969,M5,360686,16,TM,360000,0,181250,Junction 16 M5,12
98,3,E06000025,357747,31,2912,South West,Junction 17 M5,183284,South Gloucestershire,30,99619,115,425,N,375,4/24/2012,2012,182900,7,129,2102,M5,360686,22,TM,360000,0,181250,Junction 16 M5,13
110,9,E06000025,357747,27,3064,South West,Junction 17 M5,183284,South Gloucestershire,22,99619,97,416,N,298,4/24/2012,2012,182900,14,139,2327,M5,360686,21,TM,360000,0,181250,Junction 16 M5,14
72,8,E06000025,357747,19,3155,South West,Junction 17 M5,183284,South Gloucestershire,30,99619,108,382,N,533,4/24/2012,2012,182900,7,140,2225,M5,360686,13,TM,360000,0,181250,Junction 16 M5,15
64,8,E06000025,357747,17,3847,South West,Junction 17 M5,183284,South Gloucestershire,32,99619,87,301,N,550,4/24/2012,2012,182900,10,96,2978,M5,360686,5,TM,360000,0,181250,Junction 16 M5,16
51,11,E06000025,357747,13,3993,South West,Junction 17 M5,183284,South Gloucestershire,8,99619,59,209,N,430,4/24/2012,2012,182900,19,65,3324,M5,360686,13,TM,360000,0,181250,Junction 16 M5,17
51,9,E06000025,357747,2,3155,South West,Junction 17 M5,183284,South Gloucestershire,22,99619,111,268,N,336,4/24/2012,2012,182900,14,79,2528,M5,360686,3,TM,360000,0,181250,Junction 16 M5,18
105,11,E06000025,357747,13,3558,South West,Junction 17 M5,183284,South Gloucestershire,17,99619,123,373,S,696,4/24/2012,2012,182900,19,94,2459,M5,360686,21,TM,360000,0,181250,Junction 16 M5,7
42,3,E06000025,357747,27,3109,South West,Junction 17 M5,183284,South Gloucestershire,8,99619,126,286,S,542,4/24/2012,2012,182900,12,65,2266,M5,360686,18,TM,360000,0,181250,Junction 16 M5,8
86,10,E06000025,357747,23,3196,South West,Junction 17 M5,183284,South Gloucestershire,18,99619,135,405,S,505,4/24/2012,2012,182900,7,121,2269,M5,360686,22,TM,360000,0,181250,Junction 16 M5,9
80,10,E06000025,357747,26,2755,South West,Junction 17 M5,183284,South Gloucestershire,18,99619,93,341,S,387,4/24/2012,2012,182900,6,101,2011,M5,360686,23,TM,360000,0,181250,Junction 16 M5,10
56,4,E06000025,357747,16,2519,South West,Junction 17 M5,183284,South Gloucestershire,20,99619,109,281,S,357,4/24/2012,2012,182900,3,63,1874,M5,360686,17,TM,360000,0,181250,Junction 16 M5,11
70,1,E06000025,357747,26,2683,South West,Junction 17 M5,183284,South Gloucestershire,17,99619,119,347,S,347,4/24/2012,2012,182900,8,93,1980,M5,360686,22,TM,360000,0,181250,Junction 16 M5,12
65,5,E06000025,357747,25,2438,South West,Junction 17 M5,183284,South Gloucestershire,31,99619,87,349,S,334,4/24/2012,2012,182900,8,115,1742,M5,360686,26,TM,360000,0,181250,Junction 16 M5,13
51,5,E06000025,357747,21,2521,South West,Junction 17 M5,183284,South Gloucestershire,15,99619,101,273,S,414,4/24/2012,2012,182900,6,63,1823,M5,360686,22,TM,360000,0,181250,Junction 16 M5,14
78,6,E06000025,357747,16,2967,South West,Junction 17 M5,183284,South Gloucestershire,34,99619,96,326,S,531,4/24/2012,2012,182900,8,85,2096,M5,360686,17,TM,360000,0,181250,Junction 16 M5,15
85,5,E06000025,357747,16,3502,South West,Junction 17 M5,183284,South Gloucestershire,18,99619,90,326,S,518,4/24/2012,2012,182900,10,103,2643,M5,360686,14,TM,360000,0,181250,Junction 16 M5,16
44,3,E06000025,357747,7,4053,South West,Junction 17 M5,183284,South Gloucestershire,12,99619,89,213,S,523,4/24/2012,2012,182900,19,54,3295,M5,360686,7,TM,360000,0,181250,Junction 16 M5,17
49,7,E06000025,357747,6,3293,South West,Junction 17 M5,183284,South Gloucestershire,5,99619,55,183,S,288,4/24/2012,2012,182900,18,55,2797,M5,360686,13,TM,360000,0,181250,Junction 16 M5,18
