dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/27/2004,0,1,BU,,,,10,0,276,"Bristol, City of",,E06000023,990510,1,7,9,,N,0,7,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,63,357,2004
4/27/2004,0,0,BU,,,,3,0,365,"Bristol, City of",,E06000023,990510,4,8,3,,N,4,12,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,63,447,2004
4/27/2004,0,0,BU,,,,5,0,254,"Bristol, City of",,E06000023,990510,0,9,0,,N,0,13,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,45,317,2004
4/27/2004,0,0,BU,,,,7,0,236,"Bristol, City of",,E06000023,990510,6,10,1,,N,6,11,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,46,306,2004
4/27/2004,1,0,BU,,,,2,0,222,"Bristol, City of",,E06000023,990510,6,11,12,,N,5,11,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,56,297,2004
4/27/2004,0,0,BU,,,,7,0,256,"Bristol, City of",,E06000023,990510,3,12,3,,N,3,8,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,39,313,2004
4/27/2004,1,0,BU,,,,9,1,283,"Bristol, City of",,E06000023,990510,13,13,2,,N,10,8,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,1,33,346,2004
4/27/2004,1,0,BU,,,,6,0,277,"Bristol, City of",,E06000023,990510,6,14,2,,N,5,8,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,27,324,2004
4/27/2004,0,0,BU,,,,6,0,307,"Bristol, City of",,E06000023,990510,5,15,1,,N,5,12,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,26,356,2004
4/27/2004,1,0,BU,,,,15,0,311,"Bristol, City of",,E06000023,990510,2,16,2,,N,1,11,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,45,384,2004
4/27/2004,0,0,BU,,,,6,0,401,"Bristol, City of",,E06000023,990510,1,17,3,,N,1,7,352810,,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,27,442,2004
