dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/30/2003,0,0,CU,,,,7,0,296,"Bristol, City of",,E06000023,996519,1,7,6,,E,1,11,358900,,176900,C,,0,South West,Wellington Hill West,0,55,370,2003
4/30/2003,0,0,CU,,,,6,0,443,"Bristol, City of",,E06000023,996519,14,8,4,,E,14,15,358900,,176900,C,,0,South West,Wellington Hill West,0,58,536,2003
4/30/2003,0,0,CU,,,,1,0,317,"Bristol, City of",,E06000023,996519,9,9,1,,E,9,9,358900,,176900,C,,0,South West,Wellington Hill West,0,60,396,2003
4/30/2003,1,0,CU,,,,0,0,223,"Bristol, City of",,E06000023,996519,7,10,0,,E,6,6,358900,,176900,C,,0,South West,Wellington Hill West,0,50,286,2003
4/30/2003,0,0,CU,,,,2,0,284,"Bristol, City of",,E06000023,996519,6,11,0,,E,6,4,358900,,176900,C,,0,South West,Wellington Hill West,0,83,379,2003
4/30/2003,0,0,CU,,,,1,0,280,"Bristol, City of",,E06000023,996519,10,12,1,,E,10,8,358900,,176900,C,,0,South West,Wellington Hill West,0,60,359,2003
4/30/2003,0,0,CU,,,,3,0,306,"Bristol, City of",,E06000023,996519,5,13,0,,E,5,5,358900,,176900,C,,0,South West,Wellington Hill West,0,58,377,2003
4/30/2003,1,0,CU,,,,2,0,310,"Bristol, City of",,E06000023,996519,3,14,1,,E,2,5,358900,,176900,C,,0,South West,Wellington Hill West,0,46,366,2003
4/30/2003,0,0,CU,,,,4,0,343,"Bristol, City of",,E06000023,996519,7,15,0,,E,7,11,358900,,176900,C,,0,South West,Wellington Hill West,0,49,414,2003
4/30/2003,0,0,CU,,,,8,0,359,"Bristol, City of",,E06000023,996519,2,16,3,,E,2,14,358900,,176900,C,,0,South West,Wellington Hill West,0,41,424,2003
4/30/2003,0,0,CU,,,,6,0,466,"Bristol, City of",,E06000023,996519,1,17,4,,E,1,9,358900,,176900,C,,0,South West,Wellington Hill West,0,42,524,2003
4/30/2003,0,0,CU,,,,9,0,333,"Bristol, City of",,E06000023,996519,0,18,1,,E,0,6,358900,,176900,C,,0,South West,Wellington Hill West,0,26,374,2003
4/30/2003,0,0,CU,,,,3,0,235,"Bristol, City of",,E06000023,996519,5,7,1,,W,5,8,358900,,176900,C,,0,South West,Wellington Hill West,0,66,317,2003
4/30/2003,1,0,CU,,,,6,1,309,"Bristol, City of",,E06000023,996519,13,8,4,,W,11,8,358900,,176900,C,,0,South West,Wellington Hill West,0,55,391,2003
4/30/2003,0,0,CU,,,,4,0,284,"Bristol, City of",,E06000023,996519,5,9,0,,W,5,6,358900,,176900,C,,0,South West,Wellington Hill West,0,62,361,2003
4/30/2003,1,0,CU,,,,3,1,256,"Bristol, City of",,E06000023,996519,4,10,0,,W,2,8,358900,,176900,C,,0,South West,Wellington Hill West,0,55,326,2003
4/30/2003,0,0,CU,,,,1,0,270,"Bristol, City of",,E06000023,996519,9,11,1,,W,9,6,358900,,176900,C,,0,South West,Wellington Hill West,0,60,346,2003
4/30/2003,1,0,CU,,,,1,0,319,"Bristol, City of",,E06000023,996519,3,12,1,,W,2,7,358900,,176900,C,,0,South West,Wellington Hill West,0,50,380,2003
4/30/2003,1,0,CU,,,,3,0,196,"Bristol, City of",,E06000023,996519,7,13,0,,W,6,7,358900,,176900,C,,0,South West,Wellington Hill West,0,49,262,2003
4/30/2003,0,0,CU,,,,3,0,249,"Bristol, City of",,E06000023,996519,2,14,2,,W,2,10,358900,,176900,C,,0,South West,Wellington Hill West,0,53,317,2003
4/30/2003,0,0,CU,,,,3,0,324,"Bristol, City of",,E06000023,996519,2,15,3,,W,2,10,358900,,176900,C,,0,South West,Wellington Hill West,0,47,386,2003
4/30/2003,0,0,CU,,,,8,0,284,"Bristol, City of",,E06000023,996519,3,16,3,,W,3,8,358900,,176900,C,,0,South West,Wellington Hill West,0,43,346,2003
4/30/2003,0,0,CU,,,,4,0,431,"Bristol, City of",,E06000023,996519,2,17,3,,W,2,9,358900,,176900,C,,0,South West,Wellington Hill West,0,39,485,2003
4/30/2003,0,0,CU,,,,3,0,366,"Bristol, City of",,E06000023,996519,3,18,5,,W,3,9,358900,,176900,C,,0,South West,Wellington Hill West,0,34,415,2003
4/9/2003,1,1,PU,174840,357280,357330,8,0,546,"Bristol, City of",176130,E06000023,27678,13,7,12,B4056 Henleaze Rd,N,10,17,357340,A4176,175000,A4018,,0,South West,,1,57,641,2003
4/9/2003,3,0,PU,174840,357280,357330,8,3,608,"Bristol, City of",176130,E06000023,27678,21,8,14,B4056 Henleaze Rd,N,14,22,357340,A4176,175000,A4018,,1,South West,,0,66,725,2003
4/9/2003,5,0,PU,174840,357280,357330,8,3,425,"Bristol, City of",176130,E06000023,27678,32,9,9,B4056 Henleaze Rd,N,23,24,357340,A4176,175000,A4018,,0,South West,,1,59,548,2003
4/9/2003,2,1,PU,174840,357280,357330,4,6,429,"Bristol, City of",176130,E06000023,27678,26,10,5,B4056 Henleaze Rd,N,16,26,357340,A4176,175000,A4018,,0,South West,,1,70,555,2003
4/9/2003,0,1,PU,174840,357280,357330,0,5,399,"Bristol, City of",176130,E06000023,27678,27,11,3,B4056 Henleaze Rd,N,21,16,357340,A4176,175000,A4018,,0,South West,,0,75,517,2003
4/9/2003,3,1,PU,174840,357280,357330,6,1,543,"Bristol, City of",176130,E06000023,27678,21,12,5,B4056 Henleaze Rd,N,14,22,357340,A4176,175000,A4018,,1,South West,,1,71,663,2003
4/9/2003,1,3,PU,174840,357280,357330,6,5,533,"Bristol, City of",176130,E06000023,27678,17,13,5,B4056 Henleaze Rd,N,8,18,357340,A4176,175000,A4018,,0,South West,,0,72,646,2003
4/9/2003,2,1,PU,174840,357280,357330,4,2,543,"Bristol, City of",176130,E06000023,27678,20,14,4,B4056 Henleaze Rd,N,15,28,357340,A4176,175000,A4018,,0,South West,,0,66,661,2003
4/9/2003,2,2,PU,174840,357280,357330,13,1,605,"Bristol, City of",176130,E06000023,27678,14,15,3,B4056 Henleaze Rd,N,9,27,357340,A4176,175000,A4018,,0,South West,,0,75,734,2003
4/9/2003,0,0,PU,174840,357280,357330,7,0,614,"Bristol, City of",176130,E06000023,27678,3,16,9,B4056 Henleaze Rd,N,3,16,357340,A4176,175000,A4018,,0,South West,,0,66,706,2003
