dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
6/22/2010,6,8,PU,173566,360000,359530,29,6,2041,"Bristol, City of",174060,E06000023,57291,60,7,7,M32,N,25,11,A4044,359900,173930,A4032,,4,South West,,11,200,2341,2010
6/22/2010,3,1,PU,173566,360000,359530,23,5,1823,"Bristol, City of",174060,E06000023,57291,45,8,9,M32,N,21,31,A4044,359900,173930,A4032,,8,South West,,7,282,2204,2010
6/22/2010,6,11,PU,173566,360000,359530,15,0,1182,"Bristol, City of",174060,E06000023,57291,83,9,5,M32,N,44,25,A4044,359900,173930,A4032,,8,South West,,14,242,1547,2010
6/22/2010,5,2,PU,173566,360000,359530,15,4,1121,"Bristol, City of",174060,E06000023,57291,82,10,2,M32,N,47,23,A4044,359900,173930,A4032,,11,South West,,13,223,1464,2010
6/22/2010,8,2,PU,173566,360000,359530,14,7,1172,"Bristol, City of",174060,E06000023,57291,69,11,5,M32,N,28,17,A4044,359900,173930,A4032,,9,South West,,15,282,1554,2010
6/22/2010,9,3,PU,173566,360000,359530,15,7,1397,"Bristol, City of",174060,E06000023,57291,70,12,14,M32,N,35,13,A4044,359900,173930,A4032,,9,South West,,7,255,1750,2010
6/22/2010,7,1,PU,173566,360000,359530,17,4,1380,"Bristol, City of",174060,E06000023,57291,69,13,3,M32,N,37,24,A4044,359900,173930,A4032,,9,South West,,11,199,1689,2010
6/22/2010,8,2,PU,173566,360000,359530,15,1,1480,"Bristol, City of",174060,E06000023,57291,50,14,10,M32,N,24,20,A4044,359900,173930,A4032,,10,South West,,5,239,1804,2010
6/22/2010,4,1,PU,173566,360000,359530,20,3,1741,"Bristol, City of",174060,E06000023,57291,68,15,13,M32,N,40,25,A4044,359900,173930,A4032,,14,South West,,6,234,2088,2010
6/22/2010,4,2,PU,173566,360000,359530,64,1,2168,"Bristol, City of",174060,E06000023,57291,51,16,29,M32,N,24,26,A4044,359900,173930,A4032,,11,South West,,9,253,2562,2010
6/22/2010,1,1,PU,173566,360000,359530,71,1,1959,"Bristol, City of",174060,E06000023,57291,35,17,25,M32,N,19,27,A4044,359900,173930,A4032,,12,South West,,1,160,2252,2010
6/22/2010,0,0,PU,173566,360000,359530,53,2,1773,"Bristol, City of",174060,E06000023,57291,26,18,18,M32,N,12,23,A4044,359900,173930,A4032,,8,South West,,4,111,1986,2010
6/22/2010,10,1,PU,173566,360000,359530,55,3,2233,"Bristol, City of",174060,E06000023,57291,60,7,20,M32,S,32,33,A4044,359900,173930,A4032,,12,South West,,2,285,2666,2010
6/22/2010,5,2,PU,173566,360000,359530,81,5,2436,"Bristol, City of",174060,E06000023,57291,55,8,25,M32,S,27,20,A4044,359900,173930,A4032,,11,South West,,5,187,2779,2010
6/22/2010,3,3,PU,173566,360000,359530,36,3,1805,"Bristol, City of",174060,E06000023,57291,62,9,24,M32,S,27,27,A4044,359900,173930,A4032,,13,South West,,13,195,2125,2010
6/22/2010,7,2,PU,173566,360000,359530,20,6,1617,"Bristol, City of",174060,E06000023,57291,75,10,10,M32,S,42,20,A4044,359900,173930,A4032,,13,South West,,5,242,1974,2010
6/22/2010,6,0,PU,173566,360000,359530,12,2,1370,"Bristol, City of",174060,E06000023,57291,55,11,8,M32,S,30,20,A4044,359900,173930,A4032,,8,South West,,9,234,1691,2010
6/22/2010,7,3,PU,173566,360000,359530,21,3,1358,"Bristol, City of",174060,E06000023,57291,47,12,14,M32,S,18,34,A4044,359900,173930,A4032,,8,South West,,8,200,1660,2010
6/22/2010,2,0,PU,173566,360000,359530,13,4,1433,"Bristol, City of",174060,E06000023,57291,69,13,6,M32,S,41,16,A4044,359900,173930,A4032,,11,South West,,11,249,1780,2010
6/22/2010,3,3,PU,173566,360000,359530,12,7,1396,"Bristol, City of",174060,E06000023,57291,70,14,4,M32,S,34,23,A4044,359900,173930,A4032,,13,South West,,10,247,1748,2010
6/22/2010,6,1,PU,173566,360000,359530,17,7,1443,"Bristol, City of",174060,E06000023,57291,61,15,3,M32,S,30,22,A4044,359900,173930,A4032,,11,South West,,6,225,1768,2010
6/22/2010,1,1,PU,173566,360000,359530,25,4,1754,"Bristol, City of",174060,E06000023,57291,38,16,6,M32,S,16,34,A4044,359900,173930,A4032,,8,South West,,8,233,2084,2010
6/22/2010,1,0,PU,173566,360000,359530,23,1,1780,"Bristol, City of",174060,E06000023,57291,19,17,8,M32,S,6,18,A4044,359900,173930,A4032,,6,South West,,5,157,1997,2010
6/22/2010,0,0,PU,173566,360000,359530,25,0,1735,"Bristol, City of",174060,E06000023,57291,11,18,5,M32,S,5,20,A4044,359900,173930,A4032,,3,South West,,3,143,1934,2010
6/22/2010,7,2,PU,170920,361690,361560,23,1,823,"Bristol, City of",170730,E06000023,74760,52,7,22,A4 Bristol Hill,S,34,23,A4 Eagle Road,361660,170880,A4,,3,South West,,5,193,1114,2010
6/22/2010,5,4,PU,170920,361690,361560,22,5,905,"Bristol, City of",170730,E06000023,74760,91,8,30,A4 Bristol Hill,S,66,30,A4 Eagle Road,361660,170880,A4,,7,South West,,4,159,1207,2010
6/22/2010,6,1,PU,170920,361690,361560,11,2,731,"Bristol, City of",170730,E06000023,74760,71,9,8,A4 Bristol Hill,S,57,31,A4 Eagle Road,361660,170880,A4,,0,South West,,5,155,999,2010
