dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
9/28/2005,2,2,PR,178610,367200,366070,6,1,320,South Gloucestershire,180490,E06000025,78002,31,7,3,Station Rd,N,19,7,A4174,366340,179500,A432,,3,South West,,4,84,448,2005
9/28/2005,2,0,PR,178610,367200,366070,4,2,406,South Gloucestershire,180490,E06000025,78002,37,8,1,Station Rd,N,28,5,A4174,366340,179500,A432,,3,South West,,2,91,543,2005
9/28/2005,2,4,PR,178610,367200,366070,4,0,298,South Gloucestershire,180490,E06000025,78002,46,9,1,Station Rd,N,25,3,A4174,366340,179500,A432,,7,South West,,8,74,425,2005
9/28/2005,3,2,PR,178610,367200,366070,2,2,279,South Gloucestershire,180490,E06000025,78002,48,10,0,Station Rd,N,27,10,A4174,366340,179500,A432,,3,South West,,11,69,408,2005
9/28/2005,2,5,PR,178610,367200,366070,2,2,287,South Gloucestershire,180490,E06000025,78002,42,11,0,Station Rd,N,22,4,A4174,366340,179500,A432,,2,South West,,9,68,403,2005
9/28/2005,4,0,PR,178610,367200,366070,1,5,339,South Gloucestershire,180490,E06000025,78002,36,12,1,Station Rd,N,21,4,A4174,366340,179500,A432,,3,South West,,3,78,458,2005
9/28/2005,4,10,PR,178610,367200,366070,5,1,309,South Gloucestershire,180490,E06000025,78002,52,13,1,Station Rd,N,30,7,A4174,366340,179500,A432,,5,South West,,2,57,430,2005
9/28/2005,3,1,PR,178610,367200,366070,2,3,322,South Gloucestershire,180490,E06000025,78002,40,14,2,Station Rd,N,25,4,A4174,366340,179500,A432,,3,South West,,5,72,440,2005
9/28/2005,3,3,PR,178610,367200,366070,6,2,379,South Gloucestershire,180490,E06000025,78002,31,15,6,Station Rd,N,14,6,A4174,366340,179500,A432,,2,South West,,7,79,501,2005
9/28/2005,4,2,PR,178610,367200,366070,4,2,400,South Gloucestershire,180490,E06000025,78002,27,16,7,Station Rd,N,11,10,A4174,366340,179500,A432,,6,South West,,2,68,509,2005
9/28/2005,1,1,PR,178610,367200,366070,10,2,379,South Gloucestershire,180490,E06000025,78002,27,17,12,Station Rd,N,13,10,A4174,366340,179500,A432,,4,South West,,6,61,487,2005
9/28/2005,1,0,PR,178610,367200,366070,9,7,390,South Gloucestershire,180490,E06000025,78002,22,18,8,Station Rd,N,11,5,A4174,366340,179500,A432,,0,South West,,3,47,473,2005
9/28/2005,0,2,PR,178610,367200,366070,24,2,576,South Gloucestershire,180490,E06000025,78002,39,7,16,Station Rd,S,27,9,A4174,366340,179500,A432,,4,South West,,4,112,760,2005
9/28/2005,3,0,PR,178610,367200,366070,10,5,573,South Gloucestershire,180490,E06000025,78002,47,8,9,Station Rd,S,25,16,A4174,366340,179500,A432,,13,South West,,1,99,745,2005
9/28/2005,5,0,PR,178610,367200,366070,3,2,417,South Gloucestershire,180490,E06000025,78002,39,9,3,Station Rd,S,22,8,A4174,366340,179500,A432,,7,South West,,3,82,549,2005
9/28/2005,4,1,PR,178610,367200,366070,1,2,308,South Gloucestershire,180490,E06000025,78002,49,10,0,Station Rd,S,31,6,A4174,366340,179500,A432,,7,South West,,4,69,433,2005
9/28/2005,3,2,PR,178610,367200,366070,2,4,309,South Gloucestershire,180490,E06000025,78002,43,11,0,Station Rd,S,21,5,A4174,366340,179500,A432,,7,South West,,6,86,445,2005
9/28/2005,3,4,PR,178610,367200,366070,6,0,336,South Gloucestershire,180490,E06000025,78002,35,12,3,Station Rd,S,16,4,A4174,366340,179500,A432,,5,South West,,7,60,441,2005
9/28/2005,5,6,PR,178610,367200,366070,6,0,359,South Gloucestershire,180490,E06000025,78002,40,13,2,Station Rd,S,20,4,A4174,366340,179500,A432,,3,South West,,6,71,480,2005
9/28/2005,3,0,PR,178610,367200,366070,3,6,315,South Gloucestershire,180490,E06000025,78002,36,14,2,Station Rd,S,18,10,A4174,366340,179500,A432,,3,South West,,6,88,452,2005
9/28/2005,5,0,PR,178610,367200,366070,5,3,427,South Gloucestershire,180490,E06000025,78002,24,15,1,Station Rd,S,10,7,A4174,366340,179500,A432,,3,South West,,3,81,544,2005
9/28/2005,2,2,PR,178610,367200,366070,13,0,419,South Gloucestershire,180490,E06000025,78002,14,16,3,Station Rd,S,5,7,A4174,366340,179500,A432,,2,South West,,3,87,540,2005
9/28/2005,1,0,PR,178610,367200,366070,11,3,511,South Gloucestershire,180490,E06000025,78002,17,17,3,Station Rd,S,4,4,A4174,366340,179500,A432,,2,South West,,7,51,594,2005
9/28/2005,0,1,PR,178610,367200,366070,3,1,392,South Gloucestershire,180490,E06000025,78002,15,18,1,Station Rd,S,1,4,A4174,366340,179500,A432,,5,South West,,7,57,471,2005
9/28/2005,1,0,UU,,,,18,3,621,"Bristol, City of",,E06000023,930427,9,7,8,,E,4,3,,357980,172160,U,East of Gas Ferry Road,1,South West,CUMBERLAND ROAD,0,55,706,2005
9/28/2005,2,0,UU,,,,28,2,676,"Bristol, City of",,E06000023,930427,9,8,16,,E,5,5,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,48,766,2005
9/28/2005,0,0,UU,,,,10,2,452,"Bristol, City of",,E06000023,930427,8,9,5,,E,6,5,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,69,544,2005
9/28/2005,0,0,UU,,,,2,2,261,"Bristol, City of",,E06000023,930427,9,10,4,,E,6,3,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,1,74,349,2005
9/28/2005,0,0,UU,,,,5,3,274,"Bristol, City of",,E06000023,930427,15,11,2,,E,11,4,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,1,85,383,2005
9/28/2005,1,0,UU,,,,4,1,276,"Bristol, City of",,E06000023,930427,11,12,5,,E,9,6,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,74,371,2005
9/28/2005,1,0,UU,,,,5,2,344,"Bristol, City of",,E06000023,930427,12,13,12,,E,9,6,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,62,429,2005
9/28/2005,0,0,UU,,,,1,1,331,"Bristol, City of",,E06000023,930427,8,14,4,,E,7,4,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,64,408,2005
9/28/2005,1,0,UU,,,,6,0,336,"Bristol, City of",,E06000023,930427,6,15,4,,E,5,4,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,69,421,2005
9/28/2005,0,0,UU,,,,9,0,425,"Bristol, City of",,E06000023,930427,5,16,8,,E,5,7,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,72,518,2005
9/28/2005,0,0,UU,,,,11,0,467,"Bristol, City of",,E06000023,930427,1,17,27,,E,1,4,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,47,530,2005
9/28/2005,0,0,UU,,,,6,0,352,"Bristol, City of",,E06000023,930427,0,18,22,,E,0,4,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,33,395,2005
9/28/2005,0,0,UU,,,,10,2,289,"Bristol, City of",,E06000023,930427,9,7,5,,W,7,3,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,80,391,2005
9/28/2005,0,0,UU,,,,10,0,473,"Bristol, City of",,E06000023,930427,5,8,5,,W,5,4,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,56,548,2005
9/28/2005,2,0,UU,,,,5,3,278,"Bristol, City of",,E06000023,930427,11,9,9,,W,6,2,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,80,376,2005
9/28/2005,0,0,UU,,,,2,2,262,"Bristol, City of",,E06000023,930427,15,10,8,,W,12,6,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,1,66,351,2005
9/28/2005,0,0,UU,,,,3,1,246,"Bristol, City of",,E06000023,930427,13,11,7,,W,12,3,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,68,333,2005
9/28/2005,0,0,UU,,,,3,3,325,"Bristol, City of",,E06000023,930427,10,12,6,,W,7,4,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,61,403,2005
9/28/2005,0,0,UU,,,,7,1,286,"Bristol, City of",,E06000023,930427,10,13,9,,W,7,1,,357980,172160,U,East of Gas Ferry Road,2,South West,CUMBERLAND ROAD,0,57,361,2005
9/28/2005,0,0,UU,,,,1,1,299,"Bristol, City of",,E06000023,930427,8,14,8,,W,7,0,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,68,376,2005
9/28/2005,1,0,UU,,,,3,2,364,"Bristol, City of",,E06000023,930427,13,15,1,,W,9,0,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,1,71,451,2005
9/28/2005,0,0,UU,,,,18,2,608,"Bristol, City of",,E06000023,930427,5,16,10,,W,3,3,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,84,718,2005
9/28/2005,0,0,UU,,,,25,0,798,"Bristol, City of",,E06000023,930427,1,17,17,,W,1,1,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,49,874,2005
9/28/2005,0,0,UU,,,,10,0,547,"Bristol, City of",,E06000023,930427,3,18,8,,W,3,0,,357980,172160,U,East of Gas Ferry Road,0,South West,CUMBERLAND ROAD,0,37,597,2005
9/29/2005,3,1,PU,180663,360686,360465,19,12,906,South Gloucestershire,183284,E06000025,36408,49,7,11,M5/Aztec West,N,25,14,B4057,360440,181000,A38,,5,South West,,3,171,1159,2005
9/29/2005,6,1,PU,180663,360686,360465,27,9,1408,South Gloucestershire,183284,E06000025,36408,38,8,53,M5/Aztec West,N,20,16,B4057,360440,181000,A38,,0,South West,,2,125,1614,2005
9/29/2005,4,0,PU,180663,360686,360465,15,12,889,South Gloucestershire,183284,E06000025,36408,40,9,17,M5/Aztec West,N,16,20,B4057,360440,181000,A38,,2,South West,,6,116,1080,2005
9/29/2005,6,2,PU,180663,360686,360465,4,7,684,South Gloucestershire,183284,E06000025,36408,54,10,7,M5/Aztec West,N,35,15,B4057,360440,181000,A38,,1,South West,,3,104,861,2005
9/29/2005,4,2,PU,180663,360686,360465,6,10,799,South Gloucestershire,183284,E06000025,36408,59,11,2,M5/Aztec West,N,34,15,B4057,360440,181000,A38,,1,South West,,8,107,986,2005
9/29/2005,3,4,PU,180663,360686,360465,13,7,1005,South Gloucestershire,183284,E06000025,36408,41,12,3,M5/Aztec West,N,17,15,B4057,360440,181000,A38,,4,South West,,6,139,1213,2005
9/29/2005,2,4,PU,180663,360686,360465,12,10,1129,South Gloucestershire,183284,E06000025,36408,59,13,4,M5/Aztec West,N,35,19,B4057,360440,181000,A38,,5,South West,,3,119,1338,2005
9/29/2005,7,6,PU,180663,360686,360465,10,17,994,South Gloucestershire,183284,E06000025,36408,70,14,6,M5/Aztec West,N,30,17,B4057,360440,181000,A38,,4,South West,,6,144,1235,2005
9/29/2005,3,3,PU,180663,360686,360465,24,6,1226,South Gloucestershire,183284,E06000025,36408,40,15,9,M5/Aztec West,N,22,19,B4057,360440,181000,A38,,4,South West,,2,167,1476,2005
9/29/2005,3,0,PU,180663,360686,360465,50,3,1416,South Gloucestershire,183284,E06000025,36408,35,16,24,M5/Aztec West,N,23,12,B4057,360440,181000,A38,,2,South West,,4,136,1649,2005
9/29/2005,0,1,PU,180663,360686,360465,44,0,1222,South Gloucestershire,183284,E06000025,36408,17,17,23,M5/Aztec West,N,11,12,B4057,360440,181000,A38,,0,South West,,5,51,1346,2005
9/29/2005,0,0,PU,180663,360686,360465,24,1,1405,South Gloucestershire,183284,E06000025,36408,18,18,17,M5/Aztec West,N,13,10,B4057,360440,181000,A38,,2,South West,,2,100,1557,2005
9/29/2005,4,1,PU,180663,360686,360465,49,12,1999,South Gloucestershire,183284,E06000025,36408,49,7,32,M5/Aztec West,S,26,8,B4057,360440,181000,A38,,1,South West,,5,103,2208,2005
