dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
10/18/2013,0,0,UU,,,,1,0,7,"Bristol, City of",,E06000023,946792,1,7,1,,E,1,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,5,16,2013
10/18/2013,0,0,UU,,,,0,0,26,"Bristol, City of",,E06000023,946792,0,8,0,,E,0,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,4,33,2013
10/18/2013,0,0,UU,,,,0,0,13,"Bristol, City of",,E06000023,946792,1,9,1,,E,1,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,6,23,2013
10/18/2013,0,0,UU,,,,0,0,9,"Bristol, City of",,E06000023,946792,0,10,0,,E,0,4,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,2,15,2013
10/18/2013,0,0,UU,,,,0,0,11,"Bristol, City of",,E06000023,946792,0,11,0,,E,0,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,3,17,2013
10/18/2013,0,0,UU,,,,0,0,16,"Bristol, City of",,E06000023,946792,1,12,0,,E,1,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,5,25,2013
10/18/2013,0,0,UU,,,,0,0,13,"Bristol, City of",,E06000023,946792,0,13,0,,E,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,1,16,2013
10/18/2013,0,0,UU,,,,0,0,15,"Bristol, City of",,E06000023,946792,0,14,0,,E,0,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,0,18,2013
10/18/2013,0,0,UU,,,,0,0,33,"Bristol, City of",,E06000023,946792,1,15,0,,E,1,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,4,40,2013
10/18/2013,0,0,UU,,,,0,0,29,"Bristol, City of",,E06000023,946792,0,16,0,,E,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,5,36,2013
10/18/2013,0,0,UU,,,,0,0,23,"Bristol, City of",,E06000023,946792,0,17,0,,E,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,7,32,2013
10/18/2013,0,0,UU,,,,1,0,24,"Bristol, City of",,E06000023,946792,0,18,0,,E,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,5,32,2013
10/18/2013,0,0,UU,,,,1,0,12,"Bristol, City of",,E06000023,946792,0,7,0,,W,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,4,19,2013
10/18/2013,0,0,UU,,,,0,0,26,"Bristol, City of",,E06000023,946792,2,8,0,,W,2,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,9,39,2013
10/18/2013,0,0,UU,,,,0,0,14,"Bristol, City of",,E06000023,946792,0,9,0,,W,0,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,1,18,2013
10/18/2013,0,0,UU,,,,0,0,15,"Bristol, City of",,E06000023,946792,0,10,0,,W,0,4,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,1,20,2013
10/18/2013,0,0,UU,,,,0,0,8,"Bristol, City of",,E06000023,946792,0,11,0,,W,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,3,13,2013
10/18/2013,0,0,UU,,,,0,0,11,"Bristol, City of",,E06000023,946792,2,12,0,,W,2,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,5,21,2013
10/18/2013,0,0,UU,,,,0,0,13,"Bristol, City of",,E06000023,946792,0,13,0,,W,0,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,2,18,2013
10/18/2013,0,0,UU,,,,0,0,15,"Bristol, City of",,E06000023,946792,0,14,0,,W,0,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,1,19,2013
10/18/2013,0,0,UU,,,,0,0,35,"Bristol, City of",,E06000023,946792,0,15,0,,W,0,3,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,4,42,2013
10/18/2013,0,0,UU,,,,0,0,22,"Bristol, City of",,E06000023,946792,0,16,0,,W,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,5,29,2013
10/18/2013,0,0,UU,,,,0,0,19,"Bristol, City of",,E06000023,946792,0,17,0,,W,0,4,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,1,24,2013
10/18/2013,0,0,UU,,,,0,0,22,"Bristol, City of",,E06000023,946792,0,18,0,,W,0,2,360307,,167016,U,East of Kilbirnie Road,0,South West,LONGACRE ROAD,0,1,25,2013
