dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
5/25/2007,0,0,PR,156840,362468,356190,7,1,181,Bath and North East Somerset,161884,E06000022,27026,4,7,0,A37,E,3,3,B3114,360000,161000,A368,,0,South West,,0,47,242,2007
5/25/2007,0,1,PR,156840,362468,356190,4,1,226,Bath and North East Somerset,161884,E06000022,27026,15,8,1,A37,E,8,8,B3114,360000,161000,A368,,2,South West,,3,32,285,2007
5/25/2007,0,1,PR,156840,362468,356190,3,0,150,Bath and North East Somerset,161884,E06000022,27026,8,9,0,A37,E,7,2,B3114,360000,161000,A368,,0,South West,,0,24,187,2007
5/25/2007,2,0,PR,156840,362468,356190,0,1,137,Bath and North East Somerset,161884,E06000022,27026,8,10,0,A37,E,4,0,B3114,360000,161000,A368,,1,South West,,0,13,158,2007
5/25/2007,4,1,PR,156840,362468,356190,3,0,157,Bath and North East Somerset,161884,E06000022,27026,14,11,1,A37,E,8,0,B3114,360000,161000,A368,,1,South West,,0,29,203,2007
5/25/2007,1,0,PR,156840,362468,356190,1,0,184,Bath and North East Somerset,161884,E06000022,27026,6,12,0,A37,E,3,0,B3114,360000,161000,A368,,1,South West,,1,22,213,2007
5/25/2007,1,0,PR,156840,362468,356190,1,0,184,Bath and North East Somerset,161884,E06000022,27026,3,13,1,A37,E,2,2,B3114,360000,161000,A368,,0,South West,,0,13,203,2007
5/25/2007,4,0,PR,156840,362468,356190,5,1,153,Bath and North East Somerset,161884,E06000022,27026,14,14,1,A37,E,9,0,B3114,360000,161000,A368,,0,South West,,0,27,199,2007
5/25/2007,0,0,PR,156840,362468,356190,2,0,205,Bath and North East Somerset,161884,E06000022,27026,8,15,0,A37,E,8,3,B3114,360000,161000,A368,,0,South West,,0,23,241,2007
5/25/2007,0,0,PR,156840,362468,356190,2,0,208,Bath and North East Somerset,161884,E06000022,27026,4,16,0,A37,E,4,3,B3114,360000,161000,A368,,0,South West,,0,34,251,2007
5/25/2007,0,0,PR,156840,362468,356190,4,0,226,Bath and North East Somerset,161884,E06000022,27026,3,17,1,A37,E,3,0,B3114,360000,161000,A368,,0,South West,,0,24,257,2007
