dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/19/2012,1,0,BU,,,,2,0,347,North Somerset,,E06000024,947248,7,7,7,,N,3,5,342284,,166588,B3133,"East of Arnolds Way, Yatton",2,South West,NORTH END,1,45,406,2012
4/19/2012,3,0,BU,,,,4,0,376,North Somerset,,E06000024,947248,11,8,0,,N,2,4,342284,,166588,B3133,"East of Arnolds Way, Yatton",4,South West,NORTH END,2,45,440,2012
4/19/2012,0,0,BU,,,,0,0,280,North Somerset,,E06000024,947248,19,9,2,,N,11,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",4,South West,NORTH END,4,41,342,2012
4/19/2012,0,0,BU,,,,0,0,229,North Somerset,,E06000024,947248,10,10,1,,N,5,1,342284,,166588,B3133,"East of Arnolds Way, Yatton",4,South West,NORTH END,1,38,278,2012
4/19/2012,3,0,BU,,,,1,1,253,North Somerset,,E06000024,947248,10,11,2,,N,5,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",1,South West,NORTH END,0,42,308,2012
4/19/2012,0,0,BU,,,,2,1,272,North Somerset,,E06000024,947248,10,12,2,,N,4,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",4,South West,NORTH END,1,53,339,2012
4/19/2012,2,0,BU,,,,0,0,241,North Somerset,,E06000024,947248,14,13,0,,N,6,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",6,South West,NORTH END,0,34,291,2012
4/19/2012,2,0,BU,,,,2,0,196,North Somerset,,E06000024,947248,15,14,3,,N,5,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",7,South West,NORTH END,1,41,256,2012
4/19/2012,0,0,BU,,,,2,1,288,North Somerset,,E06000024,947248,11,15,0,,N,4,4,342284,,166588,B3133,"East of Arnolds Way, Yatton",5,South West,NORTH END,1,45,350,2012
4/19/2012,0,0,BU,,,,0,1,306,North Somerset,,E06000024,947248,7,16,1,,N,3,6,342284,,166588,B3133,"East of Arnolds Way, Yatton",2,South West,NORTH END,1,53,372,2012
4/19/2012,0,0,BU,,,,1,0,340,North Somerset,,E06000024,947248,5,17,2,,N,2,1,342284,,166588,B3133,"East of Arnolds Way, Yatton",2,South West,NORTH END,1,39,386,2012
4/19/2012,1,0,BU,,,,1,0,299,North Somerset,,E06000024,947248,2,18,2,,N,1,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",0,South West,NORTH END,0,29,333,2012
4/19/2012,0,0,BU,,,,4,0,229,North Somerset,,E06000024,947248,7,7,4,,S,3,4,342284,,166588,B3133,"East of Arnolds Way, Yatton",3,South West,NORTH END,1,57,301,2012
4/19/2012,0,0,BU,,,,3,0,276,North Somerset,,E06000024,947248,11,8,1,,S,7,4,342284,,166588,B3133,"East of Arnolds Way, Yatton",3,South West,NORTH END,1,55,349,2012
4/19/2012,2,0,BU,,,,3,0,230,North Somerset,,E06000024,947248,16,9,1,,S,8,1,342284,,166588,B3133,"East of Arnolds Way, Yatton",5,South West,NORTH END,1,40,290,2012
4/19/2012,2,0,BU,,,,0,1,214,North Somerset,,E06000024,947248,17,10,0,,S,7,3,342284,,166588,B3133,"East of Arnolds Way, Yatton",5,South West,NORTH END,2,41,275,2012
4/19/2012,2,0,BU,,,,0,0,251,North Somerset,,E06000024,947248,12,11,0,,S,6,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",2,South West,NORTH END,2,46,311,2012
4/19/2012,1,0,BU,,,,0,0,250,North Somerset,,E06000024,947248,6,12,3,,S,0,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",3,South West,NORTH END,2,53,311,2012
4/19/2012,0,0,BU,,,,1,1,270,North Somerset,,E06000024,947248,10,13,4,,S,2,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",4,South West,NORTH END,3,42,325,2012
4/19/2012,1,0,BU,,,,1,0,265,North Somerset,,E06000024,947248,12,14,3,,S,5,1,342284,,166588,B3133,"East of Arnolds Way, Yatton",5,South West,NORTH END,1,27,306,2012
4/19/2012,0,0,BU,,,,5,0,333,North Somerset,,E06000024,947248,7,15,0,,S,4,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",1,South West,NORTH END,2,50,397,2012
4/19/2012,0,0,BU,,,,4,0,402,North Somerset,,E06000024,947248,8,16,2,,S,2,5,342284,,166588,B3133,"East of Arnolds Way, Yatton",2,South West,NORTH END,4,62,481,2012
4/19/2012,1,0,BU,,,,7,0,490,North Somerset,,E06000024,947248,2,17,4,,S,1,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",0,South West,NORTH END,0,36,537,2012
4/19/2012,1,0,BU,,,,3,0,376,North Somerset,,E06000024,947248,2,18,3,,S,0,2,342284,,166588,B3133,"East of Arnolds Way, Yatton",0,South West,NORTH END,1,27,410,2012
4/27/2012,24,13,TM,183775,368807,361812,11,15,1999,South Gloucestershire,193200,E06000025,26020,308,7,0,Junction 14 M5,N,86,0,366000,Junction 15/20 M5/M4),188200,M5,,73,South West,,97,488,2806,2012
4/27/2012,13,22,TM,183775,368807,361812,5,18,1757,South Gloucestershire,193200,E06000025,26020,285,8,0,Junction 14 M5,N,93,4,366000,Junction 15/20 M5/M4),188200,M5,,53,South West,,86,351,2402,2012
4/27/2012,15,8,TM,183775,368807,361812,2,19,1651,South Gloucestershire,193200,E06000025,26020,350,9,0,Junction 14 M5,N,80,8,366000,Junction 15/20 M5/M4),188200,M5,,96,South West,,132,262,2273,2012
4/27/2012,18,14,TM,183775,368807,361812,6,18,2005,South Gloucestershire,193200,E06000025,26020,293,10,0,Junction 14 M5,N,72,43,366000,Junction 15/20 M5/M4),188200,M5,,52,South West,,119,424,2771,2012
4/27/2012,27,29,TM,183775,368807,361812,1,12,2452,South Gloucestershire,193200,E06000025,26020,366,11,0,Junction 14 M5,N,91,21,366000,Junction 15/20 M5/M4),188200,M5,,88,South West,,119,390,3230,2012
4/27/2012,15,9,TM,183775,368807,361812,0,15,3176,South Gloucestershire,193200,E06000025,26020,332,12,0,Junction 14 M5,N,93,20,366000,Junction 15/20 M5/M4),188200,M5,,95,South West,,105,421,3949,2012
4/27/2012,21,12,TM,183775,368807,361812,8,18,2698,South Gloucestershire,193200,E06000025,26020,344,13,0,Junction 14 M5,N,99,11,366000,Junction 15/20 M5/M4),188200,M5,,79,South West,,115,453,3514,2012
4/27/2012,18,19,TM,183775,368807,361812,1,18,2669,South Gloucestershire,193200,E06000025,26020,311,14,0,Junction 14 M5,N,90,3,366000,Junction 15/20 M5/M4),188200,M5,,73,South West,,93,426,3410,2012
4/27/2012,12,12,TM,183775,368807,361812,8,13,2391,South Gloucestershire,193200,E06000025,26020,247,15,0,Junction 14 M5,N,47,10,366000,Junction 15/20 M5/M4),188200,M5,,63,South West,,100,239,2895,2012
4/27/2012,2,9,TM,183775,368807,361812,4,6,2973,South Gloucestershire,193200,E06000025,26020,189,16,0,Junction 14 M5,N,43,12,366000,Junction 15/20 M5/M4),188200,M5,,56,South West,,73,419,3597,2012
4/27/2012,2,16,TM,183775,368807,361812,14,1,3031,South Gloucestershire,193200,E06000025,26020,186,17,0,Junction 14 M5,N,44,6,366000,Junction 15/20 M5/M4),188200,M5,,49,South West,,74,246,3483,2012
4/27/2012,5,12,TM,183775,368807,361812,35,5,2507,South Gloucestershire,193200,E06000025,26020,174,18,0,Junction 14 M5,N,26,0,366000,Junction 15/20 M5/M4),188200,M5,,49,South West,,77,169,2885,2012
4/27/2012,25,11,TM,183775,368807,361812,8,7,1945,South Gloucestershire,193200,E06000025,26020,284,7,0,Junction 14 M5,S,53,6,366000,Junction 15/20 M5/M4),188200,M5,,121,South West,,67,525,2768,2012
4/27/2012,19,7,TM,183775,368807,361812,4,27,1771,South Gloucestershire,193200,E06000025,26020,281,8,0,Junction 14 M5,S,53,7,366000,Junction 15/20 M5/M4),188200,M5,,100,South West,,75,427,2490,2012
4/27/2012,19,14,TM,183775,368807,361812,3,25,1841,South Gloucestershire,193200,E06000025,26020,323,9,0,Junction 14 M5,S,69,10,366000,Junction 15/20 M5/M4),188200,M5,,150,South West,,46,280,2457,2012
4/27/2012,15,10,TM,183775,368807,361812,10,7,1846,South Gloucestershire,193200,E06000025,26020,191,10,1,Junction 14 M5,S,31,7,366000,Junction 15/20 M5/M4),188200,M5,,82,South West,,46,280,2334,2012
4/27/2012,12,9,TM,183775,368807,361812,12,11,2237,South Gloucestershire,193200,E06000025,26020,191,11,0,Junction 14 M5,S,37,29,366000,Junction 15/20 M5/M4),188200,M5,,57,South West,,65,384,2853,2012
4/27/2012,19,7,TM,183775,368807,361812,15,22,2523,South Gloucestershire,193200,E06000025,26020,296,12,0,Junction 14 M5,S,72,18,366000,Junction 15/20 M5/M4),188200,M5,,99,South West,,77,327,3179,2012
4/27/2012,10,9,TM,183775,368807,361812,53,17,2350,South Gloucestershire,193200,E06000025,26020,201,13,0,Junction 14 M5,S,29,28,366000,Junction 15/20 M5/M4),188200,M5,,88,South West,,48,331,2963,2012
4/27/2012,10,12,TM,183775,368807,361812,19,12,2416,South Gloucestershire,193200,E06000025,26020,204,14,0,Junction 14 M5,S,45,22,366000,Junction 15/20 M5/M4),188200,M5,,57,South West,,68,446,3107,2012
4/27/2012,19,11,TM,183775,368807,361812,15,10,2579,South Gloucestershire,193200,E06000025,26020,262,15,0,Junction 14 M5,S,69,16,366000,Junction 15/20 M5/M4),188200,M5,,88,South West,,65,426,3298,2012
4/27/2012,8,17,TM,183775,368807,361812,11,2,2610,South Gloucestershire,193200,E06000025,26020,179,16,0,Junction 14 M5,S,30,13,366000,Junction 15/20 M5/M4),188200,M5,,83,South West,,39,433,3246,2012
4/27/2012,1,2,TM,183775,368807,361812,13,1,2938,South Gloucestershire,193200,E06000025,26020,125,17,0,Junction 14 M5,S,25,2,366000,Junction 15/20 M5/M4),188200,M5,,41,South West,,55,384,3462,2012
4/27/2012,2,6,TM,183775,368807,361812,20,3,2432,South Gloucestershire,193200,E06000025,26020,123,18,0,Junction 14 M5,S,22,9,366000,Junction 15/20 M5/M4),188200,M5,,58,South West,,32,181,2765,2012
4/30/2012,16,3,TM,175250,363010,361150,13,10,2765,"Bristol, City of",177670,E06000023,26043,148,7,0,LA Boundary,N,90,19,362200,Junction 2 M32,177000,M32,,19,South West,,10,488,3433,2012
4/30/2012,13,1,TM,175250,363010,361150,24,7,2693,"Bristol, City of",177670,E06000023,26043,128,8,0,LA Boundary,N,77,19,362200,Junction 2 M32,177000,M32,,19,South West,,11,378,3242,2012
4/30/2012,8,11,TM,175250,363010,361150,18,3,1602,"Bristol, City of",177670,E06000023,26043,107,9,0,LA Boundary,N,50,18,362200,Junction 2 M32,177000,M32,,10,South West,,25,364,2109,2012
4/30/2012,15,1,TM,175250,363010,361150,5,19,952,"Bristol, City of",177670,E06000023,26043,161,10,0,LA Boundary,N,72,11,362200,Junction 2 M32,177000,M32,,17,South West,,37,278,1407,2012
4/30/2012,12,6,TM,175250,363010,361150,9,8,1035,"Bristol, City of",177670,E06000023,26043,150,11,0,LA Boundary,N,70,14,362200,Junction 2 M32,177000,M32,,19,South West,,35,290,1498,2012
4/30/2012,15,6,TM,175250,363010,361150,8,8,1495,"Bristol, City of",177670,E06000023,26043,121,12,0,LA Boundary,N,54,6,362200,Junction 2 M32,177000,M32,,13,South West,,25,340,1970,2012
4/30/2012,21,5,TM,175250,363010,361150,7,12,1453,"Bristol, City of",177670,E06000023,26043,145,13,0,LA Boundary,N,61,14,362200,Junction 2 M32,177000,M32,,22,South West,,24,326,1945,2012
4/30/2012,9,2,TM,175250,363010,361150,12,12,1737,"Bristol, City of",177670,E06000023,26043,156,14,0,LA Boundary,N,88,15,362200,Junction 2 M32,177000,M32,,20,South West,,25,376,2296,2012
