dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/30/2002,3,0,PU,173883,366590,364697,9,0,299,South Gloucestershire,173540,E06000025,37152,16,7,6,A4174,E,13,15,A4017,365000,173840,A420,,0,South West,,0,83,422,2002
4/30/2002,0,1,PU,173883,366590,364697,10,1,486,South Gloucestershire,173540,E06000025,37152,25,8,5,A4174,E,20,14,A4017,365000,173840,A420,,2,South West,,1,110,645,2002
4/30/2002,2,1,PU,173883,366590,364697,4,0,427,South Gloucestershire,173540,E06000025,37152,25,9,0,A4174,E,18,14,A4017,365000,173840,A420,,3,South West,,1,89,559,2002
4/30/2002,1,1,PU,173883,366590,364697,8,0,360,South Gloucestershire,173540,E06000025,37152,13,10,1,A4174,E,9,11,A4017,365000,173840,A420,,1,South West,,1,105,497,2002
4/30/2002,1,1,PU,173883,366590,364697,4,1,420,South Gloucestershire,173540,E06000025,37152,22,11,1,A4174,E,16,9,A4017,365000,173840,A420,,1,South West,,2,108,563,2002
4/30/2002,2,0,PU,173883,366590,364697,1,2,487,South Gloucestershire,173540,E06000025,37152,22,12,1,A4174,E,16,22,A4017,365000,173840,A420,,1,South West,,1,96,628,2002
4/30/2002,2,2,PU,173883,366590,364697,9,0,482,South Gloucestershire,173540,E06000025,37152,22,13,2,A4174,E,15,13,A4017,365000,173840,A420,,0,South West,,3,99,625,2002
4/30/2002,0,1,PU,173883,366590,364697,5,0,481,South Gloucestershire,173540,E06000025,37152,25,14,1,A4174,E,19,12,A4017,365000,173840,A420,,2,South West,,3,94,617,2002
4/30/2002,4,0,PU,173883,366590,364697,11,0,558,South Gloucestershire,173540,E06000025,37152,16,15,3,A4174,E,11,15,A4017,365000,173840,A420,,0,South West,,1,109,709,2002
4/30/2002,0,0,PU,173883,366590,364697,18,1,623,South Gloucestershire,173540,E06000025,37152,13,16,7,A4174,E,9,15,A4017,365000,173840,A420,,1,South West,,2,127,796,2002
4/30/2002,0,0,PU,173883,366590,364697,24,0,728,South Gloucestershire,173540,E06000025,37152,3,17,5,A4174,E,2,12,A4017,365000,173840,A420,,1,South West,,0,84,851,2002
4/30/2002,0,1,PU,173883,366590,364697,9,0,562,South Gloucestershire,173540,E06000025,37152,6,18,3,A4174,E,4,11,A4017,365000,173840,A420,,0,South West,,1,65,653,2002
4/30/2002,1,1,PU,173883,366590,364697,14,1,363,South Gloucestershire,173540,E06000025,37152,14,7,9,A4174,W,7,11,A4017,365000,173840,A420,,1,South West,,3,118,520,2002
4/30/2002,1,0,PU,173883,366590,364697,7,0,437,South Gloucestershire,173540,E06000025,37152,23,8,4,A4174,W,18,9,A4017,365000,173840,A420,,1,South West,,3,87,563,2002
4/30/2002,2,2,PU,173883,366590,364697,5,0,412,South Gloucestershire,173540,E06000025,37152,28,9,1,A4174,W,19,5,A4017,365000,173840,A420,,3,South West,,2,99,549,2002
4/30/2002,2,0,PU,173883,366590,364697,2,1,327,South Gloucestershire,173540,E06000025,37152,22,10,1,A4174,W,16,10,A4017,365000,173840,A420,,0,South West,,3,79,440,2002
4/30/2002,1,1,PU,173883,366590,364697,1,1,334,South Gloucestershire,173540,E06000025,37152,17,11,1,A4174,W,12,14,A4017,365000,173840,A420,,0,South West,,2,96,462,2002
4/30/2002,1,1,PU,173883,366590,364697,3,1,329,South Gloucestershire,173540,E06000025,37152,19,12,1,A4174,W,13,10,A4017,365000,173840,A420,,1,South West,,2,88,449,2002
4/30/2002,1,2,PU,173883,366590,364697,3,1,368,South Gloucestershire,173540,E06000025,37152,20,13,2,A4174,W,12,12,A4017,365000,173840,A420,,1,South West,,3,80,483,2002
4/30/2002,0,1,PU,173883,366590,364697,7,0,342,South Gloucestershire,173540,E06000025,37152,17,14,0,A4174,W,16,12,A4017,365000,173840,A420,,0,South West,,0,82,460,2002
4/30/2002,2,0,PU,173883,366590,364697,4,0,383,South Gloucestershire,173540,E06000025,37152,19,15,2,A4174,W,16,13,A4017,365000,173840,A420,,1,South West,,0,82,501,2002
4/30/2002,3,0,PU,173883,366590,364697,16,0,398,South Gloucestershire,173540,E06000025,37152,17,16,3,A4174,W,12,17,A4017,365000,173840,A420,,1,South West,,1,61,509,2002
4/30/2002,0,0,PU,173883,366590,364697,7,0,430,South Gloucestershire,173540,E06000025,37152,7,17,7,A4174,W,5,13,A4017,365000,173840,A420,,0,South West,,2,68,525,2002
4/30/2002,0,1,PU,173883,366590,364697,8,0,427,South Gloucestershire,173540,E06000025,37152,5,18,0,A4174,W,4,10,A4017,365000,173840,A420,,0,South West,,0,57,507,2002
