dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
9/24/2004,4,2,PR,161884,361597,362468,25,1,662,Bath and North East Somerset,164557,E06000022,36389,40,7,0,B3130,N,17,8,A368,361770,164000,A37,,8,South West,,8,100,835,2004
9/24/2004,5,0,PR,161884,361597,362468,23,2,665,Bath and North East Somerset,164557,E06000022,36389,33,8,0,B3130,N,11,5,A368,361770,164000,A37,,7,South West,,8,88,814,2004
9/24/2004,6,1,PR,161884,361597,362468,8,2,354,Bath and North East Somerset,164557,E06000022,36389,61,9,0,B3130,N,27,7,A368,361770,164000,A37,,17,South West,,8,84,514,2004
9/24/2004,3,0,PR,161884,361597,362468,1,2,330,Bath and North East Somerset,164557,E06000022,36389,42,10,0,B3130,N,18,2,A368,361770,164000,A37,,13,South West,,6,56,431,2004
9/24/2004,3,3,PR,161884,361597,362468,4,3,308,Bath and North East Somerset,164557,E06000022,36389,39,11,1,B3130,N,16,1,A368,361770,164000,A37,,10,South West,,4,74,426,2004
9/24/2004,6,2,PR,161884,361597,362468,6,1,325,Bath and North East Somerset,164557,E06000022,36389,58,12,0,B3130,N,25,4,A368,361770,164000,A37,,18,South West,,6,67,460,2004
9/24/2004,3,0,PR,161884,361597,362468,5,1,307,Bath and North East Somerset,164557,E06000022,36389,36,13,0,B3130,N,20,3,A368,361770,164000,A37,,8,South West,,4,78,429,2004
9/24/2004,5,4,PR,161884,361597,362468,5,0,335,Bath and North East Somerset,164557,E06000022,36389,54,14,0,B3130,N,23,2,A368,361770,164000,A37,,11,South West,,11,96,492,2004
9/24/2004,5,1,PR,161884,361597,362468,4,2,373,Bath and North East Somerset,164557,E06000022,36389,42,15,0,B3130,N,23,5,A368,361770,164000,A37,,4,South West,,7,104,528,2004
9/24/2004,1,2,PR,161884,361597,362468,11,0,369,Bath and North East Somerset,164557,E06000022,36389,39,16,0,B3130,N,23,4,A368,361770,164000,A37,,4,South West,,9,101,524,2004
9/24/2004,2,1,PR,161884,361597,362468,9,0,480,Bath and North East Somerset,164557,E06000022,36389,22,17,0,B3130,N,7,4,A368,361770,164000,A37,,10,South West,,2,78,593,2004
9/24/2004,0,2,PR,161884,361597,362468,4,1,480,Bath and North East Somerset,164557,E06000022,36389,22,18,0,B3130,N,11,4,A368,361770,164000,A37,,5,South West,,3,55,565,2004
9/24/2004,6,3,PR,161884,361597,362468,3,3,274,Bath and North East Somerset,164557,E06000022,36389,48,7,0,B3130,S,21,3,A368,361770,164000,A37,,10,South West,,5,124,452,2004
9/24/2004,3,1,PR,161884,361597,362468,5,1,310,Bath and North East Somerset,164557,E06000022,36389,54,8,0,B3130,S,31,5,A368,361770,164000,A37,,15,South West,,3,93,467,2004
9/24/2004,0,3,PR,161884,361597,362468,0,1,261,Bath and North East Somerset,164557,E06000022,36389,45,9,0,B3130,S,24,6,A368,361770,164000,A37,,14,South West,,3,71,383,2004
9/24/2004,4,0,PR,161884,361597,362468,1,5,263,Bath and North East Somerset,164557,E06000022,36389,42,10,0,B3130,S,14,4,A368,361770,164000,A37,,13,South West,,6,54,364,2004
9/24/2004,5,2,PR,161884,361597,362468,3,3,303,Bath and North East Somerset,164557,E06000022,36389,49,11,1,B3130,S,19,5,A368,361770,164000,A37,,15,South West,,5,74,434,2004
9/24/2004,2,0,PR,161884,361597,362468,9,0,326,Bath and North East Somerset,164557,E06000022,36389,36,12,0,B3130,S,19,4,A368,361770,164000,A37,,10,South West,,5,64,439,2004
9/24/2004,4,2,PR,161884,361597,362468,5,3,386,Bath and North East Somerset,164557,E06000022,36389,54,13,0,B3130,S,23,2,A368,361770,164000,A37,,12,South West,,10,52,499,2004
9/24/2004,8,0,PR,161884,361597,362468,14,1,379,Bath and North East Somerset,164557,E06000022,36389,48,14,0,B3130,S,22,3,A368,361770,164000,A37,,15,South West,,2,88,532,2004
9/24/2004,1,0,PR,161884,361597,362468,12,2,468,Bath and North East Somerset,164557,E06000022,36389,40,15,0,B3130,S,23,3,A368,361770,164000,A37,,13,South West,,1,77,600,2004
9/24/2004,2,0,PR,161884,361597,362468,17,3,633,Bath and North East Somerset,164557,E06000022,36389,28,16,0,B3130,S,12,8,A368,361770,164000,A37,,8,South West,,3,104,790,2004
9/24/2004,5,1,PR,161884,361597,362468,19,0,740,Bath and North East Somerset,164557,E06000022,36389,33,17,1,B3130,S,14,6,A368,361770,164000,A37,,10,South West,,3,79,877,2004
9/24/2004,1,0,PR,161884,361597,362468,21,2,652,Bath and North East Somerset,164557,E06000022,36389,24,18,0,B3130,S,7,3,A368,361770,164000,A37,,11,South West,,3,59,759,2004
9/24/2004,0,0,UU,,,,0,0,7,"Bristol, City of",,E06000023,966008,0,7,1,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,0,7,2004
9/24/2004,0,0,UU,,,,0,0,24,"Bristol, City of",,E06000023,966008,0,8,3,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,25,2004
9/24/2004,0,0,UU,,,,0,0,20,"Bristol, City of",,E06000023,966008,0,9,0,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,0,20,2004
9/24/2004,0,0,UU,,,,0,0,17,"Bristol, City of",,E06000023,966008,0,10,0,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,3,20,2004
9/24/2004,0,0,UU,,,,0,0,15,"Bristol, City of",,E06000023,966008,0,11,1,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,2,17,2004
9/24/2004,0,0,UU,,,,0,0,14,"Bristol, City of",,E06000023,966008,0,12,1,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,2,16,2004
9/24/2004,0,0,UU,,,,0,0,15,"Bristol, City of",,E06000023,966008,0,13,1,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,16,2004
9/24/2004,0,0,UU,,,,0,0,22,"Bristol, City of",,E06000023,966008,0,14,1,,E,0,1,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,3,26,2004
9/24/2004,0,0,UU,,,,0,0,35,"Bristol, City of",,E06000023,966008,0,15,1,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,2,37,2004
9/24/2004,0,0,UU,,,,0,0,20,"Bristol, City of",,E06000023,966008,0,16,0,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,3,23,2004
9/24/2004,0,0,UU,,,,0,0,19,"Bristol, City of",,E06000023,966008,0,17,2,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,20,2004
9/24/2004,0,0,UU,,,,0,0,23,"Bristol, City of",,E06000023,966008,0,18,1,,E,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,0,23,2004
9/24/2004,0,0,UU,,,,0,0,7,"Bristol, City of",,E06000023,966008,0,7,1,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,2,9,2004
9/24/2004,0,0,UU,,,,0,0,36,"Bristol, City of",,E06000023,966008,0,8,1,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,5,41,2004
9/24/2004,0,0,UU,,,,1,0,20,"Bristol, City of",,E06000023,966008,0,9,0,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,0,21,2004
9/24/2004,0,0,UU,,,,0,0,12,"Bristol, City of",,E06000023,966008,0,10,0,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,13,2004
9/24/2004,0,0,UU,,,,0,0,12,"Bristol, City of",,E06000023,966008,0,11,0,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,13,2004
9/24/2004,0,0,UU,,,,0,0,19,"Bristol, City of",,E06000023,966008,0,12,0,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,20,2004
9/24/2004,0,0,UU,,,,0,0,14,"Bristol, City of",,E06000023,966008,0,13,1,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,0,14,2004
9/24/2004,0,0,UU,,,,0,0,20,"Bristol, City of",,E06000023,966008,1,14,0,,W,1,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,22,2004
9/24/2004,0,0,UU,,,,0,0,31,"Bristol, City of",,E06000023,966008,0,15,0,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,0,31,2004
9/24/2004,0,0,UU,,,,0,0,31,"Bristol, City of",,E06000023,966008,0,16,1,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,4,35,2004
9/24/2004,0,0,UU,,,,0,0,24,"Bristol, City of",,E06000023,966008,0,17,2,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,0,24,2004
9/24/2004,0,0,UU,,,,0,0,33,"Bristol, City of",,E06000023,966008,0,18,2,,W,0,0,,358333,176956,U,West of the Crescent,0,South West,Hill Grove,0,1,34,2004
9/17/2004,1,0,UU,,,,1,1,68,"Bristol, City of",,E06000023,968105,4,7,3,,N,2,0,,360100,174000,U,,0,South West,Pennywell Road,0,21,94,2004
9/17/2004,0,0,UU,,,,1,1,129,"Bristol, City of",,E06000023,968105,6,8,1,,N,5,1,,360100,174000,U,,0,South West,Pennywell Road,0,26,163,2004
9/17/2004,1,0,UU,,,,0,0,108,"Bristol, City of",,E06000023,968105,9,9,0,,N,7,0,,360100,174000,U,,0,South West,Pennywell Road,1,32,149,2004
9/17/2004,4,0,UU,,,,0,0,120,"Bristol, City of",,E06000023,968105,11,10,1,,N,7,1,,360100,174000,U,,0,South West,Pennywell Road,0,38,170,2004
