dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
9/25/2000,0,0,UU,,,,0,0,23,South Gloucestershire,,E06000025,952434,1,7,0,,E,1,1,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,8,33,2000
9/25/2000,0,0,UU,,,,1,0,30,South Gloucestershire,,E06000025,952434,0,8,1,,E,0,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,4,35,2000
9/25/2000,0,0,UU,,,,1,0,42,South Gloucestershire,,E06000025,952434,0,9,0,,E,0,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,11,54,2000
9/25/2000,0,0,UU,,,,2,0,27,South Gloucestershire,,E06000025,952434,1,10,1,,E,1,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,7,37,2000
9/25/2000,0,0,UU,,,,1,0,36,South Gloucestershire,,E06000025,952434,1,11,1,,E,1,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,7,45,2000
9/25/2000,0,0,UU,,,,0,0,54,South Gloucestershire,,E06000025,952434,1,12,2,,E,1,1,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,3,59,2000
9/25/2000,0,0,UU,,,,0,0,47,South Gloucestershire,,E06000025,952434,0,13,1,,E,0,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,6,53,2000
9/25/2000,0,0,UU,,,,0,0,51,South Gloucestershire,,E06000025,952434,2,14,0,,E,2,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,9,62,2000
9/25/2000,0,0,UU,,,,0,0,67,South Gloucestershire,,E06000025,952434,0,15,0,,E,0,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,8,75,2000
9/25/2000,0,0,UU,,,,0,0,80,South Gloucestershire,,E06000025,952434,1,16,0,,E,1,0,359427,,181243,U,"west of Birch Close, Patchway,",0,South West,Sycamore Drive,0,10,91,2000
