dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
3/31/2008,1,0,PU,170354,365520,366624,8,0,443,South Gloucestershire,171490,E06000025,99857,5,7,2,A4174,N,4,6,A4175,365948,170919,A431,,0,South West,,0,107,569,2008
3/31/2008,1,0,PU,170354,365520,366624,8,0,573,South Gloucestershire,171490,E06000025,99857,7,8,2,A4174,N,6,5,A4175,365948,170919,A431,,0,South West,,0,85,678,2008
3/31/2008,4,0,PU,170354,365520,366624,4,1,431,South Gloucestershire,171490,E06000025,99857,9,9,1,A4174,N,4,7,A4175,365948,170919,A431,,0,South West,,0,69,520,2008
3/31/2008,0,0,PU,170354,365520,366624,2,1,360,South Gloucestershire,171490,E06000025,99857,9,10,1,A4174,N,7,5,A4175,365948,170919,A431,,1,South West,,0,53,429,2008
3/31/2008,1,0,PU,170354,365520,366624,2,0,381,South Gloucestershire,171490,E06000025,99857,8,11,1,A4174,N,6,5,A4175,365948,170919,A431,,0,South West,,1,61,457,2008
3/31/2008,1,0,PU,170354,365520,366624,2,0,354,South Gloucestershire,171490,E06000025,99857,10,12,1,A4174,N,9,5,A4175,365948,170919,A431,,0,South West,,0,46,417,2008
3/31/2008,0,0,PU,170354,365520,366624,2,0,345,South Gloucestershire,171490,E06000025,99857,3,13,1,A4174,N,3,4,A4175,365948,170919,A431,,0,South West,,0,55,409,2008
3/31/2008,1,0,PU,170354,365520,366624,5,1,366,South Gloucestershire,171490,E06000025,99857,3,14,0,A4174,N,1,4,A4175,365948,170919,A431,,0,South West,,0,44,422,2008
3/31/2008,0,0,PU,170354,365520,366624,4,0,459,South Gloucestershire,171490,E06000025,99857,1,15,2,A4174,N,1,10,A4175,365948,170919,A431,,0,South West,,0,65,539,2008
3/31/2008,0,0,PU,170354,365520,366624,9,0,469,South Gloucestershire,171490,E06000025,99857,1,16,3,A4174,N,1,2,A4175,365948,170919,A431,,0,South West,,0,109,590,2008
3/31/2008,0,0,PU,170354,365520,366624,8,0,681,South Gloucestershire,171490,E06000025,99857,1,17,4,A4174,N,1,5,A4175,365948,170919,A431,,0,South West,,0,86,781,2008
3/31/2008,0,0,PU,170354,365520,366624,8,0,531,South Gloucestershire,171490,E06000025,99857,3,18,2,A4174,N,3,7,A4175,365948,170919,A431,,0,South West,,0,44,593,2008
