dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/12/2005,9,1,TR,172774,375767,374452,9,9,1301,South Gloucestershire,178163,E06000025,46510,78,7,0,M4 J18,N,42,1,Sands Hill,374760,175000,A46,,5,South West,,12,194,1583,2005
4/12/2005,5,8,TR,172774,375767,374452,4,5,962,South Gloucestershire,178163,E06000025,46510,66,8,0,M4 J18,N,30,6,Sands Hill,374760,175000,A46,,7,South West,,11,122,1160,2005
4/12/2005,4,6,TR,172774,375767,374452,2,11,679,South Gloucestershire,178163,E06000025,46510,65,9,0,M4 J18,N,22,9,Sands Hill,374760,175000,A46,,6,South West,,16,101,856,2005
4/12/2005,8,6,TR,172774,375767,374452,2,8,549,South Gloucestershire,178163,E06000025,46510,81,10,1,M4 J18,N,36,6,Sands Hill,374760,175000,A46,,12,South West,,11,87,725,2005
4/12/2005,5,3,TR,172774,375767,374452,2,4,506,South Gloucestershire,178163,E06000025,46510,71,11,0,M4 J18,N,32,0,Sands Hill,374760,175000,A46,,12,South West,,15,96,675,2005
4/12/2005,6,9,TR,172774,375767,374452,2,1,527,South Gloucestershire,178163,E06000025,46510,78,12,0,M4 J18,N,42,1,Sands Hill,374760,175000,A46,,6,South West,,14,107,715,2005
4/12/2005,6,8,TR,172774,375767,374452,3,3,548,South Gloucestershire,178163,E06000025,46510,90,13,0,M4 J18,N,52,2,Sands Hill,374760,175000,A46,,9,South West,,12,98,741,2005
4/12/2005,3,6,TR,172774,375767,374452,3,10,585,South Gloucestershire,178163,E06000025,46510,89,14,0,M4 J18,N,48,5,Sands Hill,374760,175000,A46,,8,South West,,14,95,777,2005
4/12/2005,3,7,TR,172774,375767,374452,6,1,650,South Gloucestershire,178163,E06000025,46510,53,15,0,M4 J18,N,24,9,Sands Hill,374760,175000,A46,,6,South West,,12,118,836,2005
4/12/2005,2,1,TR,172774,375767,374452,6,1,810,South Gloucestershire,178163,E06000025,46510,46,16,0,M4 J18,N,26,17,Sands Hill,374760,175000,A46,,4,South West,,12,137,1016,2005
4/12/2005,3,3,TR,172774,375767,374452,6,1,985,South Gloucestershire,178163,E06000025,46510,49,17,0,M4 J18,N,22,6,Sands Hill,374760,175000,A46,,9,South West,,11,113,1159,2005
4/12/2005,1,7,TR,172774,375767,374452,8,2,832,South Gloucestershire,178163,E06000025,46510,45,18,1,M4 J18,N,20,4,Sands Hill,374760,175000,A46,,4,South West,,11,45,934,2005
4/12/2005,9,6,TR,172774,375767,374452,7,5,728,South Gloucestershire,178163,E06000025,46510,99,7,0,M4 J18,S,52,8,Sands Hill,374760,175000,A46,,9,South West,,18,181,1023,2005
4/12/2005,10,4,TR,172774,375767,374452,7,8,1012,South Gloucestershire,178163,E06000025,46510,84,8,0,M4 J18,S,45,2,Sands Hill,374760,175000,A46,,10,South West,,7,131,1236,2005
4/12/2005,4,8,TR,172774,375767,374452,3,3,678,South Gloucestershire,178163,E06000025,46510,60,9,0,M4 J18,S,26,3,Sands Hill,374760,175000,A46,,9,South West,,10,121,865,2005
4/12/2005,6,14,TR,172774,375767,374452,2,6,565,South Gloucestershire,178163,E06000025,46510,85,10,5,M4 J18,S,38,10,Sands Hill,374760,175000,A46,,7,South West,,14,89,751,2005
4/12/2005,5,4,TR,172774,375767,374452,0,6,502,South Gloucestershire,178163,E06000025,46510,77,11,0,M4 J18,S,37,5,Sands Hill,374760,175000,A46,,12,South West,,13,78,662,2005
4/12/2005,8,6,TR,172774,375767,374452,6,7,501,South Gloucestershire,178163,E06000025,46510,69,12,0,M4 J18,S,30,2,Sands Hill,374760,175000,A46,,7,South West,,11,95,673,2005
4/12/2005,4,3,TR,172774,375767,374452,3,5,493,South Gloucestershire,178163,E06000025,46510,50,13,0,M4 J18,S,24,2,Sands Hill,374760,175000,A46,,2,South West,,12,113,661,2005
4/12/2005,3,12,TR,172774,375767,374452,4,3,513,South Gloucestershire,178163,E06000025,46510,71,14,0,M4 J18,S,31,4,Sands Hill,374760,175000,A46,,10,South West,,12,81,673,2005
4/12/2005,2,6,TR,172774,375767,374452,7,9,659,South Gloucestershire,178163,E06000025,46510,75,15,0,M4 J18,S,41,1,Sands Hill,374760,175000,A46,,3,South West,,14,132,874,2005
4/12/2005,7,4,TR,172774,375767,374452,12,15,945,South Gloucestershire,178163,E06000025,46510,84,16,0,M4 J18,S,44,4,Sands Hill,374760,175000,A46,,9,South West,,5,147,1192,2005
4/12/2005,2,7,TR,172774,375767,374452,12,1,1268,South Gloucestershire,178163,E06000025,46510,49,17,0,M4 J18,S,19,5,Sands Hill,374760,175000,A46,,9,South West,,11,139,1473,2005
4/12/2005,2,2,TR,172774,375767,374452,7,0,1098,South Gloucestershire,178163,E06000025,46510,27,18,0,M4 J18,S,17,7,Sands Hill,374760,175000,A46,,3,South West,,3,82,1221,2005
4/12/2005,39,33,TM,183775,364185,361812,45,22,3972,South Gloucestershire,179458,E06000025,56015,546,7,0,Junction 19 M4/M32,E,218,8,Junction 20/15 M4/M5,363100,181500,M4,,120,South West,,114,658,5229,2005
4/12/2005,38,48,TM,183775,364185,361812,50,20,3980,South Gloucestershire,179458,E06000025,56015,486,8,0,Junction 19 M4/M32,E,140,18,Junction 20/15 M4/M5,363100,181500,M4,,123,South West,,117,597,5131,2005
4/12/2005,26,41,TM,183775,364185,361812,12,25,3047,South Gloucestershire,179458,E06000025,56015,541,9,0,Junction 19 M4/M32,E,186,23,Junction 20/15 M4/M5,363100,181500,M4,,113,South West,,150,523,4146,2005
4/12/2005,26,50,TM,183775,364185,361812,7,15,2412,South Gloucestershire,179458,E06000025,56015,590,10,0,Junction 19 M4/M32,E,138,15,Junction 20/15 M4/M5,363100,181500,M4,,177,South West,,184,425,3449,2005
4/12/2005,26,53,TM,183775,364185,361812,9,22,2098,South Gloucestershire,179458,E06000025,56015,589,11,0,Junction 19 M4/M32,E,195,19,Junction 20/15 M4/M5,363100,181500,M4,,131,South West,,162,352,3067,2005
4/12/2005,27,33,TM,183775,364185,361812,15,25,2097,South Gloucestershire,179458,E06000025,56015,517,12,0,Junction 19 M4/M32,E,128,13,Junction 20/15 M4/M5,363100,181500,M4,,154,South West,,150,387,3029,2005
4/12/2005,26,54,TM,183775,364185,361812,16,28,2349,South Gloucestershire,179458,E06000025,56015,551,13,2,Junction 19 M4/M32,E,165,8,Junction 20/15 M4/M5,363100,181500,M4,,102,South West,,176,335,3259,2005
4/12/2005,44,34,TM,183775,364185,361812,9,24,2347,South Gloucestershire,179458,E06000025,56015,516,14,0,Junction 19 M4/M32,E,146,21,Junction 20/15 M4/M5,363100,181500,M4,,128,South West,,140,448,3341,2005
4/12/2005,16,43,TM,183775,364185,361812,9,13,2592,South Gloucestershire,179458,E06000025,56015,491,15,2,Junction 19 M4/M32,E,174,3,Junction 20/15 M4/M5,363100,181500,M4,,82,South West,,163,534,3629,2005
4/12/2005,19,35,TM,183775,364185,361812,52,14,3446,South Gloucestershire,179458,E06000025,56015,472,16,0,Junction 19 M4/M32,E,118,15,Junction 20/15 M4/M5,363100,181500,M4,,141,South West,,145,598,4583,2005
4/12/2005,9,22,TM,183775,364185,361812,41,4,4153,South Gloucestershire,179458,E06000025,56015,336,17,0,Junction 19 M4/M32,E,74,20,Junction 20/15 M4/M5,363100,181500,M4,,82,South West,,145,344,4894,2005
4/12/2005,11,33,TM,183775,364185,361812,23,1,3084,South Gloucestershire,179458,E06000025,56015,302,18,0,Junction 19 M4/M32,E,57,21,Junction 20/15 M4/M5,363100,181500,M4,,109,South West,,91,304,3734,2005
4/12/2005,55,69,TM,183775,364185,361812,31,36,3469,South Gloucestershire,179458,E06000025,56015,672,7,0,Junction 19 M4/M32,W,187,2,Junction 20/15 M4/M5,363100,181500,M4,,195,South West,,130,609,4783,2005
4/12/2005,45,64,TM,183775,364185,361812,17,49,3625,South Gloucestershire,179458,E06000025,56015,537,8,0,Junction 19 M4/M32,W,149,9,Junction 20/15 M4/M5,363100,181500,M4,,108,South West,,122,441,4629,2005
4/12/2005,15,30,TM,183775,364185,361812,10,26,2382,South Gloucestershire,179458,E06000025,56015,480,9,0,Junction 19 M4/M32,W,145,15,Junction 20/15 M4/M5,363100,181500,M4,,122,South West,,142,410,3297,2005
