dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
5/10/2005,19,7,TM,155010,337878,337520,12,14,1839,North Somerset,162596,E06000024,16021,261,7,0,21,N,87,5,LA Boundary,338400,157500,M5,,112,South West,,22,392,2509,2005
5/10/2005,18,21,TM,155010,337878,337520,10,21,1903,North Somerset,162596,E06000024,16021,282,8,0,21,N,83,8,LA Boundary,338400,157500,M5,,104,South West,,35,283,2486,2005
5/10/2005,23,24,TM,155010,337878,337520,6,21,1570,North Somerset,162596,E06000024,16021,297,9,0,21,N,83,5,LA Boundary,338400,157500,M5,,103,South West,,43,231,2109,2005
5/10/2005,13,28,TM,155010,337878,337520,1,26,1276,North Somerset,162596,E06000024,16021,364,10,0,21,N,111,13,LA Boundary,338400,157500,M5,,66,South West,,120,207,1861,2005
5/10/2005,10,30,TM,155010,337878,337520,13,32,1277,North Somerset,162596,E06000024,16021,394,11,3,21,N,119,4,LA Boundary,338400,157500,M5,,72,South West,,131,252,1940,2005
5/10/2005,19,31,TM,155010,337878,337520,11,18,1253,North Somerset,162596,E06000024,16021,397,12,0,21,N,122,15,LA Boundary,338400,157500,M5,,88,South West,,119,260,1936,2005
5/10/2005,15,25,TM,155010,337878,337520,9,22,1313,North Somerset,162596,E06000024,16021,372,13,0,21,N,123,8,LA Boundary,338400,157500,M5,,79,South West,,108,301,2003,2005
5/10/2005,21,26,TM,155010,337878,337520,9,11,1349,North Somerset,162596,E06000024,16021,350,14,0,21,N,129,15,LA Boundary,338400,157500,M5,,80,South West,,83,299,2022,2005
5/10/2005,15,22,TM,155010,337878,337520,4,22,1615,North Somerset,162596,E06000024,16021,402,15,0,21,N,125,2,LA Boundary,338400,157500,M5,,116,South West,,102,272,2295,2005
5/10/2005,10,20,TM,155010,337878,337520,11,22,1595,North Somerset,162596,E06000024,16021,353,16,0,21,N,117,8,LA Boundary,338400,157500,M5,,66,South West,,118,327,2294,2005
5/10/2005,5,16,TM,155010,337878,337520,12,4,1694,North Somerset,162596,E06000024,16021,261,17,0,21,N,74,8,LA Boundary,338400,157500,M5,,54,South West,,108,279,2254,2005
5/10/2005,7,24,TM,155010,337878,337520,6,6,1259,North Somerset,162596,E06000024,16021,228,18,0,21,N,64,6,LA Boundary,338400,157500,M5,,45,South West,,82,201,1700,2005
5/10/2005,11,26,TM,155010,337878,337520,8,14,1155,North Somerset,162596,E06000024,16021,453,7,0,21,S,193,2,LA Boundary,338400,157500,M5,,129,South West,,80,455,2073,2005
5/10/2005,25,16,TM,155010,337878,337520,5,29,1707,North Somerset,162596,E06000024,16021,396,8,0,21,S,137,3,LA Boundary,338400,157500,M5,,100,South West,,89,307,2418,2005
5/10/2005,19,12,TM,155010,337878,337520,7,20,1362,North Somerset,162596,E06000024,16021,333,9,0,21,S,111,12,LA Boundary,338400,157500,M5,,103,South West,,68,303,2017,2005
5/10/2005,14,18,TM,155010,337878,337520,6,14,1150,North Somerset,162596,E06000024,16021,283,10,0,21,S,84,19,LA Boundary,338400,157500,M5,,79,South West,,74,217,1675,2005
5/10/2005,16,12,TM,155010,337878,337520,15,13,1341,North Somerset,162596,E06000024,16021,286,11,0,21,S,77,1,LA Boundary,338400,157500,M5,,100,South West,,68,212,1855,2005
5/10/2005,9,28,TM,155010,337878,337520,7,13,1222,North Somerset,162596,E06000024,16021,285,12,0,21,S,83,3,LA Boundary,338400,157500,M5,,94,South West,,58,178,1695,2005
5/10/2005,16,20,TM,155010,337878,337520,5,22,1239,North Somerset,162596,E06000024,16021,297,13,0,21,S,103,7,LA Boundary,338400,157500,M5,,70,South West,,66,209,1757,2005
5/10/2005,15,20,TM,155010,337878,337520,5,26,1227,North Somerset,162596,E06000024,16021,252,14,0,21,S,64,6,LA Boundary,338400,157500,M5,,65,South West,,62,233,1723,2005
5/10/2005,15,11,TM,155010,337878,337520,3,19,1450,North Somerset,162596,E06000024,16021,258,15,0,21,S,63,6,LA Boundary,338400,157500,M5,,63,South West,,87,293,2010,2005
5/10/2005,14,14,TM,155010,337878,337520,7,12,1904,North Somerset,162596,E06000024,16021,227,16,0,21,S,51,7,LA Boundary,338400,157500,M5,,68,South West,,68,327,2472,2005
5/10/2005,12,8,TM,155010,337878,337520,17,2,2102,North Somerset,162596,E06000024,16021,176,17,0,21,S,45,10,LA Boundary,338400,157500,M5,,64,South West,,45,313,2618,2005
5/10/2005,5,7,TM,155010,337878,337520,17,8,1707,North Somerset,162596,E06000024,16021,154,18,0,21,S,30,8,LA Boundary,338400,157500,M5,,44,South West,,60,156,2042,2005
5/10/2005,0,1,PU,178200,364725,364700,18,0,328,South Gloucestershire,177204,E06000025,47724,6,7,36,Cleeve Hill,N,5,1,A4174,364720,178000,A4017,,0,South West,,0,67,420,2005
5/10/2005,0,0,PU,178200,364725,364700,22,0,244,South Gloucestershire,177204,E06000025,47724,9,8,15,Cleeve Hill,N,9,2,A4174,364720,178000,A4017,,0,South West,,0,47,324,2005
5/10/2005,5,0,PU,178200,364725,364700,4,0,442,South Gloucestershire,177204,E06000025,47724,12,9,3,Cleeve Hill,N,7,2,A4174,364720,178000,A4017,,0,South West,,0,49,509,2005
5/10/2005,4,0,PU,178200,364725,364700,1,0,351,South Gloucestershire,177204,E06000025,47724,10,10,3,Cleeve Hill,N,6,8,A4174,364720,178000,A4017,,0,South West,,0,67,437,2005
5/10/2005,2,1,PU,178200,364725,364700,1,1,350,South Gloucestershire,177204,E06000025,47724,18,11,1,Cleeve Hill,N,14,4,A4174,364720,178000,A4017,,0,South West,,0,63,436,2005
5/10/2005,1,0,PU,178200,364725,364700,4,1,345,South Gloucestershire,177204,E06000025,47724,12,12,1,Cleeve Hill,N,8,3,A4174,364720,178000,A4017,,1,South West,,1,57,421,2005
5/10/2005,2,1,PU,178200,364725,364700,9,0,393,South Gloucestershire,177204,E06000025,47724,11,13,4,Cleeve Hill,N,8,3,A4174,364720,178000,A4017,,0,South West,,0,45,461,2005
5/10/2005,5,0,PU,178200,364725,364700,4,1,347,South Gloucestershire,177204,E06000025,47724,8,14,7,Cleeve Hill,N,2,3,A4174,364720,178000,A4017,,0,South West,,0,55,417,2005
5/10/2005,1,1,PU,178200,364725,364700,1,0,402,South Gloucestershire,177204,E06000025,47724,9,15,1,Cleeve Hill,N,7,4,A4174,364720,178000,A4017,,0,South West,,0,70,486,2005
5/10/2005,1,1,PU,178200,364725,364700,6,0,441,South Gloucestershire,177204,E06000025,47724,6,16,7,Cleeve Hill,N,3,7,A4174,364720,178000,A4017,,0,South West,,1,62,522,2005
5/10/2005,0,1,PU,178200,364725,364700,15,0,538,South Gloucestershire,177204,E06000025,47724,5,17,4,Cleeve Hill,N,3,6,A4174,364720,178000,A4017,,1,South West,,0,52,616,2005
5/10/2005,0,0,PU,178200,364725,364700,5,0,415,South Gloucestershire,177204,E06000025,47724,1,18,4,Cleeve Hill,N,1,9,A4174,364720,178000,A4017,,0,South West,,0,36,466,2005
5/10/2005,4,0,PU,178200,364725,364700,4,0,244,South Gloucestershire,177204,E06000025,47724,11,7,4,Cleeve Hill,S,6,1,A4174,364720,178000,A4017,,0,South West,,1,52,312,2005
5/10/2005,2,1,PU,178200,364725,364700,6,2,378,South Gloucestershire,177204,E06000025,47724,18,8,6,Cleeve Hill,S,10,6,A4174,364720,178000,A4017,,1,South West,,2,72,480,2005
5/10/2005,2,0,PU,178200,364725,364700,4,1,359,South Gloucestershire,177204,E06000025,47724,12,9,1,Cleeve Hill,S,8,6,A4174,364720,178000,A4017,,1,South West,,0,63,444,2005
5/10/2005,1,1,PU,178200,364725,364700,3,0,305,South Gloucestershire,177204,E06000025,47724,10,10,1,Cleeve Hill,S,8,6,A4174,364720,178000,A4017,,0,South West,,0,42,366,2005
5/10/2005,2,0,PU,178200,364725,364700,3,0,332,South Gloucestershire,177204,E06000025,47724,13,11,0,Cleeve Hill,S,11,4,A4174,364720,178000,A4017,,0,South West,,0,64,416,2005
5/10/2005,2,0,PU,178200,364725,364700,3,1,349,South Gloucestershire,177204,E06000025,47724,12,12,1,Cleeve Hill,S,8,2,A4174,364720,178000,A4017,,0,South West,,1,56,422,2005
5/10/2005,1,0,PU,178200,364725,364700,8,0,407,South Gloucestershire,177204,E06000025,47724,10,13,1,Cleeve Hill,S,9,2,A4174,364720,178000,A4017,,0,South West,,0,58,485,2005
