dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
7/2/2008,4,0,UU,,,,5,0,212,"Bristol, City of",,E06000023,930422,11,7,0,,E,7,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,80,315,2008
7/2/2008,1,0,UU,,,,4,0,274,"Bristol, City of",,E06000023,930422,5,8,4,,E,4,8,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,76,367,2008
7/2/2008,0,0,UU,,,,3,0,223,"Bristol, City of",,E06000023,930422,7,9,3,,E,7,4,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,77,314,2008
7/2/2008,1,0,UU,,,,4,0,242,"Bristol, City of",,E06000023,930422,10,10,0,,E,9,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,52,315,2008
7/2/2008,2,0,UU,,,,0,0,271,"Bristol, City of",,E06000023,930422,6,11,1,,E,4,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,46,330,2008
7/2/2008,0,0,UU,,,,4,0,284,"Bristol, City of",,E06000023,930422,1,12,3,,E,1,6,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,66,361,2008
7/2/2008,1,1,UU,,,,2,0,324,"Bristol, City of",,E06000023,930422,7,13,0,,E,5,4,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,64,401,2008
7/2/2008,1,0,UU,,,,1,0,296,"Bristol, City of",,E06000023,930422,9,14,0,,E,8,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,58,371,2008
7/2/2008,0,0,UU,,,,3,0,364,"Bristol, City of",,E06000023,930422,4,15,4,,E,4,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,80,458,2008
7/2/2008,0,0,UU,,,,10,0,466,"Bristol, City of",,E06000023,930422,4,16,7,,E,4,8,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,112,600,2008
7/2/2008,0,0,UU,,,,11,0,530,"Bristol, City of",,E06000023,930422,1,17,14,,E,1,5,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,85,632,2008
7/2/2008,0,0,UU,,,,8,0,465,"Bristol, City of",,E06000023,930422,3,18,7,,E,3,4,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,60,540,2008
7/2/2008,0,0,UU,,,,11,0,449,"Bristol, City of",,E06000023,930422,0,7,9,,W,0,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,146,613,2008
7/2/2008,0,0,UU,,,,6,0,575,"Bristol, City of",,E06000023,930422,3,8,7,,W,3,8,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,95,687,2008
7/2/2008,0,0,UU,,,,4,0,419,"Bristol, City of",,E06000023,930422,7,9,4,,W,7,12,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,49,491,2008
7/2/2008,1,0,UU,,,,2,0,264,"Bristol, City of",,E06000023,930422,3,10,1,,W,2,4,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,65,338,2008
7/2/2008,1,0,UU,,,,2,0,264,"Bristol, City of",,E06000023,930422,3,11,1,,W,2,4,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,65,338,2008
7/2/2008,0,0,UU,,,,1,0,265,"Bristol, City of",,E06000023,930422,1,12,2,,W,1,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,71,345,2008
7/2/2008,3,1,UU,,,,6,0,336,"Bristol, City of",,E06000023,930422,7,13,0,,W,3,4,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,55,408,2008
7/2/2008,0,2,UU,,,,2,0,300,"Bristol, City of",,E06000023,930422,5,14,2,,W,3,7,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,52,366,2008
7/2/2008,1,0,UU,,,,2,0,330,"Bristol, City of",,E06000023,930422,8,15,0,,W,7,9,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,80,429,2008
7/2/2008,0,0,UU,,,,2,0,326,"Bristol, City of",,E06000023,930422,5,16,3,,W,5,5,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,95,433,2008
7/2/2008,0,3,UU,,,,13,0,327,"Bristol, City of",,E06000023,930422,4,17,2,,W,1,5,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,90,439,2008
7/2/2008,0,2,UU,,,,3,0,387,"Bristol, City of",,E06000023,930422,3,18,1,,W,1,3,360220,,167760,U,West oif Denleigh Close,0,South West,WHITCHURCH LANE,0,49,445,2008
7/2/2008,0,0,CU,,,,5,1,286,South Gloucestershire,,E06000025,947506,6,7,0,,N,4,0,365353,,171802,C,north of Aldermoor Lane,1,South West,ALDERMOOR WAY,0,75,372,2008
7/2/2008,4,1,CU,,,,6,0,381,South Gloucestershire,,E06000025,947506,12,8,0,,N,7,2,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,0,71,472,2008
7/2/2008,0,0,CU,,,,0,1,451,South Gloucestershire,,E06000025,947506,10,9,0,,N,7,3,365353,,171802,C,north of Aldermoor Lane,1,South West,ALDERMOOR WAY,1,59,523,2008
7/2/2008,0,0,CU,,,,1,0,408,South Gloucestershire,,E06000025,947506,13,10,1,,N,12,0,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,1,58,480,2008
7/2/2008,0,0,CU,,,,4,0,477,South Gloucestershire,,E06000025,947506,7,11,0,,N,6,0,365353,,171802,C,north of Aldermoor Lane,1,South West,ALDERMOOR WAY,0,56,544,2008
7/2/2008,0,1,CU,,,,4,1,493,South Gloucestershire,,E06000025,947506,10,12,3,,N,6,1,365353,,171802,C,north of Aldermoor Lane,2,South West,ALDERMOOR WAY,0,64,572,2008
7/2/2008,2,0,CU,,,,3,0,454,South Gloucestershire,,E06000025,947506,8,13,0,,N,3,0,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,3,69,534,2008
7/2/2008,0,0,CU,,,,3,0,430,South Gloucestershire,,E06000025,947506,2,14,1,,N,2,5,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,0,77,517,2008
7/2/2008,1,0,CU,,,,2,1,473,South Gloucestershire,,E06000025,947506,3,15,0,,N,0,1,365353,,171802,C,north of Aldermoor Lane,1,South West,ALDERMOOR WAY,0,72,551,2008
7/2/2008,0,0,CU,,,,6,0,497,South Gloucestershire,,E06000025,947506,2,16,1,,N,2,2,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,0,90,597,2008
7/2/2008,0,0,CU,,,,3,0,509,South Gloucestershire,,E06000025,947506,0,17,6,,N,0,0,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,0,79,591,2008
7/2/2008,0,0,CU,,,,6,0,562,South Gloucestershire,,E06000025,947506,0,18,0,,N,0,0,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,0,72,640,2008
7/2/2008,2,0,CU,,,,6,1,183,South Gloucestershire,,E06000025,947506,7,7,2,,S,2,1,365353,,171802,C,north of Aldermoor Lane,1,South West,ALDERMOOR WAY,1,64,261,2008
7/2/2008,2,0,CU,,,,5,0,266,South Gloucestershire,,E06000025,947506,13,8,2,,S,9,0,365353,,171802,C,north of Aldermoor Lane,1,South West,ALDERMOOR WAY,1,72,356,2008
7/2/2008,2,0,CU,,,,1,1,277,South Gloucestershire,,E06000025,947506,12,9,0,,S,8,1,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,1,59,350,2008
7/2/2008,1,0,CU,,,,1,0,326,South Gloucestershire,,E06000025,947506,14,10,1,,S,11,1,365353,,171802,C,north of Aldermoor Lane,0,South West,ALDERMOOR WAY,2,49,391,2008
7/2/2008,1,0,CU,,,,4,0,417,South Gloucestershire,,E06000025,947506,8,11,1,,S,6,2,365353,,171802,C,north of Aldermoor Lane,1,South West,ALDERMOOR WAY,0,62,493,2008
