dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
10/19/2015,0,0,UU,,,,0,0,17,"Bristol, City of",,E06000023,946820,0,7,0,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,2,19,2015
10/19/2015,0,0,UU,,,,0,0,12,"Bristol, City of",,E06000023,946820,0,8,2,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,5,17,2015
10/19/2015,0,0,UU,,,,0,0,9,"Bristol, City of",,E06000023,946820,0,9,0,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,2,11,2015
10/19/2015,0,0,UU,,,,0,0,10,"Bristol, City of",,E06000023,946820,0,10,1,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,1,11,2015
10/19/2015,0,0,UU,,,,0,0,16,"Bristol, City of",,E06000023,946820,0,11,0,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,9,25,2015
10/19/2015,0,0,UU,,,,0,0,10,"Bristol, City of",,E06000023,946820,0,12,0,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,1,11,2015
10/19/2015,0,0,UU,,,,0,0,11,"Bristol, City of",,E06000023,946820,0,13,1,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,6,17,2015
10/19/2015,0,0,UU,,,,0,0,15,"Bristol, City of",,E06000023,946820,0,14,3,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,4,19,2015
10/19/2015,0,0,UU,,,,0,0,16,"Bristol, City of",,E06000023,946820,0,15,1,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,4,20,2015
10/19/2015,0,0,UU,,,,0,0,17,"Bristol, City of",,E06000023,946820,0,16,3,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,3,20,2015
10/19/2015,0,0,UU,,,,0,0,12,"Bristol, City of",,E06000023,946820,0,17,3,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,4,16,2015
10/19/2015,0,0,UU,,,,0,0,14,"Bristol, City of",,E06000023,946820,0,18,0,,E,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,1,15,2015
10/19/2015,0,0,UU,,,,0,0,14,"Bristol, City of",,E06000023,946820,0,7,1,,W,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,2,16,2015
10/19/2015,0,0,UU,,,,0,0,14,"Bristol, City of",,E06000023,946820,0,8,1,,W,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,2,16,2015
10/19/2015,0,0,UU,,,,0,0,36,"Bristol, City of",,E06000023,946820,1,9,2,,W,1,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,10,47,2015
10/19/2015,0,0,UU,,,,0,0,17,"Bristol, City of",,E06000023,946820,1,10,0,,W,1,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,13,31,2015
10/19/2015,0,0,UU,,,,0,0,11,"Bristol, City of",,E06000023,946820,1,11,1,,W,1,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,9,21,2015
10/19/2015,1,0,UU,,,,1,0,14,"Bristol, City of",,E06000023,946820,2,12,2,,W,1,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,6,23,2015
10/19/2015,0,0,UU,,,,0,0,17,"Bristol, City of",,E06000023,946820,0,13,0,,W,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,4,21,2015
10/19/2015,0,0,UU,,,,0,0,22,"Bristol, City of",,E06000023,946820,1,14,0,,W,1,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,6,29,2015
10/19/2015,0,0,UU,,,,0,0,29,"Bristol, City of",,E06000023,946820,0,15,0,,W,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,6,35,2015
10/19/2015,0,0,UU,,,,1,0,18,"Bristol, City of",,E06000023,946820,0,16,1,,W,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,5,24,2015
10/19/2015,0,0,UU,,,,0,0,23,"Bristol, City of",,E06000023,946820,0,17,4,,W,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,3,26,2015
10/19/2015,0,0,UU,,,,0,0,23,"Bristol, City of",,E06000023,946820,0,18,2,,W,0,0,358914,,173775,U,North of Jamaica Street,0,South West,KING SQUARE,0,2,25,2015
10/19/2015,0,0,UU,,,,0,0,2,North Somerset,,E06000024,947278,0,7,1,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,0,2,2015
10/19/2015,0,0,UU,,,,0,0,8,North Somerset,,E06000024,947278,0,8,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,1,9,2015
10/19/2015,0,0,UU,,,,0,0,3,North Somerset,,E06000024,947278,0,9,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,5,8,2015
10/19/2015,0,0,UU,,,,0,0,13,North Somerset,,E06000024,947278,0,10,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,1,14,2015
10/19/2015,0,0,UU,,,,0,0,7,North Somerset,,E06000024,947278,0,11,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,1,8,2015
10/19/2015,0,0,UU,,,,0,0,7,North Somerset,,E06000024,947278,0,12,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,9,2015
10/19/2015,0,0,UU,,,,1,0,4,North Somerset,,E06000024,947278,0,13,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,0,5,2015
10/19/2015,0,0,UU,,,,0,0,16,North Somerset,,E06000024,947278,0,14,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,18,2015
10/19/2015,0,0,UU,,,,0,0,14,North Somerset,,E06000024,947278,0,15,1,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,1,15,2015
10/19/2015,0,0,UU,,,,1,0,9,North Somerset,,E06000024,947278,0,16,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,3,13,2015
10/19/2015,0,0,UU,,,,0,0,13,North Somerset,,E06000024,947278,0,17,1,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,4,17,2015
10/19/2015,0,0,UU,,,,0,0,21,North Somerset,,E06000024,947278,0,18,0,,N,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,1,22,2015
10/19/2015,0,0,UU,,,,0,0,19,North Somerset,,E06000024,947278,0,7,1,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,0,19,2015
10/19/2015,0,0,UU,,,,0,0,14,North Somerset,,E06000024,947278,0,8,0,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,16,2015
10/19/2015,0,0,UU,,,,0,0,8,North Somerset,,E06000024,947278,0,9,0,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,10,2015
10/19/2015,0,0,UU,,,,0,0,9,North Somerset,,E06000024,947278,0,10,0,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,1,10,2015
10/19/2015,0,0,UU,,,,0,0,16,North Somerset,,E06000024,947278,0,11,1,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,18,2015
10/19/2015,0,0,UU,,,,0,0,6,North Somerset,,E06000024,947278,0,12,0,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,0,6,2015
10/19/2015,0,0,UU,,,,0,0,5,North Somerset,,E06000024,947278,0,13,1,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,1,6,2015
10/19/2015,0,0,UU,,,,0,0,18,North Somerset,,E06000024,947278,0,14,0,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,20,2015
10/19/2015,0,0,UU,,,,1,0,13,North Somerset,,E06000024,947278,0,15,1,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,16,2015
10/19/2015,0,0,UU,,,,0,0,11,North Somerset,,E06000024,947278,0,16,1,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,13,2015
10/19/2015,0,0,UU,,,,0,0,15,North Somerset,,E06000024,947278,0,17,0,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,0,15,2015
10/19/2015,0,0,UU,,,,0,0,14,North Somerset,,E06000024,947278,0,18,0,,S,0,0,336641,,162698,U,"North of New Bristol Road, Worle",0,South West,APPLETREE COURT,0,2,16,2015
10/19/2015,1,0,UU,,,,1,0,20,South Gloucestershire,,E06000025,947539,1,7,1,,N,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,11,34,2015
10/19/2015,0,0,UU,,,,0,0,55,South Gloucestershire,,E06000025,947539,1,8,0,,N,1,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,14,71,2015
10/19/2015,0,0,UU,,,,0,0,39,South Gloucestershire,,E06000025,947539,0,9,0,,N,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,8,48,2015
10/19/2015,0,0,UU,,,,1,0,49,South Gloucestershire,,E06000025,947539,0,10,2,,N,0,2,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,9,61,2015
10/19/2015,1,0,UU,,,,0,0,58,South Gloucestershire,,E06000025,947539,1,11,0,,N,0,2,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,8,69,2015
10/19/2015,0,0,UU,,,,0,0,62,South Gloucestershire,,E06000025,947539,0,12,1,,N,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,7,70,2015
10/19/2015,1,0,UU,,,,1,0,60,South Gloucestershire,,E06000025,947539,1,13,2,,N,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,19,82,2015
10/19/2015,0,0,UU,,,,0,0,59,South Gloucestershire,,E06000025,947539,0,14,0,,N,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,7,67,2015
10/19/2015,0,0,UU,,,,3,1,133,South Gloucestershire,,E06000025,947539,1,15,3,,N,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,15,153,2015
10/19/2015,0,0,UU,,,,2,0,125,South Gloucestershire,,E06000025,947539,0,16,3,,N,0,0,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,21,148,2015
10/19/2015,0,0,UU,,,,2,1,172,South Gloucestershire,,E06000025,947539,1,17,7,,N,0,2,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,15,192,2015
10/19/2015,0,0,UU,,,,1,0,131,South Gloucestershire,,E06000025,947539,0,18,2,,N,0,2,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,17,151,2015
10/19/2015,0,0,UU,,,,4,0,145,South Gloucestershire,,E06000025,947539,0,7,7,,S,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,24,174,2015
10/19/2015,0,0,UU,,,,0,0,175,South Gloucestershire,,E06000025,947539,1,8,14,,S,1,2,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,16,194,2015
10/19/2015,0,0,UU,,,,1,0,82,South Gloucestershire,,E06000025,947539,1,9,1,,S,1,0,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,8,92,2015
10/19/2015,1,0,UU,,,,0,0,56,South Gloucestershire,,E06000025,947539,2,10,0,,S,1,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,5,64,2015
10/19/2015,1,0,UU,,,,0,0,66,South Gloucestershire,,E06000025,947539,2,11,1,,S,1,0,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,16,84,2015
10/19/2015,0,0,UU,,,,0,0,62,South Gloucestershire,,E06000025,947539,0,12,1,,S,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,7,70,2015
10/19/2015,1,0,UU,,,,0,0,55,South Gloucestershire,,E06000025,947539,1,13,1,,S,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,12,69,2015
10/19/2015,0,0,UU,,,,1,0,64,South Gloucestershire,,E06000025,947539,0,14,1,,S,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,11,77,2015
10/19/2015,0,0,UU,,,,0,0,83,South Gloucestershire,,E06000025,947539,1,15,1,,S,1,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,10,95,2015
10/19/2015,0,0,UU,,,,2,0,68,South Gloucestershire,,E06000025,947539,0,16,7,,S,0,2,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,15,87,2015
10/19/2015,0,0,UU,,,,0,0,87,South Gloucestershire,,E06000025,947539,0,17,5,,S,0,0,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,12,99,2015
10/19/2015,0,0,UU,,,,2,0,86,South Gloucestershire,,E06000025,947539,0,18,2,,S,0,1,370967,,183870,U,north of Broad Lane,0,South West,RANDOLPH AVENUE,0,6,95,2015
10/13/2015,0,0,CR,,,,8,0,663,Bath and North East Somerset,,E06000022,946664,2,7,0,,N,2,1,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,167,841,2015
10/13/2015,0,1,CR,,,,6,0,879,Bath and North East Somerset,,E06000022,946664,10,8,0,,N,9,4,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,131,1030,2015
10/13/2015,0,0,CR,,,,6,0,565,Bath and North East Somerset,,E06000022,946664,4,9,0,,N,4,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,95,672,2015
10/13/2015,1,0,CR,,,,2,1,400,Bath and North East Somerset,,E06000022,946664,7,10,0,,N,5,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,49,460,2015
10/13/2015,1,0,CR,,,,1,1,296,Bath and North East Somerset,,E06000022,946664,12,11,0,,N,10,5,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,37,351,2015
10/13/2015,1,0,CR,,,,0,0,314,Bath and North East Somerset,,E06000022,946664,5,12,0,,N,4,1,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,66,386,2015
10/13/2015,0,0,CR,,,,5,1,294,Bath and North East Somerset,,E06000022,946664,4,13,0,,N,3,1,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,37,341,2015
10/13/2015,0,0,CR,,,,2,0,373,Bath and North East Somerset,,E06000022,946664,4,14,1,,N,4,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,80,461,2015
10/13/2015,0,0,CR,,,,3,0,432,Bath and North East Somerset,,E06000022,946664,2,15,0,,N,2,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,76,515,2015
10/13/2015,0,0,CR,,,,4,0,643,Bath and North East Somerset,,E06000022,946664,3,16,0,,N,3,5,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,119,774,2015
10/13/2015,0,0,CR,,,,4,0,652,Bath and North East Somerset,,E06000022,946664,4,17,0,,N,4,3,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,64,727,2015
10/13/2015,0,0,CR,,,,4,0,415,Bath and North East Somerset,,E06000022,946664,1,18,0,,N,1,3,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,27,450,2015
10/13/2015,0,0,CR,,,,2,0,491,Bath and North East Somerset,,E06000022,946664,2,7,1,,S,2,1,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,50,546,2015
10/13/2015,1,0,CR,,,,5,0,447,Bath and North East Somerset,,E06000022,946664,4,8,2,,S,3,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,30,488,2015
10/13/2015,0,0,CR,,,,1,0,344,Bath and North East Somerset,,E06000022,946664,2,9,0,,S,2,1,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,57,405,2015
10/13/2015,0,0,CR,,,,2,0,267,Bath and North East Somerset,,E06000022,946664,0,10,0,,S,0,0,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,40,309,2015
10/13/2015,0,0,CR,,,,1,1,242,Bath and North East Somerset,,E06000022,946664,3,11,0,,S,2,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,54,302,2015
10/13/2015,0,0,CR,,,,0,0,326,Bath and North East Somerset,,E06000022,946664,1,12,0,,S,1,1,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,60,388,2015
10/13/2015,1,0,CR,,,,7,1,247,Bath and North East Somerset,,E06000022,946664,6,13,0,,S,4,4,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,62,326,2015
10/13/2015,0,0,CR,,,,1,0,286,Bath and North East Somerset,,E06000022,946664,0,14,1,,S,0,0,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,49,336,2015
10/13/2015,1,0,CR,,,,2,0,360,Bath and North East Somerset,,E06000022,946664,1,15,0,,S,0,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,63,428,2015
10/13/2015,0,0,CR,,,,4,1,482,Bath and North East Somerset,,E06000022,946664,2,16,0,,S,1,1,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,70,559,2015
10/13/2015,0,0,CR,,,,4,0,589,Bath and North East Somerset,,E06000022,946664,3,17,0,,S,3,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,48,646,2015
10/13/2015,0,0,CR,,,,3,0,568,Bath and North East Somerset,,E06000022,946664,0,18,1,,S,0,2,372432,,169069,C,"Lansdown, between Hamilton road and college road junctions",0,South West,LANSDOWN ROAD,0,37,610,2015
10/13/2015,0,0,UU,,,,0,0,12,"Bristol, City of",,E06000023,946770,1,7,0,,N,1,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,4,17,2015
10/13/2015,0,0,UU,,,,1,0,24,"Bristol, City of",,E06000023,946770,0,8,2,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,11,36,2015
10/13/2015,0,0,UU,,,,0,0,25,"Bristol, City of",,E06000023,946770,0,9,1,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,2,27,2015
10/13/2015,0,0,UU,,,,0,0,24,"Bristol, City of",,E06000023,946770,0,10,0,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,1,25,2015
10/13/2015,0,0,UU,,,,0,0,24,"Bristol, City of",,E06000023,946770,0,11,1,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,5,29,2015
10/13/2015,0,0,UU,,,,0,0,29,"Bristol, City of",,E06000023,946770,0,12,2,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,9,38,2015
10/13/2015,0,0,UU,,,,0,0,44,"Bristol, City of",,E06000023,946770,0,13,1,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,8,52,2015
10/13/2015,0,0,UU,,,,0,0,31,"Bristol, City of",,E06000023,946770,0,14,3,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,1,32,2015
10/13/2015,0,0,UU,,,,1,0,30,"Bristol, City of",,E06000023,946770,0,15,0,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,4,35,2015
10/13/2015,0,0,UU,,,,0,0,32,"Bristol, City of",,E06000023,946770,0,16,2,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,2,34,2015
10/13/2015,0,0,UU,,,,0,0,43,"Bristol, City of",,E06000023,946770,0,17,0,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,5,48,2015
10/13/2015,0,0,UU,,,,0,0,38,"Bristol, City of",,E06000023,946770,0,18,2,,N,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,2,40,2015
10/13/2015,0,0,UU,,,,3,0,33,"Bristol, City of",,E06000023,946770,1,7,2,,S,1,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,9,46,2015
10/13/2015,0,0,UU,,,,0,0,44,"Bristol, City of",,E06000023,946770,0,8,2,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,12,56,2015
10/13/2015,0,0,UU,,,,1,0,35,"Bristol, City of",,E06000023,946770,0,9,0,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,5,41,2015
10/13/2015,0,0,UU,,,,0,0,17,"Bristol, City of",,E06000023,946770,0,10,1,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,9,26,2015
10/13/2015,0,0,UU,,,,0,0,26,"Bristol, City of",,E06000023,946770,0,11,1,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,5,31,2015
10/13/2015,0,0,UU,,,,0,0,17,"Bristol, City of",,E06000023,946770,0,12,1,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,3,20,2015
10/13/2015,0,0,UU,,,,0,0,29,"Bristol, City of",,E06000023,946770,0,13,1,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,6,35,2015
10/13/2015,0,0,UU,,,,0,0,23,"Bristol, City of",,E06000023,946770,0,14,0,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,5,28,2015
10/13/2015,0,0,UU,,,,0,0,37,"Bristol, City of",,E06000023,946770,0,15,1,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,7,44,2015
10/13/2015,0,0,UU,,,,2,0,28,"Bristol, City of",,E06000023,946770,1,16,2,,S,1,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,6,37,2015
10/13/2015,0,0,UU,,,,1,0,31,"Bristol, City of",,E06000023,946770,0,17,4,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,7,39,2015
10/13/2015,0,0,UU,,,,0,0,28,"Bristol, City of",,E06000023,946770,0,18,2,,S,0,0,357338,,170896,U,South of Deep Combe Road,0,South West,GORE'S MARSH ROAD,0,1,29,2015
10/12/2015,1,0,UU,,,,2,0,58,"Bristol, City of",,E06000023,946789,1,7,2,,N,0,1,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,24,86,2015
10/12/2015,0,0,UU,,,,3,0,99,"Bristol, City of",,E06000023,946789,0,8,1,,N,0,0,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,9,111,2015
10/12/2015,0,0,UU,,,,0,0,75,"Bristol, City of",,E06000023,946789,1,9,0,,N,1,1,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,14,91,2015
10/12/2015,1,0,UU,,,,0,0,61,"Bristol, City of",,E06000023,946789,1,10,1,,N,0,1,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,10,73,2015
10/12/2015,1,0,UU,,,,0,0,57,"Bristol, City of",,E06000023,946789,1,11,0,,N,0,2,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,7,67,2015
10/12/2015,0,0,UU,,,,0,0,51,"Bristol, City of",,E06000023,946789,0,12,1,,N,0,1,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,14,66,2015
10/12/2015,0,0,UU,,,,0,0,60,"Bristol, City of",,E06000023,946789,2,13,4,,N,2,0,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,13,75,2015
10/12/2015,0,0,UU,,,,0,0,61,"Bristol, City of",,E06000023,946789,0,14,2,,N,0,1,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,9,71,2015
10/12/2015,0,0,UU,,,,5,0,80,"Bristol, City of",,E06000023,946789,1,15,2,,N,1,0,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,20,106,2015
10/12/2015,0,0,UU,,,,0,0,66,"Bristol, City of",,E06000023,946789,0,16,2,,N,0,1,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,26,93,2015
10/12/2015,0,0,UU,,,,0,0,78,"Bristol, City of",,E06000023,946789,0,17,3,,N,0,0,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,24,102,2015
10/12/2015,0,0,UU,,,,0,0,81,"Bristol, City of",,E06000023,946789,0,18,0,,N,0,0,359225,,169517,U,North of Creswicke Road,0,South West,BROADBURY ROAD,0,18,99,2015
