dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
9/24/2014,18,27,TM,183775,368807,361812,11,21,2770,South Gloucestershire,193200,E06000025,26020,334,7,0,Junction 14 M5,N,109,2,Junction 15/20 M5/M4),366000,188200,M5,,77,South West,,82,607,3724,2014
9/24/2014,20,32,TM,183775,368807,361812,13,7,2227,South Gloucestershire,193200,E06000025,26020,294,8,0,Junction 14 M5,N,78,3,Junction 15/20 M5/M4),366000,188200,M5,,62,South West,,95,416,2953,2014
9/24/2014,11,14,TM,183775,368807,361812,4,12,1870,South Gloucestershire,193200,E06000025,26020,337,9,0,Junction 14 M5,N,83,16,Junction 15/20 M5/M4),366000,188200,M5,,94,South West,,123,416,2643,2014
9/24/2014,12,21,TM,183775,368807,361812,3,7,1471,South Gloucestershire,193200,E06000025,26020,376,10,0,Junction 14 M5,N,113,9,Junction 15/20 M5/M4),366000,188200,M5,,100,South West,,123,357,2216,2014
9/24/2014,17,43,TM,183775,368807,361812,8,6,1574,South Gloucestershire,193200,E06000025,26020,371,11,0,Junction 14 M5,N,79,11,Junction 15/20 M5/M4),366000,188200,M5,,112,South West,,114,318,2282,2014
9/24/2014,11,18,TM,183775,368807,361812,3,6,1923,South Gloucestershire,193200,E06000025,26020,358,12,0,Junction 14 M5,N,94,4,Junction 15/20 M5/M4),366000,188200,M5,,109,South West,,120,396,2684,2014
9/24/2014,16,18,TM,183775,368807,361812,5,9,1891,South Gloucestershire,193200,E06000025,26020,383,13,0,Junction 14 M5,N,114,9,Junction 15/20 M5/M4),366000,188200,M5,,112,South West,,114,375,2663,2014
9/24/2014,19,21,TM,183775,368807,361812,4,15,1941,South Gloucestershire,193200,E06000025,26020,348,14,0,Junction 14 M5,N,90,5,Junction 15/20 M5/M4),366000,188200,M5,,100,South West,,103,394,2692,2014
9/24/2014,11,23,TM,183775,368807,361812,5,13,2514,South Gloucestershire,193200,E06000025,26020,350,15,0,Junction 14 M5,N,89,4,Junction 15/20 M5/M4),366000,188200,M5,,119,South West,,95,473,3346,2014
9/24/2014,8,18,TM,183775,368807,361812,15,9,2845,South Gloucestershire,193200,E06000025,26020,337,16,0,Junction 14 M5,N,65,9,Junction 15/20 M5/M4),366000,188200,M5,,130,South West,,107,456,3662,2014
9/24/2014,7,27,TM,183775,368807,361812,18,5,2791,South Gloucestershire,193200,E06000025,26020,334,17,0,Junction 14 M5,N,53,8,Junction 15/20 M5/M4),366000,188200,M5,,105,South West,,137,308,3459,2014
9/24/2014,6,24,TM,183775,368807,361812,6,2,2232,South Gloucestershire,193200,E06000025,26020,256,18,0,Junction 14 M5,N,32,5,Junction 15/20 M5/M4),366000,188200,M5,,88,South West,,104,260,2759,2014
9/24/2014,19,17,TM,183775,368807,361812,10,11,2754,South Gloucestershire,193200,E06000025,26020,445,7,0,Junction 14 M5,S,139,6,Junction 15/20 M5/M4),366000,188200,M5,,161,South West,,98,655,3870,2014
9/24/2014,22,11,TM,183775,368807,361812,8,16,2532,South Gloucestershire,193200,E06000025,26020,354,8,0,Junction 14 M5,S,94,1,Junction 15/20 M5/M4),366000,188200,M5,,155,South West,,56,420,3315,2014
9/24/2014,17,23,TM,183775,368807,361812,7,8,1952,South Gloucestershire,193200,E06000025,26020,265,9,0,Junction 14 M5,S,64,6,Junction 15/20 M5/M4),366000,188200,M5,,89,South West,,64,314,2544,2014
9/24/2014,14,14,TM,183775,368807,361812,9,14,1700,South Gloucestershire,193200,E06000025,26020,293,10,0,Junction 14 M5,S,87,16,Junction 15/20 M5/M4),366000,188200,M5,,81,South West,,83,377,2395,2014
9/24/2014,13,14,TM,183775,368807,361812,13,7,1509,South Gloucestershire,193200,E06000025,26020,304,11,0,Junction 14 M5,S,82,7,Junction 15/20 M5/M4),366000,188200,M5,,118,South West,,70,321,2154,2014
9/24/2014,14,28,TM,183775,368807,361812,3,21,1520,South Gloucestershire,193200,E06000025,26020,300,12,0,Junction 14 M5,S,58,6,Junction 15/20 M5/M4),366000,188200,M5,,105,South West,,74,303,2132,2014
9/24/2014,15,17,TM,183775,368807,361812,9,8,1509,South Gloucestershire,193200,E06000025,26020,309,13,0,Junction 14 M5,S,90,2,Junction 15/20 M5/M4),366000,188200,M5,,88,South West,,91,348,2177,2014
9/24/2014,22,15,TM,183775,368807,361812,8,15,1381,South Gloucestershire,193200,E06000025,26020,276,14,0,Junction 14 M5,S,58,11,Junction 15/20 M5/M4),366000,188200,M5,,122,South West,,44,333,2009,2014
9/24/2014,8,27,TM,183775,368807,361812,11,9,1665,South Gloucestershire,193200,E06000025,26020,342,15,0,Junction 14 M5,S,89,7,Junction 15/20 M5/M4),366000,188200,M5,,113,South West,,96,388,2413,2014
9/24/2014,13,8,TM,183775,368807,361812,11,7,2257,South Gloucestershire,193200,E06000025,26020,264,16,0,Junction 14 M5,S,67,4,Junction 15/20 M5/M4),366000,188200,M5,,100,South West,,69,515,3051,2014
9/24/2014,8,17,TM,183775,368807,361812,14,10,2730,South Gloucestershire,193200,E06000025,26020,230,17,0,Junction 14 M5,S,44,4,Junction 15/20 M5/M4),366000,188200,M5,,100,South West,,51,294,3272,2014
9/24/2014,5,13,TM,183775,368807,361812,9,2,2180,South Gloucestershire,193200,E06000025,26020,182,18,0,Junction 14 M5,S,39,4,Junction 15/20 M5/M4),366000,188200,M5,,65,South West,,58,208,2583,2014
9/24/2014,2,0,PU,173934,364520,364349,5,0,299,"Bristol, City of",173910,E06000023,58069,7,7,13,LA Boundary,E,5,15,A4017,364432,173922,A420,,0,South West,,0,81,407,2014
9/24/2014,1,0,PU,173934,364520,364349,8,0,313,"Bristol, City of",173910,E06000023,58069,9,8,20,LA Boundary,E,8,7,A4017,364432,173922,A420,,0,South West,,0,69,406,2014
9/24/2014,2,1,PU,173934,364520,364349,5,0,314,"Bristol, City of",173910,E06000023,58069,23,9,4,LA Boundary,E,18,16,A4017,364432,173922,A420,,2,South West,,0,69,427,2014
9/24/2014,0,1,PU,173934,364520,364349,5,2,283,"Bristol, City of",173910,E06000023,58069,12,10,7,LA Boundary,E,8,10,A4017,364432,173922,A420,,0,South West,,1,77,387,2014
9/24/2014,3,1,PU,173934,364520,364349,4,1,303,"Bristol, City of",173910,E06000023,58069,17,11,6,LA Boundary,E,11,13,A4017,364432,173922,A420,,0,South West,,1,52,389,2014
9/24/2014,0,0,PU,173934,364520,364349,7,0,265,"Bristol, City of",173910,E06000023,58069,9,12,4,LA Boundary,E,8,15,A4017,364432,173922,A420,,0,South West,,1,53,349,2014
9/24/2014,0,1,PU,173934,364520,364349,1,2,325,"Bristol, City of",173910,E06000023,58069,8,13,7,LA Boundary,E,3,14,A4017,364432,173922,A420,,0,South West,,2,72,420,2014
9/24/2014,1,0,PU,173934,364520,364349,3,2,340,"Bristol, City of",173910,E06000023,58069,11,14,2,LA Boundary,E,7,11,A4017,364432,173922,A420,,1,South West,,0,64,429,2014
9/24/2014,2,0,PU,173934,364520,364349,6,0,303,"Bristol, City of",173910,E06000023,58069,9,15,10,LA Boundary,E,6,12,A4017,364432,173922,A420,,1,South West,,0,86,416,2014
9/24/2014,0,0,PU,173934,364520,364349,8,0,349,"Bristol, City of",173910,E06000023,58069,13,16,13,LA Boundary,E,11,14,A4017,364432,173922,A420,,2,South West,,0,78,462,2014
9/24/2014,1,0,PU,173934,364520,364349,18,0,404,"Bristol, City of",173910,E06000023,58069,4,17,13,LA Boundary,E,3,11,A4017,364432,173922,A420,,0,South West,,0,72,509,2014
9/24/2014,0,0,PU,173934,364520,364349,10,0,340,"Bristol, City of",173910,E06000023,58069,2,18,15,LA Boundary,E,2,11,A4017,364432,173922,A420,,0,South West,,0,41,404,2014
9/24/2014,4,0,PU,173934,364520,364349,8,0,372,"Bristol, City of",173910,E06000023,58069,15,7,13,LA Boundary,W,11,13,A4017,364432,173922,A420,,0,South West,,0,97,505,2014
