dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
7/4/2014,9,5,TM,175620,351940,350670,50,32,3824,North Somerset,176830,E06000024,46019,297,7,0,LA Boundary,E,77,11,Junction 19 M5,351300,176000,M5,,87,South West,,87,743,4925,2014
7/4/2014,26,15,TM,175620,351940,350670,35,11,3734,North Somerset,176830,E06000024,46019,321,8,0,LA Boundary,E,72,23,Junction 19 M5,351300,176000,M5,,101,South West,,96,566,4679,2014
7/4/2014,17,20,TM,175620,351940,350670,16,16,3047,North Somerset,176830,E06000024,46019,361,9,0,LA Boundary,E,80,31,Junction 19 M5,351300,176000,M5,,105,South West,,123,498,3953,2014
7/4/2014,23,37,TM,175620,351940,350670,37,20,3496,North Somerset,176830,E06000024,46019,444,10,0,LA Boundary,E,102,40,Junction 19 M5,351300,176000,M5,,113,South West,,149,525,4542,2014
7/4/2014,20,8,TM,175620,351940,350670,25,35,4552,North Somerset,176830,E06000024,46019,383,11,0,LA Boundary,E,85,49,Junction 19 M5,351300,176000,M5,,99,South West,,136,550,5559,2014
7/4/2014,21,31,TM,175620,351940,350670,18,13,4358,North Somerset,176830,E06000024,46019,361,12,0,LA Boundary,E,96,24,Junction 19 M5,351300,176000,M5,,96,South West,,104,559,5320,2014
7/4/2014,27,19,TM,175620,351940,350670,14,14,3594,North Somerset,176830,E06000024,46019,301,13,0,LA Boundary,E,78,11,Junction 19 M5,351300,176000,M5,,65,South West,,98,535,4455,2014
7/4/2014,8,25,TM,175620,351940,350670,49,9,2418,North Somerset,176830,E06000024,46019,257,14,0,LA Boundary,E,83,27,Junction 19 M5,351300,176000,M5,,56,South West,,76,418,3169,2014
7/4/2014,15,10,TM,175620,351940,350670,18,17,4548,North Somerset,176830,E06000024,46019,310,15,0,LA Boundary,E,82,39,Junction 19 M5,351300,176000,M5,,99,South West,,87,671,5586,2014
7/4/2014,9,24,TM,175620,351940,350670,23,14,4139,North Somerset,176830,E06000024,46019,337,16,0,LA Boundary,E,106,39,Junction 19 M5,351300,176000,M5,,82,South West,,102,716,5254,2014
7/4/2014,8,25,TM,175620,351940,350670,17,3,3982,North Somerset,176830,E06000024,46019,284,17,0,LA Boundary,E,78,0,Junction 19 M5,351300,176000,M5,,80,South West,,90,474,4757,2014
7/4/2014,7,21,TM,175620,351940,350670,17,5,3410,North Somerset,176830,E06000024,46019,225,18,0,LA Boundary,E,62,22,Junction 19 M5,351300,176000,M5,,46,South West,,84,469,4143,2014
7/4/2014,28,25,TM,175620,351940,350670,14,9,2454,North Somerset,176830,E06000024,46019,478,7,0,LA Boundary,W,138,5,Junction 19 M5,351300,176000,M5,,160,South West,,118,742,3693,2014
7/4/2014,17,24,TM,175620,351940,350670,16,15,2978,North Somerset,176830,E06000024,46019,392,8,0,LA Boundary,W,94,14,Junction 19 M5,351300,176000,M5,,136,South West,,106,555,3955,2014
7/4/2014,21,30,TM,175620,351940,350670,14,18,2496,North Somerset,176830,E06000024,46019,348,9,0,LA Boundary,W,80,35,Junction 19 M5,351300,176000,M5,,110,South West,,89,489,3382,2014
7/4/2014,18,26,TM,175620,351940,350670,10,16,3212,North Somerset,176830,E06000024,46019,328,10,0,LA Boundary,W,64,48,Junction 19 M5,351300,176000,M5,,106,South West,,98,409,4007,2014
7/4/2014,8,18,TM,175620,351940,350670,15,11,3851,North Somerset,176830,E06000024,46019,311,11,0,LA Boundary,W,84,22,Junction 19 M5,351300,176000,M5,,96,South West,,94,418,4617,2014
7/4/2014,23,12,TM,175620,351940,350670,16,9,4674,North Somerset,176830,E06000024,46019,321,12,0,LA Boundary,W,76,13,Junction 19 M5,351300,176000,M5,,95,South West,,106,462,5486,2014
7/4/2014,8,21,TM,175620,351940,350670,64,10,4712,North Somerset,176830,E06000024,46019,301,13,0,LA Boundary,W,67,19,Junction 19 M5,351300,176000,M5,,99,South West,,96,552,5648,2014
