dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
7/6/2010,17,6,PU,160900,335210,332680,22,4,695,North Somerset,161050,E06000024,99375,87,7,11,A371,E,48,37,A3033 Drove Road,333500,160530,A370,,7,South West,,5,157,998,2010
7/6/2010,8,2,PU,160900,335210,332680,8,0,1049,North Somerset,161050,E06000024,99375,53,8,23,A371,E,29,8,A3033 Drove Road,333500,160530,A370,,6,South West,,8,248,1366,2010
7/6/2010,7,4,PU,160900,335210,332680,16,1,953,North Somerset,161050,E06000024,99375,56,9,21,A371,E,30,12,A3033 Drove Road,333500,160530,A370,,8,South West,,6,270,1307,2010
7/6/2010,6,2,PU,160900,335210,332680,13,2,1133,North Somerset,161050,E06000024,99375,52,10,7,A371,E,37,5,A3033 Drove Road,333500,160530,A370,,3,South West,,2,224,1427,2010
7/6/2010,12,3,PU,160900,335210,332680,7,5,1135,North Somerset,161050,E06000024,99375,65,11,14,A371,E,28,2,A3033 Drove Road,333500,160530,A370,,5,South West,,12,233,1442,2010
7/6/2010,7,6,PU,160900,335210,332680,37,1,1351,North Somerset,161050,E06000024,99375,59,12,11,A371,E,35,18,A3033 Drove Road,333500,160530,A370,,5,South West,,5,204,1669,2010
7/6/2010,2,3,PU,160900,335210,332680,22,3,1203,North Somerset,161050,E06000024,99375,108,13,36,A371,E,91,8,A3033 Drove Road,333500,160530,A370,,4,South West,,5,112,1453,2010
7/6/2010,1,3,PU,160900,335210,332680,13,1,1458,North Somerset,161050,E06000024,99375,100,14,18,A371,E,83,38,A3033 Drove Road,333500,160530,A370,,6,South West,,6,140,1749,2010
7/6/2010,3,1,PU,160900,335210,332680,17,0,1425,North Somerset,161050,E06000024,99375,45,15,36,A371,E,27,24,A3033 Drove Road,333500,160530,A370,,4,South West,,10,214,1725,2010
7/6/2010,0,2,PU,160900,335210,332680,30,0,1775,North Somerset,161050,E06000024,99375,27,16,47,A371,E,13,29,A3033 Drove Road,333500,160530,A370,,11,South West,,1,237,2098,2010
7/6/2010,0,0,PU,160900,335210,332680,39,0,1940,North Somerset,161050,E06000024,99375,13,17,60,A371,E,9,6,A3033 Drove Road,333500,160530,A370,,2,South West,,2,200,2198,2010
7/6/2010,0,2,PU,160900,335210,332680,30,0,1286,North Somerset,161050,E06000024,99375,11,18,38,A371,E,3,2,A3033 Drove Road,333500,160530,A370,,4,South West,,2,108,1437,2010
7/6/2010,8,5,PU,160900,335210,332680,27,3,949,North Somerset,161050,E06000024,99375,57,7,63,A371,W,30,1,A3033 Drove Road,333500,160530,A370,,7,South West,,4,251,1285,2010
7/6/2010,13,5,PU,160900,335210,332680,22,3,1540,North Somerset,161050,E06000024,99375,56,8,58,A371,W,24,11,A3033 Drove Road,333500,160530,A370,,9,South West,,2,258,1887,2010
7/6/2010,11,1,PU,160900,335210,332680,11,2,1339,North Somerset,161050,E06000024,99375,56,9,12,A371,W,27,6,A3033 Drove Road,333500,160530,A370,,7,South West,,8,259,1671,2010
7/6/2010,6,2,PU,160900,335210,332680,10,2,1289,North Somerset,161050,E06000024,99375,69,10,11,A371,W,50,17,A3033 Drove Road,333500,160530,A370,,2,South West,,7,184,1569,2010
7/6/2010,3,4,PU,160900,335210,332680,17,3,1232,North Somerset,161050,E06000024,99375,47,11,9,A371,W,24,20,A3033 Drove Road,333500,160530,A370,,7,South West,,6,179,1495,2010
7/6/2010,6,3,PU,160900,335210,332680,11,1,1221,North Somerset,161050,E06000024,99375,43,12,17,A371,W,27,7,A3033 Drove Road,333500,160530,A370,,2,South West,,4,211,1493,2010
7/6/2010,3,5,PU,160900,335210,332680,17,0,1137,North Somerset,161050,E06000024,99375,51,13,18,A371,W,33,10,A3033 Drove Road,333500,160530,A370,,6,South West,,4,168,1383,2010
7/6/2010,5,0,PU,160900,335210,332680,19,2,1104,North Somerset,161050,E06000024,99375,45,14,21,A371,W,31,6,A3033 Drove Road,333500,160530,A370,,3,South West,,4,192,1366,2010
7/6/2010,15,2,PU,160900,335210,332680,13,2,1128,North Somerset,161050,E06000024,99375,68,15,12,A371,W,38,9,A3033 Drove Road,333500,160530,A370,,4,South West,,7,162,1380,2010
