dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
10/4/2011,3,0,PU,165100,374981,375020,1,0,80,Bath and North East Somerset,165180,E06000022,18277,9,7,1,George St,N,6,7,Saracen St,375010,165130,A4,,0,South West,,0,17,114,2011
10/4/2011,2,0,PU,165100,374981,375020,2,0,135,Bath and North East Somerset,165180,E06000022,18277,12,8,4,George St,N,10,11,Saracen St,375010,165130,A4,,0,South West,,0,36,196,2011
10/4/2011,0,0,PU,165100,374981,375020,1,0,166,Bath and North East Somerset,165180,E06000022,18277,3,9,7,George St,N,3,10,Saracen St,375010,165130,A4,,0,South West,,0,66,246,2011
10/4/2011,2,0,PU,165100,374981,375020,4,0,149,Bath and North East Somerset,165180,E06000022,18277,11,10,3,George St,N,9,10,Saracen St,375010,165130,A4,,0,South West,,0,47,221,2011
10/4/2011,0,0,PU,165100,374981,375020,0,0,93,Bath and North East Somerset,165180,E06000022,18277,8,11,3,George St,N,8,9,Saracen St,375010,165130,A4,,0,South West,,0,37,147,2011
10/4/2011,1,0,PU,165100,374981,375020,3,0,165,Bath and North East Somerset,165180,E06000022,18277,8,12,3,George St,N,7,12,Saracen St,375010,165130,A4,,0,South West,,0,34,222,2011
10/4/2011,1,0,PU,165100,374981,375020,2,0,194,Bath and North East Somerset,165180,E06000022,18277,2,13,5,George St,N,1,7,Saracen St,375010,165130,A4,,0,South West,,0,35,240,2011
10/4/2011,0,0,PU,165100,374981,375020,5,0,142,Bath and North East Somerset,165180,E06000022,18277,6,14,5,George St,N,6,10,Saracen St,375010,165130,A4,,0,South West,,0,38,201,2011
10/4/2011,0,0,PU,165100,374981,375020,1,0,161,Bath and North East Somerset,165180,E06000022,18277,4,15,6,George St,N,4,15,Saracen St,375010,165130,A4,,0,South West,,0,35,216,2011
10/4/2011,0,0,PU,165100,374981,375020,6,0,185,Bath and North East Somerset,165180,E06000022,18277,0,16,11,George St,N,0,16,Saracen St,375010,165130,A4,,0,South West,,0,21,228,2011
10/4/2011,0,0,PU,165100,374981,375020,5,0,207,Bath and North East Somerset,165180,E06000022,18277,0,17,14,George St,N,0,13,Saracen St,375010,165130,A4,,0,South West,,0,20,245,2011
10/4/2011,0,0,PU,165100,374981,375020,6,0,186,Bath and North East Somerset,165180,E06000022,18277,3,18,11,George St,N,3,11,Saracen St,375010,165130,A4,,0,South West,,0,8,214,2011
10/4/2011,0,0,PR,168960,366624,365830,6,0,404,South Gloucestershire,170354,E06000025,57669,4,7,5,A431,N,4,5,LA boundary,366500,170000,A4175,,0,South West,,0,86,505,2011
10/4/2011,4,0,PR,168960,366624,365830,5,2,346,South Gloucestershire,170354,E06000025,57669,10,8,5,A431,N,3,4,LA boundary,366500,170000,A4175,,1,South West,,0,70,435,2011
10/4/2011,3,0,PR,168960,366624,365830,3,0,434,South Gloucestershire,170354,E06000025,57669,5,9,3,A431,N,2,6,LA boundary,366500,170000,A4175,,0,South West,,0,71,519,2011
10/4/2011,3,0,PR,168960,366624,365830,1,0,326,South Gloucestershire,170354,E06000025,57669,11,10,2,A431,N,8,7,LA boundary,366500,170000,A4175,,0,South West,,0,46,391,2011
10/4/2011,1,0,PR,168960,366624,365830,3,1,322,South Gloucestershire,170354,E06000025,57669,7,11,4,A431,N,5,3,LA boundary,366500,170000,A4175,,0,South West,,0,57,392,2011
10/4/2011,2,1,PR,168960,366624,365830,3,1,349,South Gloucestershire,170354,E06000025,57669,7,12,1,A431,N,3,2,LA boundary,366500,170000,A4175,,0,South West,,0,61,422,2011
10/4/2011,1,0,PR,168960,366624,365830,1,0,390,South Gloucestershire,170354,E06000025,57669,3,13,3,A431,N,2,4,LA boundary,366500,170000,A4175,,0,South West,,0,55,453,2011
10/4/2011,0,0,PR,168960,366624,365830,3,0,313,South Gloucestershire,170354,E06000025,57669,5,14,1,A431,N,5,1,LA boundary,366500,170000,A4175,,0,South West,,0,41,363,2011
10/4/2011,2,0,PR,168960,366624,365830,5,0,428,South Gloucestershire,170354,E06000025,57669,9,15,6,A431,N,6,8,LA boundary,366500,170000,A4175,,0,South West,,1,75,525,2011
10/4/2011,0,1,PR,168960,366624,365830,7,0,492,South Gloucestershire,170354,E06000025,57669,3,16,12,A431,N,2,4,LA boundary,366500,170000,A4175,,0,South West,,0,88,594,2011
10/4/2011,2,0,PR,168960,366624,365830,8,0,559,South Gloucestershire,170354,E06000025,57669,6,17,9,A431,N,4,5,LA boundary,366500,170000,A4175,,0,South West,,0,93,671,2011
10/4/2011,1,0,PR,168960,366624,365830,4,0,453,South Gloucestershire,170354,E06000025,57669,1,18,6,A431,N,0,0,LA boundary,366500,170000,A4175,,0,South West,,0,55,513,2011
10/4/2011,5,0,PR,168960,366624,365830,9,0,394,South Gloucestershire,170354,E06000025,57669,8,7,10,A431,S,2,3,LA boundary,366500,170000,A4175,,1,South West,,0,100,514,2011
10/4/2011,0,0,PR,168960,366624,365830,5,1,473,South Gloucestershire,170354,E06000025,57669,4,8,12,A431,S,3,4,LA boundary,366500,170000,A4175,,0,South West,,0,65,551,2011
10/4/2011,2,0,PR,168960,366624,365830,5,0,534,South Gloucestershire,170354,E06000025,57669,12,9,6,A431,S,10,3,LA boundary,366500,170000,A4175,,0,South West,,0,88,642,2011
10/4/2011,4,0,PR,168960,366624,365830,4,0,366,South Gloucestershire,170354,E06000025,57669,10,10,1,A431,S,3,4,LA boundary,366500,170000,A4175,,2,South West,,1,64,448,2011
10/4/2011,2,1,PR,168960,366624,365830,1,2,369,South Gloucestershire,170354,E06000025,57669,13,11,3,A431,S,8,3,LA boundary,366500,170000,A4175,,0,South West,,0,67,453,2011
10/4/2011,2,0,PR,168960,366624,365830,13,0,406,South Gloucestershire,170354,E06000025,57669,9,12,4,A431,S,6,4,LA boundary,366500,170000,A4175,,1,South West,,0,62,494,2011
10/4/2011,2,0,PR,168960,366624,365830,2,1,393,South Gloucestershire,170354,E06000025,57669,12,13,5,A431,S,9,4,LA boundary,366500,170000,A4175,,0,South West,,0,68,479,2011
10/4/2011,1,0,PR,168960,366624,365830,2,1,328,South Gloucestershire,170354,E06000025,57669,12,14,1,A431,S,9,5,LA boundary,366500,170000,A4175,,1,South West,,0,64,411,2011
10/4/2011,3,0,PR,168960,366624,365830,9,0,444,South Gloucestershire,170354,E06000025,57669,8,15,5,A431,S,5,9,LA boundary,366500,170000,A4175,,0,South West,,0,88,558,2011
10/4/2011,2,0,PR,168960,366624,365830,10,0,468,South Gloucestershire,170354,E06000025,57669,8,16,5,A431,S,6,3,LA boundary,366500,170000,A4175,,0,South West,,0,98,587,2011
10/4/2011,0,0,PR,168960,366624,365830,11,0,527,South Gloucestershire,170354,E06000025,57669,0,17,10,A431,S,0,5,LA boundary,366500,170000,A4175,,0,South West,,0,93,636,2011
10/4/2011,0,0,PR,168960,366624,365830,7,0,535,South Gloucestershire,170354,E06000025,57669,3,18,8,A431,S,3,2,LA boundary,366500,170000,A4175,,0,South West,,0,48,595,2011
10/12/2011,4,5,PR,174740,367490,366580,57,6,1408,South Gloucestershire,176520,E06000025,77050,30,7,1,B4465,N,7,10,Station Road Link,367330,176100,A4174,,4,South West,,4,263,1768,2011
10/12/2011,9,2,PR,174740,367490,366580,40,9,1525,South Gloucestershire,176520,E06000025,77050,59,8,1,B4465,N,18,9,Station Road Link,367330,176100,A4174,,13,South West,,8,221,1854,2011
10/12/2011,4,4,PR,174740,367490,366580,16,11,1144,South Gloucestershire,176520,E06000025,77050,86,9,0,B4465,N,40,8,Station Road Link,367330,176100,A4174,,10,South West,,17,204,1458,2011
10/12/2011,13,1,PR,174740,367490,366580,6,16,832,South Gloucestershire,176520,E06000025,77050,72,10,0,B4465,N,20,4,Station Road Link,367330,176100,A4174,,16,South West,,6,149,1063,2011
10/12/2011,10,2,PR,174740,367490,366580,3,11,855,South Gloucestershire,176520,E06000025,77050,63,11,0,B4465,N,19,4,Station Road Link,367330,176100,A4174,,7,South West,,14,190,1115,2011
10/12/2011,8,5,PR,174740,367490,366580,10,10,966,South Gloucestershire,176520,E06000025,77050,71,12,0,B4465,N,32,2,Station Road Link,367330,176100,A4174,,5,South West,,11,179,1228,2011
10/12/2011,13,1,PR,174740,367490,366580,10,12,870,South Gloucestershire,176520,E06000025,77050,69,13,0,B4465,N,25,2,Station Road Link,367330,176100,A4174,,10,South West,,8,148,1099,2011
10/12/2011,17,4,PR,174740,367490,366580,6,10,890,South Gloucestershire,176520,E06000025,77050,63,14,0,B4465,N,10,7,Station Road Link,367330,176100,A4174,,12,South West,,10,213,1179,2011
10/12/2011,4,3,PR,174740,367490,366580,10,6,978,South Gloucestershire,176520,E06000025,77050,62,15,0,B4465,N,29,4,Station Road Link,367330,176100,A4174,,5,South West,,15,202,1256,2011
