dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
10/13/2010,0,1,PU,177204,365184,364725,0,1,213,South Gloucestershire,176846,E06000025,38141,4,7,4,A32,E,2,5,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,53,275,2010
10/13/2010,0,0,PU,177204,365184,364725,7,0,440,South Gloucestershire,176846,E06000025,38141,9,8,3,A32,E,8,5,Cleeve Wood Road,364959,177000,A4017,,1,South West,,0,47,508,2010
10/13/2010,2,0,PU,177204,365184,364725,4,0,340,South Gloucestershire,176846,E06000025,38141,8,9,3,A32,E,4,8,Cleeve Wood Road,364959,177000,A4017,,1,South West,,1,67,427,2010
10/13/2010,1,0,PU,177204,365184,364725,4,1,311,South Gloucestershire,176846,E06000025,38141,5,10,0,A32,E,3,5,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,38,363,2010
10/13/2010,0,0,PU,177204,365184,364725,3,1,342,South Gloucestershire,176846,E06000025,38141,5,11,2,A32,E,4,7,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,46,403,2010
10/13/2010,1,0,PU,177204,365184,364725,7,0,410,South Gloucestershire,176846,E06000025,38141,4,12,3,A32,E,3,7,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,62,490,2010
10/13/2010,1,0,PU,177204,365184,364725,2,0,429,South Gloucestershire,176846,E06000025,38141,6,13,5,A32,E,4,6,Cleeve Wood Road,364959,177000,A4017,,1,South West,,0,57,500,2010
10/13/2010,1,0,PU,177204,365184,364725,8,1,459,South Gloucestershire,176846,E06000025,38141,10,14,7,A32,E,8,9,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,59,545,2010
10/13/2010,1,0,PU,177204,365184,364725,12,1,535,South Gloucestershire,176846,E06000025,38141,8,15,13,A32,E,6,9,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,67,631,2010
10/13/2010,0,1,PU,177204,365184,364725,24,0,723,South Gloucestershire,176846,E06000025,38141,13,16,30,A32,E,12,3,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,96,859,2010
10/13/2010,0,0,PU,177204,365184,364725,24,0,804,South Gloucestershire,176846,E06000025,38141,10,17,24,A32,E,10,10,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,74,922,2010
10/13/2010,0,0,PU,177204,365184,364725,10,0,550,South Gloucestershire,176846,E06000025,38141,1,18,19,A32,E,0,7,Cleeve Wood Road,364959,177000,A4017,,0,South West,,1,29,597,2010
10/13/2010,0,0,PU,177204,365184,364725,17,0,816,South Gloucestershire,176846,E06000025,38141,0,7,33,A32,W,0,5,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,83,921,2010
10/13/2010,0,1,PU,177204,365184,364725,13,0,646,South Gloucestershire,176846,E06000025,38141,6,8,28,A32,W,4,5,Cleeve Wood Road,364959,177000,A4017,,1,South West,,0,70,740,2010
10/13/2010,0,0,PU,177204,365184,364725,6,0,588,South Gloucestershire,176846,E06000025,38141,5,9,8,A32,W,4,6,Cleeve Wood Road,364959,177000,A4017,,1,South West,,0,67,672,2010
10/13/2010,0,0,PU,177204,365184,364725,0,1,372,South Gloucestershire,176846,E06000025,38141,7,10,2,A32,W,6,6,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,64,449,2010
10/13/2010,1,1,PU,177204,365184,364725,6,2,311,South Gloucestershire,176846,E06000025,38141,9,11,4,A32,W,5,4,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,47,377,2010
10/13/2010,2,0,PU,177204,365184,364725,8,0,370,South Gloucestershire,176846,E06000025,38141,4,12,4,A32,W,2,4,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,60,446,2010
10/13/2010,0,0,PU,177204,365184,364725,2,1,380,South Gloucestershire,176846,E06000025,38141,5,13,2,A32,W,3,5,Cleeve Wood Road,364959,177000,A4017,,1,South West,,0,32,424,2010
10/13/2010,2,0,PU,177204,365184,364725,0,1,381,South Gloucestershire,176846,E06000025,38141,11,14,3,A32,W,7,7,Cleeve Wood Road,364959,177000,A4017,,0,South West,,1,68,467,2010
10/13/2010,0,0,PU,177204,365184,364725,2,1,487,South Gloucestershire,176846,E06000025,38141,8,15,5,A32,W,7,6,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,54,557,2010
10/13/2010,3,0,PU,177204,365184,364725,2,1,504,South Gloucestershire,176846,E06000025,38141,6,16,5,A32,W,2,5,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,64,581,2010
10/13/2010,0,0,PU,177204,365184,364725,9,0,569,South Gloucestershire,176846,E06000025,38141,2,17,11,A32,W,2,5,Cleeve Wood Road,364959,177000,A4017,,0,South West,,0,38,623,2010
