dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
10/18/2006,4,4,PU,164250,375637,375490,8,5,519,Bath and North East Somerset,165209,E06000022,27024,48,7,5,Sydney Place,N,22,7,A3062 roundabout,375640,165000,A36,,5,South West,,8,93,675,2006
10/18/2006,3,4,PU,164250,375637,375490,12,4,637,Bath and North East Somerset,165209,E06000022,27024,43,8,2,Sydney Place,N,29,11,A3062 roundabout,375640,165000,A36,,0,South West,,3,62,765,2006
10/18/2006,7,4,PU,164250,375637,375490,8,1,479,Bath and North East Somerset,165209,E06000022,27024,67,9,7,Sydney Place,N,43,13,A3062 roundabout,375640,165000,A36,,5,South West,,7,118,685,2006
10/18/2006,4,2,PU,164250,375637,375490,3,2,469,Bath and North East Somerset,165209,E06000022,27024,68,10,2,Sydney Place,N,45,11,A3062 roundabout,375640,165000,A36,,7,South West,,8,113,664,2006
10/18/2006,7,3,PU,164250,375637,375490,4,3,457,Bath and North East Somerset,165209,E06000022,27024,98,11,2,Sydney Place,N,79,16,A3062 roundabout,375640,165000,A36,,2,South West,,4,55,630,2006
10/18/2006,3,3,PU,164250,375637,375490,12,0,483,Bath and North East Somerset,165209,E06000022,27024,86,12,2,Sydney Place,N,71,17,A3062 roundabout,375640,165000,A36,,1,South West,,8,72,670,2006
10/18/2006,6,0,PU,164250,375637,375490,3,3,522,Bath and North East Somerset,165209,E06000022,27024,47,13,6,Sydney Place,N,27,13,A3062 roundabout,375640,165000,A36,,6,South West,,5,67,652,2006
10/18/2006,1,1,PU,164250,375637,375490,1,5,582,Bath and North East Somerset,165209,E06000022,27024,44,14,3,Sydney Place,N,24,13,A3062 roundabout,375640,165000,A36,,6,South West,,7,95,735,2006
10/18/2006,3,3,PU,164250,375637,375490,26,0,497,Bath and North East Somerset,165209,E06000022,27024,28,15,5,Sydney Place,N,16,9,A3062 roundabout,375640,165000,A36,,0,South West,,6,60,620,2006
10/18/2006,1,2,PU,164250,375637,375490,11,0,703,Bath and North East Somerset,165209,E06000022,27024,20,16,5,Sydney Place,N,12,18,A3062 roundabout,375640,165000,A36,,0,South West,,5,69,821,2006
10/18/2006,0,1,PU,164250,375637,375490,21,0,592,Bath and North East Somerset,165209,E06000022,27024,33,17,7,Sydney Place,N,29,13,A3062 roundabout,375640,165000,A36,,2,South West,,1,17,676,2006
10/18/2006,0,0,PU,164250,375637,375490,7,0,667,Bath and North East Somerset,165209,E06000022,27024,22,18,7,Sydney Place,N,19,13,A3062 roundabout,375640,165000,A36,,2,South West,,1,10,719,2006
