dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
5/24/2012,6,0,PU,172750,357330,358510,10,0,613,"Bristol, City of",174840,E06000023,7617,32,7,65,A4176,N,25,25,A38,358020,173180,A4018,,0,South West,,1,135,815,2012
5/24/2012,3,1,PU,172750,357330,358510,15,1,932,"Bristol, City of",174840,E06000023,7617,25,8,136,A4176,N,19,46,A38,358020,173180,A4018,,1,South West,,0,116,1134,2012
5/24/2012,4,3,PU,172750,357330,358510,13,1,718,"Bristol, City of",174840,E06000023,7617,32,9,28,A4176,N,24,41,A38,358020,173180,A4018,,0,South West,,0,135,939,2012
5/24/2012,6,0,PU,172750,357330,358510,4,5,630,"Bristol, City of",174840,E06000023,7617,32,10,25,A4176,N,21,37,A38,358020,173180,A4018,,0,South West,,0,174,877,2012
5/24/2012,5,0,PU,172750,357330,358510,10,0,660,"Bristol, City of",174840,E06000023,7617,28,11,35,A4176,N,22,34,A38,358020,173180,A4018,,0,South West,,1,155,887,2012
5/24/2012,4,1,PU,172750,357330,358510,12,0,571,"Bristol, City of",174840,E06000023,7617,29,12,33,A4176,N,23,35,A38,358020,173180,A4018,,1,South West,,0,133,780,2012
5/24/2012,4,1,PU,172750,357330,358510,15,2,746,"Bristol, City of",174840,E06000023,7617,22,13,30,A4176,N,13,41,A38,358020,173180,A4018,,2,South West,,0,119,943,2012
5/24/2012,1,0,PU,172750,357330,358510,11,2,712,"Bristol, City of",174840,E06000023,7617,19,14,51,A4176,N,12,36,A38,358020,173180,A4018,,3,South West,,1,108,886,2012
5/24/2012,1,1,PU,172750,357330,358510,20,2,888,"Bristol, City of",174840,E06000023,7617,13,15,63,A4176,N,9,35,A38,358020,173180,A4018,,0,South West,,0,107,1063,2012
5/24/2012,1,0,PU,172750,357330,358510,18,2,911,"Bristol, City of",174840,E06000023,7617,9,16,77,A4176,N,6,33,A38,358020,173180,A4018,,0,South West,,0,102,1073,2012
