dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/29/2009,10,0,PU,172170,366590,365420,35,4,1430,South Gloucestershire,173540,E06000025,99052,44,7,1,A420,N,26,5,A4174 spur,366460,173000,A4174,,1,South West,,3,340,1854,2009
4/29/2009,11,8,PU,172170,366590,365420,40,4,1409,South Gloucestershire,173540,E06000025,99052,84,8,1,A420,N,49,6,A4174 spur,366460,173000,A4174,,6,South West,,6,236,1775,2009
4/29/2009,12,7,PU,172170,366590,365420,17,11,1113,South Gloucestershire,173540,E06000025,99052,96,9,0,A420,N,45,7,A4174 spur,366460,173000,A4174,,9,South West,,12,197,1430,2009
4/29/2009,6,4,PU,172170,366590,365420,18,3,971,South Gloucestershire,173540,E06000025,99052,91,10,2,A420,N,46,3,A4174 spur,366460,173000,A4174,,15,South West,,17,159,1242,2009
4/29/2009,3,14,PU,172170,366590,365420,9,1,992,South Gloucestershire,173540,E06000025,99052,81,11,1,A420,N,48,0,A4174 spur,366460,173000,A4174,,11,South West,,4,176,1258,2009
4/29/2009,2,3,PU,172170,366590,365420,23,6,1057,South Gloucestershire,173540,E06000025,99052,72,12,0,A420,N,49,0,A4174 spur,366460,173000,A4174,,6,South West,,6,147,1299,2009
4/29/2009,10,1,PU,172170,366590,365420,12,11,1182,South Gloucestershire,173540,E06000025,99052,92,13,1,A420,N,49,3,A4174 spur,366460,173000,A4174,,4,South West,,17,182,1471,2009
4/29/2009,9,1,PU,172170,366590,365420,18,8,1208,South Gloucestershire,173540,E06000025,99052,85,14,0,A420,N,49,9,A4174 spur,366460,173000,A4174,,9,South West,,9,163,1483,2009
4/29/2009,3,3,PU,172170,366590,365420,16,5,1227,South Gloucestershire,173540,E06000025,99052,60,15,0,A420,N,32,4,A4174 spur,366460,173000,A4174,,6,South West,,11,216,1523,2009
4/29/2009,4,0,PU,172170,366590,365420,23,1,1442,South Gloucestershire,173540,E06000025,99052,56,16,1,A420,N,39,13,A4174 spur,366460,173000,A4174,,6,South West,,6,269,1803,2009
4/29/2009,0,1,PU,172170,366590,365420,33,1,1571,South Gloucestershire,173540,E06000025,99052,41,17,6,A420,N,30,6,A4174 spur,366460,173000,A4174,,4,South West,,5,220,1871,2009
4/29/2009,0,2,PU,172170,366590,365420,25,0,1528,South Gloucestershire,173540,E06000025,99052,28,18,0,A420,N,21,5,A4174 spur,366460,173000,A4174,,2,South West,,3,129,1715,2009
4/29/2009,6,1,PU,172170,366590,365420,34,3,1038,South Gloucestershire,173540,E06000025,99052,64,7,2,A420,S,44,6,A4174 spur,366460,173000,A4174,,5,South West,,5,325,1467,2009
4/29/2009,13,1,PU,172170,366590,365420,19,6,1207,South Gloucestershire,173540,E06000025,99052,69,8,0,A420,S,29,7,A4174 spur,366460,173000,A4174,,12,South West,,8,202,1504,2009
4/29/2009,8,0,PU,172170,366590,365420,18,12,1063,South Gloucestershire,173540,E06000025,99052,82,9,2,A420,S,37,5,A4174 spur,366460,173000,A4174,,13,South West,,12,203,1371,2009
4/29/2009,8,5,PU,172170,366590,365420,18,9,1121,South Gloucestershire,173540,E06000025,99052,100,10,1,A420,S,63,2,A4174 spur,366460,173000,A4174,,8,South West,,7,173,1414,2009
4/29/2009,18,1,PU,172170,366590,365420,14,11,1017,South Gloucestershire,173540,E06000025,99052,70,11,2,A420,S,33,3,A4174 spur,366460,173000,A4174,,2,South West,,5,210,1314,2009
4/29/2009,4,2,PU,172170,366590,365420,20,11,1080,South Gloucestershire,173540,E06000025,99052,55,12,0,A420,S,24,4,A4174 spur,366460,173000,A4174,,7,South West,,7,202,1361,2009
4/29/2009,10,3,PU,172170,366590,365420,12,9,1092,South Gloucestershire,173540,E06000025,99052,71,13,0,A420,S,33,2,A4174 spur,366460,173000,A4174,,7,South West,,9,204,1381,2009
4/29/2009,6,6,PU,172170,366590,365420,11,10,1177,South Gloucestershire,173540,E06000025,99052,91,14,1,A420,S,48,2,A4174 spur,366460,173000,A4174,,12,South West,,9,222,1503,2009
4/29/2009,6,1,PU,172170,366590,365420,24,2,1270,South Gloucestershire,173540,E06000025,99052,44,15,1,A420,S,22,2,A4174 spur,366460,173000,A4174,,6,South West,,7,283,1623,2009
4/29/2009,3,0,PU,172170,366590,365420,49,0,1481,South Gloucestershire,173540,E06000025,99052,33,16,1,A420,S,21,2,A4174 spur,366460,173000,A4174,,5,South West,,4,308,1873,2009
4/29/2009,1,0,PU,172170,366590,365420,39,0,1693,South Gloucestershire,173540,E06000025,99052,25,17,1,A420,S,12,2,A4174 spur,366460,173000,A4174,,7,South West,,5,220,1979,2009
4/29/2009,2,1,PU,172170,366590,365420,30,0,1700,South Gloucestershire,173540,E06000025,99052,13,18,1,A420,S,6,2,A4174 spur,366460,173000,A4174,,3,South West,,1,203,1948,2009
4/29/2009,1,0,CU,,,,12,1,300,"Bristol, City of",,E06000023,996519,3,7,6,,E,1,10,,358900,176900,C,,0,South West,Wellington Hill West,0,49,374,2009
4/29/2009,2,0,CU,,,,2,0,450,"Bristol, City of",,E06000023,996519,9,8,7,,E,7,12,,358900,176900,C,,0,South West,Wellington Hill West,0,64,537,2009
4/29/2009,2,0,CU,,,,6,0,310,"Bristol, City of",,E06000023,996519,4,9,7,,E,2,8,,358900,176900,C,,0,South West,Wellington Hill West,0,70,398,2009
4/29/2009,0,0,CU,,,,2,0,244,"Bristol, City of",,E06000023,996519,6,10,2,,E,6,7,,358900,176900,C,,0,South West,Wellington Hill West,0,56,315,2009
4/29/2009,1,0,CU,,,,2,0,294,"Bristol, City of",,E06000023,996519,9,11,1,,E,8,7,,358900,176900,C,,0,South West,Wellington Hill West,0,64,376,2009
4/29/2009,0,0,CU,,,,3,1,285,"Bristol, City of",,E06000023,996519,7,12,3,,E,6,5,,358900,176900,C,,0,South West,Wellington Hill West,0,39,339,2009
4/29/2009,1,0,CU,,,,1,0,310,"Bristol, City of",,E06000023,996519,7,13,1,,E,6,7,,358900,176900,C,,0,South West,Wellington Hill West,0,45,370,2009
4/29/2009,0,0,CU,,,,3,0,335,"Bristol, City of",,E06000023,996519,0,14,2,,E,0,8,,358900,176900,C,,0,South West,Wellington Hill West,0,48,394,2009
4/29/2009,0,0,CU,,,,4,0,341,"Bristol, City of",,E06000023,996519,8,15,5,,E,8,16,,358900,176900,C,,0,South West,Wellington Hill West,0,60,429,2009
4/29/2009,0,0,CU,,,,4,0,392,"Bristol, City of",,E06000023,996519,1,16,7,,E,1,11,,358900,176900,C,,0,South West,Wellington Hill West,0,70,478,2009
4/29/2009,0,0,CU,,,,7,0,426,"Bristol, City of",,E06000023,996519,0,17,4,,E,0,6,,358900,176900,C,,0,South West,Wellington Hill West,0,34,473,2009
4/29/2009,0,0,CU,,,,5,0,348,"Bristol, City of",,E06000023,996519,0,18,10,,E,0,10,,358900,176900,C,,0,South West,Wellington Hill West,0,29,392,2009
4/29/2009,1,0,CU,,,,12,0,271,"Bristol, City of",,E06000023,996519,5,7,8,,W,4,9,,358900,176900,C,,0,South West,Wellington Hill West,0,62,359,2009
4/29/2009,0,0,CU,,,,4,0,428,"Bristol, City of",,E06000023,996519,6,8,14,,W,6,12,,358900,176900,C,,0,South West,Wellington Hill West,0,71,521,2009
4/29/2009,1,0,CU,,,,1,0,311,"Bristol, City of",,E06000023,996519,8,9,3,,W,7,10,,358900,176900,C,,0,South West,Wellington Hill West,0,65,395,2009
4/29/2009,0,0,CU,,,,2,0,276,"Bristol, City of",,E06000023,996519,4,10,0,,W,3,5,,358900,176900,C,,1,South West,Wellington Hill West,0,55,342,2009
4/29/2009,0,0,CU,,,,3,1,292,"Bristol, City of",,E06000023,996519,8,11,1,,W,7,6,,358900,176900,C,,0,South West,Wellington Hill West,0,68,377,2009
4/29/2009,0,0,CU,,,,2,0,303,"Bristol, City of",,E06000023,996519,8,12,3,,W,8,6,,358900,176900,C,,0,South West,Wellington Hill West,0,54,373,2009
4/29/2009,0,0,CU,,,,4,0,337,"Bristol, City of",,E06000023,996519,3,13,2,,W,3,8,,358900,176900,C,,0,South West,Wellington Hill West,0,56,408,2009
4/29/2009,0,0,CU,,,,5,0,330,"Bristol, City of",,E06000023,996519,5,14,2,,W,5,10,,358900,176900,C,,0,South West,Wellington Hill West,0,47,397,2009
4/29/2009,0,0,CU,,,,7,1,468,"Bristol, City of",,E06000023,996519,2,15,8,,W,1,9,,358900,176900,C,,0,South West,Wellington Hill West,0,65,551,2009
4/29/2009,0,0,CU,,,,13,0,469,"Bristol, City of",,E06000023,996519,4,16,3,,W,4,11,,358900,176900,C,,0,South West,Wellington Hill West,0,59,556,2009
4/29/2009,0,0,CU,,,,12,0,462,"Bristol, City of",,E06000023,996519,0,17,4,,W,0,8,,358900,176900,C,,0,South West,Wellington Hill West,0,41,523,2009
4/29/2009,0,0,CU,,,,3,0,384,"Bristol, City of",,E06000023,996519,1,18,2,,W,1,13,,358900,176900,C,,0,South West,Wellington Hill West,0,25,426,2009
4/28/2009,2,0,BU,,,,8,0,279,"Bristol, City of",,E06000023,990510,3,7,18,,N,1,10,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,63,363,2009
4/28/2009,0,0,BU,,,,3,0,326,"Bristol, City of",,E06000023,990510,2,8,13,,N,2,12,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,40,383,2009
4/28/2009,0,0,BU,,,,3,1,204,"Bristol, City of",,E06000023,990510,7,9,5,,N,6,12,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,47,273,2009
4/28/2009,0,0,BU,,,,3,0,190,"Bristol, City of",,E06000023,990510,3,10,3,,N,3,9,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,27,232,2009
4/28/2009,1,0,BU,,,,2,0,261,"Bristol, City of",,E06000023,990510,3,11,6,,N,2,10,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,38,314,2009
4/28/2009,1,0,BU,,,,4,0,287,"Bristol, City of",,E06000023,990510,5,12,2,,N,4,12,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,48,356,2009
4/28/2009,2,0,BU,,,,3,0,284,"Bristol, City of",,E06000023,990510,6,13,4,,N,4,10,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,47,350,2009
4/28/2009,0,0,BU,,,,2,0,307,"Bristol, City of",,E06000023,990510,4,14,1,,N,3,7,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,1,49,369,2009
4/28/2009,0,0,BU,,,,2,0,332,"Bristol, City of",,E06000023,990510,5,15,9,,N,5,14,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,49,402,2009
4/28/2009,0,0,BU,,,,8,0,356,"Bristol, City of",,E06000023,990510,2,16,5,,N,2,8,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,53,427,2009
4/28/2009,0,0,BU,,,,6,0,364,"Bristol, City of",,E06000023,990510,2,17,16,,N,2,13,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,38,423,2009
4/28/2009,0,0,BU,,,,7,0,328,"Bristol, City of",,E06000023,990510,0,18,8,,N,0,11,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,28,374,2009
4/28/2009,1,1,BU,,,,6,0,207,"Bristol, City of",,E06000023,990510,10,7,3,,S,8,10,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,41,274,2009
4/28/2009,0,1,BU,,,,8,1,386,"Bristol, City of",,E06000023,990510,10,8,5,,S,8,17,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,60,481,2009
4/28/2009,0,0,BU,,,,2,0,318,"Bristol, City of",,E06000023,990510,10,9,3,,S,10,11,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,43,384,2009
4/28/2009,0,0,BU,,,,2,0,269,"Bristol, City of",,E06000023,990510,4,10,2,,S,4,10,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,50,335,2009
4/28/2009,1,0,BU,,,,6,0,289,"Bristol, City of",,E06000023,990510,7,11,6,,S,6,11,,352810,177330,B4054,North of Penpole Lane,0,South West,Lower High Street,0,44,357,2009
