dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/27/2015,0,0,CR,,,,0,0,5,Bath and North East Somerset,,E06000022,946675,0,7,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,2,7,2015
4/27/2015,0,0,CR,,,,0,0,3,Bath and North East Somerset,,E06000022,946675,0,8,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,3,6,2015
4/27/2015,0,0,CR,,,,0,0,7,Bath and North East Somerset,,E06000022,946675,0,9,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,0,7,2015
4/27/2015,0,0,CR,,,,0,0,2,Bath and North East Somerset,,E06000022,946675,0,10,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,1,3,2015
4/27/2015,0,0,CR,,,,0,0,6,Bath and North East Somerset,,E06000022,946675,2,11,0,,E,1,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,1,2,10,2015
4/27/2015,0,0,CR,,,,0,0,3,Bath and North East Somerset,,E06000022,946675,0,12,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,0,3,2015
4/27/2015,0,0,CR,,,,0,0,5,Bath and North East Somerset,,E06000022,946675,1,13,0,,E,1,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,1,7,2015
4/27/2015,0,0,CR,,,,0,0,6,Bath and North East Somerset,,E06000022,946675,0,14,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,0,6,2015
4/27/2015,0,0,CR,,,,0,0,5,Bath and North East Somerset,,E06000022,946675,0,15,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,0,5,2015
4/27/2015,0,0,CR,,,,0,0,3,Bath and North East Somerset,,E06000022,946675,0,16,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,1,4,2015
4/27/2015,0,0,CR,,,,0,0,6,Bath and North East Somerset,,E06000022,946675,0,17,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,0,6,2015
4/27/2015,0,0,CR,,,,0,0,4,Bath and North East Somerset,,E06000022,946675,0,18,0,,E,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,0,4,2015
4/27/2015,0,0,CR,,,,0,0,4,Bath and North East Somerset,,E06000022,946675,0,7,0,,W,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,0,4,2015
4/27/2015,0,0,CR,,,,0,0,14,Bath and North East Somerset,,E06000022,946675,0,8,0,,W,0,0,372710,,169217,C,Langridge (north of Bath),0,South West,Lanridge Lane,0,2,16,2015
