dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
6/22/2004,0,0,UU,,,,2,3,70,North Somerset,,E06000024,952420,4,7,2,,N,1,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,18,97,2004
6/22/2004,3,1,UU,,,,3,5,124,North Somerset,,E06000024,952420,11,8,0,,N,2,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,15,156,2004
6/22/2004,0,0,UU,,,,0,3,85,North Somerset,,E06000024,952420,5,9,1,,N,2,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,18,111,2004
6/22/2004,0,0,UU,,,,0,1,71,North Somerset,,E06000024,952420,3,10,0,,N,2,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,13,89,2004
6/22/2004,0,0,UU,,,,0,4,69,North Somerset,,E06000024,952420,6,11,2,,N,2,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,11,88,2004
6/22/2004,0,0,UU,,,,1,2,91,North Somerset,,E06000024,952420,3,12,2,,N,1,4,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,11,110,2004
6/22/2004,0,0,UU,,,,0,2,109,North Somerset,,E06000024,952420,5,13,0,,N,3,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,13,129,2004
6/22/2004,0,0,UU,,,,0,0,132,North Somerset,,E06000024,952420,1,14,1,,N,1,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,16,151,2004
6/22/2004,0,1,UU,,,,5,3,150,North Somerset,,E06000024,952420,4,15,17,,N,0,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,20,182,2004
6/22/2004,0,0,UU,,,,4,0,160,North Somerset,,E06000024,952420,2,16,5,,N,2,1,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,17,184,2004
6/22/2004,0,0,UU,,,,2,0,232,North Somerset,,E06000024,952420,1,17,4,,N,1,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,29,267,2004
6/22/2004,0,0,UU,,,,4,0,202,North Somerset,,E06000024,952420,0,18,2,,N,0,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,4,212,2004
6/22/2004,0,0,UU,,,,6,3,190,North Somerset,,E06000024,952420,3,7,4,,S,0,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,27,228,2004
6/22/2004,2,2,UU,,,,3,4,218,North Somerset,,E06000024,952420,12,8,17,,S,4,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,19,255,2004
6/22/2004,0,1,UU,,,,2,2,151,North Somerset,,E06000024,952420,6,9,4,,S,3,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,23,184,2004
6/22/2004,0,0,UU,,,,0,1,116,North Somerset,,E06000024,952420,2,10,2,,S,1,1,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,17,136,2004
6/22/2004,0,0,UU,,,,1,4,109,North Somerset,,E06000024,952420,6,11,1,,S,2,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,18,137,2004
6/22/2004,0,1,UU,,,,1,1,91,North Somerset,,E06000024,952420,4,12,0,,S,2,3,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,18,117,2004
6/22/2004,0,0,UU,,,,0,2,126,North Somerset,,E06000024,952420,3,13,0,,S,1,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,18,149,2004
6/22/2004,0,0,UU,,,,0,0,68,North Somerset,,E06000024,952420,2,14,2,,S,2,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,19,91,2004
6/22/2004,0,1,UU,,,,0,2,135,North Somerset,,E06000024,952420,4,15,1,,S,1,5,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,12,156,2004
6/22/2004,0,0,UU,,,,1,1,115,North Somerset,,E06000024,952420,2,16,1,,S,1,4,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,16,138,2004
6/22/2004,0,0,UU,,,,1,0,136,North Somerset,,E06000024,952420,1,17,0,,S,1,1,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,12,151,2004
6/22/2004,0,0,UU,,,,1,0,99,North Somerset,,E06000024,952420,0,18,0,,S,0,2,352786,,175587,U,"Adjancent to Anchor Pub, Ham Green",0,South West,Ham Green Road,0,10,112,2004
6/22/2004,0,0,UU,,,,10,0,243,South Gloucestershire,,E06000025,979275,1,7,1,,N,1,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,27,281,2004
6/22/2004,1,0,UU,,,,5,0,191,South Gloucestershire,,E06000025,979275,2,8,0,,N,1,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,26,224,2004
6/22/2004,1,0,UU,,,,1,0,205,South Gloucestershire,,E06000025,979275,4,9,0,,N,3,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,18,228,2004
6/22/2004,0,0,UU,,,,1,0,75,South Gloucestershire,,E06000025,979275,1,10,1,,N,1,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,13,90,2004
6/22/2004,1,0,UU,,,,1,0,86,South Gloucestershire,,E06000025,979275,2,11,0,,N,1,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,11,100,2004
6/22/2004,0,0,UU,,,,0,0,112,South Gloucestershire,,E06000025,979275,1,12,0,,N,1,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,16,129,2004
6/22/2004,0,0,UU,,,,2,0,104,South Gloucestershire,,E06000025,979275,0,13,0,,N,0,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,11,117,2004
6/22/2004,0,0,UU,,,,1,0,88,South Gloucestershire,,E06000025,979275,1,14,1,,N,1,0,365090,,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Down Road,0,22,112,2004
