dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
5/10/2010,2,0,BU,,,,7,0,453,South Gloucestershire,,E06000025,947494,9,7,5,,N,7,7,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,54,530,2010
5/10/2010,2,1,BU,,,,7,0,915,South Gloucestershire,,E06000025,947494,11,8,6,,N,8,7,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,58,998,2010
5/10/2010,0,0,BU,,,,8,0,543,South Gloucestershire,,E06000025,947494,8,9,0,,N,8,6,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,58,623,2010
5/10/2010,0,0,BU,,,,3,0,426,South Gloucestershire,,E06000025,947494,3,10,2,,N,3,4,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,79,515,2010
5/10/2010,0,0,BU,,,,3,0,346,South Gloucestershire,,E06000025,947494,9,11,2,,N,9,3,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,46,407,2010
5/10/2010,0,0,BU,,,,3,0,459,South Gloucestershire,,E06000025,947494,4,12,3,,N,4,6,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,51,523,2010
5/10/2010,0,0,BU,,,,5,0,430,South Gloucestershire,,E06000025,947494,0,13,1,,N,0,5,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,54,494,2010
5/10/2010,0,0,BU,,,,4,2,445,South Gloucestershire,,E06000025,947494,3,14,2,,N,1,1,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,56,509,2010
5/10/2010,0,0,BU,,,,3,1,574,South Gloucestershire,,E06000025,947494,7,15,5,,N,6,20,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,65,669,2010
5/10/2010,0,0,BU,,,,10,0,609,South Gloucestershire,,E06000025,947494,3,16,4,,N,3,6,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,63,691,2010
5/10/2010,0,0,BU,,,,13,0,649,South Gloucestershire,,E06000025,947494,1,17,19,,N,1,6,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,54,723,2010
5/10/2010,0,0,BU,,,,11,0,543,South Gloucestershire,,E06000025,947494,2,18,6,,N,2,4,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,44,604,2010
5/10/2010,0,0,BU,,,,12,0,490,South Gloucestershire,,E06000025,947494,5,7,9,,S,5,9,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,47,563,2010
5/10/2010,0,0,BU,,,,10,0,530,South Gloucestershire,,E06000025,947494,7,8,6,,S,7,11,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,49,607,2010
5/10/2010,0,1,BU,,,,8,0,429,South Gloucestershire,,E06000025,947494,11,9,2,,S,10,5,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,61,514,2010
5/10/2010,0,0,BU,,,,0,0,380,South Gloucestershire,,E06000025,947494,8,10,0,,S,8,5,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,64,457,2010
5/10/2010,0,0,BU,,,,4,0,410,South Gloucestershire,,E06000025,947494,5,11,0,,S,5,5,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,59,483,2010
5/10/2010,0,0,BU,,,,3,0,466,South Gloucestershire,,E06000025,947494,10,12,3,,S,10,9,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,70,558,2010
5/10/2010,0,0,BU,,,,4,0,446,South Gloucestershire,,E06000025,947494,1,13,2,,S,1,4,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,52,507,2010
5/10/2010,0,0,BU,,,,8,0,453,South Gloucestershire,,E06000025,947494,8,14,1,,S,8,3,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,67,539,2010
5/10/2010,0,0,BU,,,,8,1,550,South Gloucestershire,,E06000025,947494,5,15,2,,S,4,17,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,58,638,2010
5/10/2010,0,0,BU,,,,16,0,647,South Gloucestershire,,E06000025,947494,4,16,4,,S,4,6,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,69,742,2010
5/10/2010,0,0,BU,,,,13,0,784,South Gloucestershire,,E06000025,947494,0,17,3,,S,0,4,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,0,51,852,2010
5/10/2010,0,0,BU,,,,9,0,492,South Gloucestershire,,E06000025,947494,5,18,2,,S,4,3,363505,,188491,B4061,"north of Old Gloucester Road, Alveston",0,South West,ALVESTON HILL,1,28,537,2010
5/11/2010,1,0,PU,175894,364917,365366,2,0,160,South Gloucestershire,175914,E06000025,7668,4,7,8,A4017,E,2,8,365000,B4465,175900,A4175,,0,South West,,1,41,215,2010
