dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
7/3/2009,0,0,UR,,,,0,0,33,Bath and North East Somerset,,E06000022,952442,2,7,1,,E,2,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,7,42,2009
7/3/2009,0,0,UR,,,,0,0,48,Bath and North East Somerset,,E06000022,952442,3,8,0,,E,3,4,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,8,63,2009
7/3/2009,0,0,UR,,,,0,0,42,Bath and North East Somerset,,E06000022,952442,3,9,0,,E,2,0,362400,,159220,U,"Clutton, East of A37",1,South West,Station Road,0,6,51,2009
7/3/2009,0,0,UR,,,,0,0,26,Bath and North East Somerset,,E06000022,952442,0,10,0,,E,0,1,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,8,35,2009
7/3/2009,0,0,UR,,,,0,0,46,Bath and North East Somerset,,E06000022,952442,0,11,2,,E,0,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,9,55,2009
7/3/2009,0,0,UR,,,,0,0,33,Bath and North East Somerset,,E06000022,952442,1,12,0,,E,1,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,14,48,2009
7/3/2009,0,0,UR,,,,1,0,41,Bath and North East Somerset,,E06000022,952442,2,13,0,,E,2,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,9,53,2009
7/3/2009,0,0,UR,,,,2,0,42,Bath and North East Somerset,,E06000022,952442,2,14,1,,E,2,1,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,13,60,2009
7/3/2009,0,0,UR,,,,1,0,45,Bath and North East Somerset,,E06000022,952442,0,15,2,,E,0,1,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,12,59,2009
7/3/2009,0,0,UR,,,,1,0,83,Bath and North East Somerset,,E06000022,952442,2,16,7,,E,2,3,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,15,104,2009
7/3/2009,0,0,UR,,,,1,0,50,Bath and North East Somerset,,E06000022,952442,1,17,1,,E,0,0,362400,,159220,U,"Clutton, East of A37",1,South West,Station Road,0,10,62,2009
7/3/2009,0,0,UR,,,,1,0,60,Bath and North East Somerset,,E06000022,952442,1,18,0,,E,1,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,8,70,2009
7/3/2009,0,1,UR,,,,0,0,20,Bath and North East Somerset,,E06000022,952442,3,7,5,,W,2,1,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,8,32,2009
7/3/2009,0,0,UR,,,,0,0,67,Bath and North East Somerset,,E06000022,952442,0,8,0,,W,0,1,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,9,77,2009
7/3/2009,0,0,UR,,,,1,0,61,Bath and North East Somerset,,E06000022,952442,0,9,0,,W,0,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,6,68,2009
7/3/2009,0,0,UR,,,,1,0,25,Bath and North East Somerset,,E06000022,952442,0,10,0,,W,0,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,8,34,2009
7/3/2009,0,0,UR,,,,0,0,20,Bath and North East Somerset,,E06000022,952442,2,11,1,,W,0,0,362400,,159220,U,"Clutton, East of A37",1,South West,Station Road,1,7,29,2009
7/3/2009,0,0,UR,,,,0,0,31,Bath and North East Somerset,,E06000022,952442,1,12,0,,W,1,0,362400,,159220,U,"Clutton, East of A37",0,South West,Station Road,0,5,37,2009
