dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
6/30/2009,9,0,PU,171490,356820,356530,70,26,2316,"Bristol, City of",171860,E06000023,48003,80,7,31,A369,N,33,31,A370,356780,171700,A3029,,4,South West,,8,403,2900,2009
6/30/2009,6,0,PU,171490,356820,356530,84,13,1854,"Bristol, City of",171860,E06000023,48003,69,8,41,A369,N,34,26,A370,356780,171700,A3029,,6,South West,,10,291,2324,2009
6/30/2009,7,1,PU,171490,356820,356530,31,9,1787,"Bristol, City of",171860,E06000023,48003,96,9,20,A369,N,65,21,A370,356780,171700,A3029,,6,South West,,8,281,2216,2009
6/30/2009,10,0,PU,171490,356820,356530,21,14,1280,"Bristol, City of",171860,E06000023,48003,98,10,9,A369,N,48,24,A370,356780,171700,A3029,,8,South West,,18,227,1650,2009
6/30/2009,16,1,PU,171490,356820,356530,15,14,1319,"Bristol, City of",171860,E06000023,48003,102,11,1,A369,N,55,21,A370,356780,171700,A3029,,6,South West,,10,236,1693,2009
6/30/2009,15,0,PU,171490,356820,356530,15,19,1370,"Bristol, City of",171860,E06000023,48003,95,12,8,A369,N,49,16,A370,356780,171700,A3029,,7,South West,,5,193,1689,2009
6/30/2009,14,2,PU,171490,356820,356530,11,8,1428,"Bristol, City of",171860,E06000023,48003,66,13,5,A369,N,28,19,A370,356780,171700,A3029,,4,South West,,10,199,1723,2009
6/30/2009,8,3,PU,171490,356820,356530,13,13,1530,"Bristol, City of",171860,E06000023,48003,79,14,1,A369,N,39,20,A370,356780,171700,A3029,,7,South West,,9,216,1858,2009
6/30/2009,4,0,PU,171490,356820,356530,12,1,1512,"Bristol, City of",171860,E06000023,48003,26,15,5,A369,N,11,14,A370,356780,171700,A3029,,4,South West,,6,120,1684,2009
6/30/2009,4,3,PU,171490,356820,356530,33,10,1790,"Bristol, City of",171860,E06000023,48003,57,16,20,A369,N,22,37,A370,356780,171700,A3029,,7,South West,,11,272,2189,2009
6/30/2009,3,1,PU,171490,356820,356530,29,4,1916,"Bristol, City of",171860,E06000023,48003,30,17,13,A369,N,12,21,A370,356780,171700,A3029,,6,South West,,4,137,2133,2009
6/30/2009,1,0,PU,171490,356820,356530,27,2,1826,"Bristol, City of",171860,E06000023,48003,18,18,15,A369,N,6,22,A370,356780,171700,A3029,,6,South West,,3,124,2017,2009
6/30/2009,8,4,PU,171490,356820,356530,33,11,1464,"Bristol, City of",171860,E06000023,48003,78,7,18,A369,S,43,28,A370,356780,171700,A3029,,2,South West,,10,285,1888,2009
6/30/2009,14,4,PU,171490,356820,356530,27,6,1604,"Bristol, City of",171860,E06000023,48003,67,8,19,A369,S,33,35,A370,356780,171700,A3029,,6,South West,,4,250,1983,2009
6/30/2009,16,2,PU,171490,356820,356530,22,9,1314,"Bristol, City of",171860,E06000023,48003,101,9,13,A369,S,56,39,A370,356780,171700,A3029,,10,South West,,8,255,1731,2009
6/30/2009,2,4,PU,171490,356820,356530,19,14,1269,"Bristol, City of",171860,E06000023,48003,80,10,6,A369,S,46,26,A370,356780,171700,A3029,,6,South West,,8,279,1673,2009
6/30/2009,11,2,PU,171490,356820,356530,21,8,1422,"Bristol, City of",171860,E06000023,48003,71,11,3,A369,S,39,21,A370,356780,171700,A3029,,6,South West,,5,269,1804,2009
6/30/2009,14,4,PU,171490,356820,356530,25,10,1473,"Bristol, City of",171860,E06000023,48003,85,12,6,A369,S,39,20,A370,356780,171700,A3029,,9,South West,,9,314,1917,2009
6/30/2009,11,2,PU,171490,356820,356530,19,12,1492,"Bristol, City of",171860,E06000023,48003,71,13,13,A369,S,27,27,A370,356780,171700,A3029,,8,South West,,11,283,1892,2009
6/30/2009,15,4,PU,171490,356820,356530,16,20,1837,"Bristol, City of",171860,E06000023,48003,98,14,7,A369,S,42,35,A370,356780,171700,A3029,,8,South West,,9,330,2316,2009
6/30/2009,8,5,PU,171490,356820,356530,56,16,1965,"Bristol, City of",171860,E06000023,48003,66,15,9,A369,S,23,28,A370,356780,171700,A3029,,7,South West,,7,345,2460,2009
6/30/2009,10,3,PU,171490,356820,356530,83,7,2529,"Bristol, City of",171860,E06000023,48003,62,16,25,A369,S,31,37,A370,356780,171700,A3029,,2,South West,,9,423,3134,2009
6/30/2009,5,1,PU,171490,356820,356530,79,0,2926,"Bristol, City of",171860,E06000023,48003,29,17,37,A369,S,13,27,A370,356780,171700,A3029,,5,South West,,5,314,3375,2009
6/30/2009,3,0,PU,171490,356820,356530,55,2,2513,"Bristol, City of",171860,E06000023,48003,21,18,44,A369,S,4,23,A370,356780,171700,A3029,,5,South West,,7,173,2785,2009
6/30/2009,0,0,UU,,,,5,0,231,South Gloucestershire,,E06000025,979275,1,7,7,,N,1,0,,365090,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Dragon Road,0,28,265,2009
6/30/2009,0,0,UU,,,,5,0,213,South Gloucestershire,,E06000025,979275,1,8,4,,N,1,2,,365090,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Dragon Road,0,25,246,2009
6/30/2009,0,0,UU,,,,0,0,188,South Gloucestershire,,E06000025,979275,1,9,0,,N,1,0,,365090,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Dragon Road,0,13,202,2009
6/30/2009,1,0,UU,,,,3,0,117,South Gloucestershire,,E06000025,979275,2,10,0,,N,1,2,,365090,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Dragon Road,0,17,141,2009
6/30/2009,1,0,UU,,,,0,0,94,South Gloucestershire,,E06000025,979275,4,11,0,,N,3,0,,365090,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Dragon Road,0,13,111,2009
6/30/2009,0,0,UU,,,,4,0,83,South Gloucestershire,,E06000025,979275,4,12,1,,N,4,1,,365090,179740,U,"north of Sandstone Rise, Winterbourne",0,South West,Dragon Road,0,18,110,2009
