dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
4/28/2008,0,0,UU,,,,0,0,2,South Gloucestershire,,E06000025,947545,0,7,0,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,4,6,2008
4/28/2008,0,0,UU,,,,0,0,16,South Gloucestershire,,E06000025,947545,1,8,0,,E,1,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,3,20,2008
4/28/2008,0,0,UU,,,,0,0,8,South Gloucestershire,,E06000025,947545,0,9,0,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,0,8,2008
4/28/2008,0,0,UU,,,,0,0,10,South Gloucestershire,,E06000025,947545,0,10,1,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,0,10,2008
4/28/2008,0,0,UU,,,,0,0,13,South Gloucestershire,,E06000025,947545,0,11,0,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,4,17,2008
4/28/2008,0,0,UU,,,,0,0,10,South Gloucestershire,,E06000025,947545,0,12,1,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,5,15,2008
4/28/2008,0,0,UU,,,,0,0,18,South Gloucestershire,,E06000025,947545,0,13,0,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,3,21,2008
4/28/2008,0,0,UU,,,,0,0,14,South Gloucestershire,,E06000025,947545,1,14,0,,E,1,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,2,17,2008
4/28/2008,0,0,UU,,,,0,0,17,South Gloucestershire,,E06000025,947545,0,15,0,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,2,19,2008
4/28/2008,0,0,UU,,,,0,0,27,South Gloucestershire,,E06000025,947545,0,16,4,,E,0,0,363815,,178067,U,east of B4058 Bristol Road,0,South West,MALMAINS DRIVE,0,4,31,2008
