dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
5/5/2009,0,0,CR,,,,1,0,41,Bath and North East Somerset,,E06000022,990295,1,7,0,,E,1,1,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,15,59,2009
5/5/2009,0,0,CR,,,,2,1,95,Bath and North East Somerset,,E06000022,990295,2,8,0,,E,1,10,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,17,126,2009
5/5/2009,1,0,CR,,,,0,4,85,Bath and North East Somerset,,E06000022,990295,8,9,0,,E,3,1,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,16,110,2009
5/5/2009,1,0,CR,,,,1,1,64,Bath and North East Somerset,,E06000022,990295,3,10,0,,E,1,0,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,11,79,2009
5/5/2009,0,0,CR,,,,1,1,73,Bath and North East Somerset,,E06000022,990295,4,11,5,,E,3,0,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,15,93,2009
5/5/2009,1,0,CR,,,,0,0,64,Bath and North East Somerset,,E06000022,990295,6,12,0,,E,5,1,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,18,89,2009
5/5/2009,2,0,CR,,,,1,0,67,Bath and North East Somerset,,E06000022,990295,3,13,2,,E,1,0,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,10,81,2009
5/5/2009,3,0,CR,,,,0,7,84,Bath and North East Somerset,,E06000022,990295,10,14,0,,E,0,0,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,10,104,2009
5/5/2009,1,0,CR,,,,1,1,122,Bath and North East Somerset,,E06000022,990295,3,15,3,,E,1,1,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,14,141,2009
5/5/2009,0,0,CR,,,,1,1,102,Bath and North East Somerset,,E06000022,990295,3,16,2,,E,1,0,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,1,18,124,2009
5/5/2009,2,0,CR,,,,2,0,62,Bath and North East Somerset,,E06000022,990295,2,17,0,,E,0,2,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,13,81,2009
5/5/2009,0,0,CR,,,,3,0,96,Bath and North East Somerset,,E06000022,990295,0,18,0,,E,0,0,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,13,112,2009
5/5/2009,2,0,CR,,,,0,0,140,Bath and North East Somerset,,E06000022,990295,5,7,0,,W,3,1,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,30,176,2009
5/5/2009,1,0,CR,,,,3,1,207,Bath and North East Somerset,,E06000022,990295,4,8,1,,W,2,3,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,26,243,2009
5/5/2009,1,0,CR,,,,0,2,110,Bath and North East Somerset,,E06000022,990295,6,9,0,,W,3,1,357650,,161220,C,Chew Magna - please find a safe place to park,0,South West,Walley Lane,0,17,134,2009
