dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
6/4/2014,2,1,PR,175680,350670,347660,20,16,1046,North Somerset,175620,E06000024,57052,37,7,1,M5 J 19,E,12,5,Portishead B3124,350000,175670,A369,,1,South West,,5,134,1242,2014
6/4/2014,2,3,PR,175680,350670,347660,12,20,1302,North Somerset,175620,E06000024,57052,45,8,1,M5 J 19,E,16,10,Portishead B3124,350000,175670,A369,,0,South West,,4,116,1485,2014
6/4/2014,4,1,PR,175680,350670,347660,3,20,783,North Somerset,175620,E06000024,57052,46,9,1,M5 J 19,E,17,9,Portishead B3124,350000,175670,A369,,0,South West,,4,86,927,2014
6/4/2014,9,2,PR,175680,350670,347660,4,10,588,North Somerset,175620,E06000024,57052,49,10,0,M5 J 19,E,21,6,Portishead B3124,350000,175670,A369,,1,South West,,6,127,774,2014
6/4/2014,5,1,PR,175680,350670,347660,2,11,571,North Somerset,175620,E06000024,57052,44,11,0,M5 J 19,E,25,6,Portishead B3124,350000,175670,A369,,2,South West,,0,129,752,2014
6/4/2014,2,2,PR,175680,350670,347660,0,11,474,North Somerset,175620,E06000024,57052,44,12,0,M5 J 19,E,16,5,Portishead B3124,350000,175670,A369,,6,South West,,7,80,603,2014
6/4/2014,2,0,PR,175680,350670,347660,9,16,469,North Somerset,175620,E06000024,57052,37,13,0,M5 J 19,E,10,6,Portishead B3124,350000,175670,A369,,7,South West,,2,78,599,2014
6/4/2014,3,0,PR,175680,350670,347660,4,16,535,North Somerset,175620,E06000024,57052,51,14,2,M5 J 19,E,27,6,Portishead B3124,350000,175670,A369,,0,South West,,5,79,675,2014
6/4/2014,7,0,PR,175680,350670,347660,3,5,632,North Somerset,175620,E06000024,57052,31,15,0,M5 J 19,E,15,6,Portishead B3124,350000,175670,A369,,1,South West,,3,107,779,2014
6/4/2014,2,0,PR,175680,350670,347660,9,1,813,North Somerset,175620,E06000024,57052,18,16,0,M5 J 19,E,11,7,Portishead B3124,350000,175670,A369,,3,South West,,1,145,992,2014
6/4/2014,0,0,PR,175680,350670,347660,3,1,849,North Somerset,175620,E06000024,57052,6,17,0,M5 J 19,E,4,10,Portishead B3124,350000,175670,A369,,1,South West,,0,84,952,2014
6/4/2014,1,0,PR,175680,350670,347660,1,1,630,North Somerset,175620,E06000024,57052,8,18,1,M5 J 19,E,4,8,Portishead B3124,350000,175670,A369,,1,South West,,1,50,697,2014
6/4/2014,3,0,PR,175680,350670,347660,14,21,541,North Somerset,175620,E06000024,57052,43,7,0,M5 J 19,W,13,8,Portishead B3124,350000,175670,A369,,6,South West,,0,157,763,2014
6/4/2014,5,0,PR,175680,350670,347660,4,13,755,North Somerset,175620,E06000024,57052,42,8,0,M5 J 19,W,20,9,Portishead B3124,350000,175670,A369,,3,South West,,1,128,938,2014
6/4/2014,3,0,PR,175680,350670,347660,0,23,442,North Somerset,175620,E06000024,57052,57,9,0,M5 J 19,W,26,4,Portishead B3124,350000,175670,A369,,3,South West,,2,102,605,2014
6/4/2014,3,0,PR,175680,350670,347660,1,17,366,North Somerset,175620,E06000024,57052,44,10,0,M5 J 19,W,14,7,Portishead B3124,350000,175670,A369,,7,South West,,3,98,516,2014
6/4/2014,8,0,PR,175680,350670,347660,1,7,497,North Somerset,175620,E06000024,57052,37,11,0,M5 J 19,W,18,6,Portishead B3124,350000,175670,A369,,2,South West,,2,95,636,2014
6/4/2014,6,1,PR,175680,350670,347660,1,15,604,North Somerset,175620,E06000024,57052,45,12,0,M5 J 19,W,13,7,Portishead B3124,350000,175670,A369,,4,South West,,6,75,732,2014
6/4/2014,4,1,PR,175680,350670,347660,0,13,553,North Somerset,175620,E06000024,57052,47,13,0,M5 J 19,W,19,6,Portishead B3124,350000,175670,A369,,6,South West,,4,109,715,2014
6/4/2014,3,0,PR,175680,350670,347660,2,16,732,North Somerset,175620,E06000024,57052,43,14,0,M5 J 19,W,18,7,Portishead B3124,350000,175670,A369,,4,South West,,2,135,919,2014
6/4/2014,2,0,PR,175680,350670,347660,4,7,645,North Somerset,175620,E06000024,57052,22,15,0,M5 J 19,W,11,8,Portishead B3124,350000,175670,A369,,2,South West,,0,80,759,2014
6/4/2014,2,1,PR,175680,350670,347660,6,1,799,North Somerset,175620,E06000024,57052,14,16,1,M5 J 19,W,8,10,Portishead B3124,350000,175670,A369,,0,South West,,2,117,946,2014
6/4/2014,0,0,PR,175680,350670,347660,15,0,1366,North Somerset,175620,E06000024,57052,4,17,1,M5 J 19,W,1,7,Portishead B3124,350000,175670,A369,,2,South West,,1,86,1478,2014
6/4/2014,0,1,PR,175680,350670,347660,15,0,1160,North Somerset,175620,E06000024,57052,9,18,1,M5 J 19,W,1,7,Portishead B3124,350000,175670,A369,,2,South West,,5,73,1264,2014
6/4/2014,0,0,CU,,,,2,0,108,North Somerset,,E06000024,947260,0,7,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,8,118,2014
6/4/2014,0,0,CU,,,,4,0,190,North Somerset,,E06000024,947260,0,8,1,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,12,206,2014
6/4/2014,0,0,CU,,,,0,0,57,North Somerset,,E06000024,947260,0,9,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,10,67,2014
6/4/2014,0,0,CU,,,,0,0,87,North Somerset,,E06000024,947260,0,10,1,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,4,91,2014
6/4/2014,0,0,CU,,,,0,0,52,North Somerset,,E06000024,947260,0,11,1,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,7,59,2014
6/4/2014,0,0,CU,,,,0,0,49,North Somerset,,E06000024,947260,0,12,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,9,58,2014
6/4/2014,0,0,CU,,,,0,0,8,North Somerset,,E06000024,947260,0,13,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,3,11,2014
6/4/2014,1,0,CU,,,,0,0,52,North Somerset,,E06000024,947260,1,14,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,5,58,2014
6/4/2014,0,0,CU,,,,0,0,117,North Somerset,,E06000024,947260,0,15,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,10,127,2014
6/4/2014,0,0,CU,,,,0,0,70,North Somerset,,E06000024,947260,0,16,1,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,6,76,2014
6/4/2014,0,0,CU,,,,1,0,63,North Somerset,,E06000024,947260,0,17,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,4,68,2014
6/4/2014,0,0,CU,,,,0,0,92,North Somerset,,E06000024,947260,0,18,0,,E,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,6,98,2014
6/4/2014,0,0,CU,,,,0,0,22,North Somerset,,E06000024,947260,1,7,0,,W,1,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,5,28,2014
6/4/2014,0,0,CU,,,,3,0,93,North Somerset,,E06000024,947260,0,8,0,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,15,111,2014
6/4/2014,0,0,CU,,,,0,0,109,North Somerset,,E06000024,947260,1,9,0,,W,1,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,11,121,2014
6/4/2014,0,0,CU,,,,0,0,144,North Somerset,,E06000024,947260,1,10,0,,W,1,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,13,158,2014
6/4/2014,0,0,CU,,,,0,0,68,North Somerset,,E06000024,947260,0,11,1,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,12,80,2014
6/4/2014,0,0,CU,,,,0,0,77,North Somerset,,E06000024,947260,0,12,0,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,10,87,2014
6/4/2014,0,0,CU,,,,0,0,93,North Somerset,,E06000024,947260,0,13,0,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,14,107,2014
6/4/2014,0,0,CU,,,,0,0,65,North Somerset,,E06000024,947260,1,14,1,,W,1,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,7,73,2014
6/4/2014,0,0,CU,,,,1,0,110,North Somerset,,E06000024,947260,0,15,2,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,8,119,2014
6/4/2014,0,0,CU,,,,0,0,116,North Somerset,,E06000024,947260,0,16,0,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,7,123,2014
6/4/2014,0,0,CU,,,,2,0,100,North Somerset,,E06000024,947260,0,17,1,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,5,107,2014
6/4/2014,0,0,CU,,,,0,0,45,North Somerset,,E06000024,947260,0,18,0,,W,0,0,,341204,171478,C,"East of Chaple Hill, Clevedon",0,South West,HIGHDALE ROAD,0,1,46,2014
