dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
9/30/2008,1,2,BU,,,,3,0,202,North Somerset,,E06000024,930009,10,7,4,,N,7,25,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,49,289,2008
9/30/2008,0,1,BU,,,,2,0,580,North Somerset,,E06000024,930009,9,8,30,,N,8,14,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,88,693,2008
9/30/2008,1,2,BU,,,,3,1,392,North Somerset,,E06000024,930009,12,9,3,,N,7,11,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,1,59,477,2008
9/30/2008,0,0,BU,,,,0,1,420,North Somerset,,E06000024,930009,8,10,4,,N,6,16,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,0,92,536,2008
9/30/2008,2,0,BU,,,,1,0,514,North Somerset,,E06000024,930009,9,11,5,,N,7,15,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,59,598,2008
9/30/2008,2,0,BU,,,,5,0,635,North Somerset,,E06000024,930009,16,12,2,,N,13,10,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,1,63,729,2008
9/30/2008,0,0,BU,,,,3,0,661,North Somerset,,E06000024,930009,10,13,4,,N,10,10,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,58,742,2008
9/30/2008,1,0,BU,,,,2,0,709,North Somerset,,E06000024,930009,8,14,6,,N,7,10,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,73,802,2008
9/30/2008,1,0,BU,,,,5,0,681,North Somerset,,E06000024,930009,4,15,1,,N,2,16,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,0,78,784,2008
9/30/2008,0,0,BU,,,,9,0,584,North Somerset,,E06000024,930009,5,16,13,,N,3,12,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,1,68,678,2008
9/30/2008,0,0,BU,,,,11,0,617,North Somerset,,E06000024,930009,3,17,8,,N,3,12,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,58,701,2008
9/30/2008,0,1,BU,,,,4,0,744,North Somerset,,E06000024,930009,3,18,8,,N,2,10,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,47,808,2008
9/30/2008,2,1,BU,,,,12,2,388,North Somerset,,E06000024,930009,8,7,21,,S,3,8,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,73,489,2008
9/30/2008,0,1,BU,,,,13,1,737,North Somerset,,E06000024,930009,6,8,10,,S,3,17,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,0,93,866,2008
9/30/2008,0,0,BU,,,,2,0,537,North Somerset,,E06000024,930009,9,9,4,,S,9,28,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,65,641,2008
9/30/2008,2,0,BU,,,,5,0,490,North Somerset,,E06000024,930009,17,10,2,,S,14,10,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,1,47,569,2008
9/30/2008,1,0,BU,,,,0,1,493,North Somerset,,E06000024,930009,11,11,5,,S,8,15,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,0,74,593,2008
9/30/2008,1,0,BU,,,,2,1,539,North Somerset,,E06000024,930009,13,12,9,,S,11,12,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,53,619,2008
9/30/2008,1,0,BU,,,,4,0,550,North Somerset,,E06000024,930009,13,13,8,,S,12,13,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,59,639,2008
9/30/2008,1,0,BU,,,,6,0,649,North Somerset,,E06000024,930009,7,14,16,,S,6,15,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,62,739,2008
9/30/2008,1,0,BU,,,,4,0,647,North Somerset,,E06000024,930009,6,15,13,,S,4,15,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,0,85,757,2008
9/30/2008,0,0,BU,,,,6,0,642,North Somerset,,E06000024,930009,4,16,9,,S,3,26,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,0,73,751,2008
9/30/2008,0,1,BU,,,,8,0,672,North Somerset,,E06000024,930009,4,17,3,,S,2,19,334906,,162116,B3440,"South of Mead Vale, W-s-M",1,South West,Locking Road,0,83,786,2008
9/30/2008,0,0,BU,,,,7,0,673,North Somerset,,E06000024,930009,0,18,4,,S,0,15,334906,,162116,B3440,"South of Mead Vale, W-s-M",0,South West,Locking Road,0,59,754,2008
9/18/2008,0,0,UU,,,,0,0,13,Bath and North East Somerset,,E06000022,946680,0,7,0,,E,0,1,377562,,166097,U,"Bathampton, adjacent to Down lane t- junction",0,South West,HOLCOMBE LANE,0,3,17,2008
9/18/2008,0,0,UU,,,,0,0,48,Bath and North East Somerset,,E06000022,946680,2,8,1,,E,2,2,377562,,166097,U,"Bathampton, adjacent to Down lane t- junction",0,South West,HOLCOMBE LANE,0,8,60,2008
9/18/2008,0,0,UU,,,,0,0,64,Bath and North East Somerset,,E06000022,946680,0,9,1,,E,0,3,377562,,166097,U,"Bathampton, adjacent to Down lane t- junction",0,South West,HOLCOMBE LANE,0,3,70,2008
9/18/2008,0,0,UU,,,,0,0,48,Bath and North East Somerset,,E06000022,946680,0,10,0,,E,0,3,377562,,166097,U,"Bathampton, adjacent to Down lane t- junction",0,South West,HOLCOMBE LANE,0,10,61,2008
9/18/2008,0,0,UU,,,,0,0,35,Bath and North East Somerset,,E06000022,946680,0,11,0,,E,0,2,377562,,166097,U,"Bathampton, adjacent to Down lane t- junction",0,South West,HOLCOMBE LANE,0,11,48,2008
