dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
3/23/2007,6,3,PR,167124,356110,353281,12,8,543,North Somerset,169240,E06000024,56376,38,7,0,LA Boundary,N,16,8,B3130 Barrow Lane,355000,168100,A38,,2,South West,,3,107,708,2007
3/23/2007,5,2,PR,167124,356110,353281,15,25,672,North Somerset,169240,E06000024,56376,54,8,1,LA Boundary,N,16,5,B3130 Barrow Lane,355000,168100,A38,,5,South West,,1,84,830,2007
3/23/2007,4,5,PR,167124,356110,353281,5,21,448,North Somerset,169240,E06000024,56376,60,9,0,LA Boundary,N,23,8,B3130 Barrow Lane,355000,168100,A38,,4,South West,,3,82,603,2007
3/23/2007,7,4,PR,167124,356110,353281,1,27,395,North Somerset,169240,E06000024,56376,75,10,2,LA Boundary,N,28,9,B3130 Barrow Lane,355000,168100,A38,,5,South West,,4,72,552,2007
3/23/2007,10,0,PR,167124,356110,353281,0,18,410,North Somerset,169240,E06000024,56376,54,11,0,LA Boundary,N,22,7,B3130 Barrow Lane,355000,168100,A38,,1,South West,,3,68,539,2007
3/23/2007,3,3,PR,167124,356110,353281,3,16,406,North Somerset,169240,E06000024,56376,43,12,0,LA Boundary,N,17,5,B3130 Barrow Lane,355000,168100,A38,,3,South West,,1,69,526,2007
3/23/2007,7,8,PR,167124,356110,353281,1,7,502,North Somerset,169240,E06000024,56376,47,13,0,LA Boundary,N,21,7,B3130 Barrow Lane,355000,168100,A38,,2,South West,,2,97,654,2007
3/23/2007,3,1,PR,167124,356110,353281,5,19,461,North Somerset,169240,E06000024,56376,58,14,1,LA Boundary,N,29,6,B3130 Barrow Lane,355000,168100,A38,,2,South West,,4,89,619,2007
3/23/2007,2,1,PR,167124,356110,353281,3,14,525,North Somerset,169240,E06000024,56376,35,15,2,LA Boundary,N,14,8,B3130 Barrow Lane,355000,168100,A38,,2,South West,,2,123,694,2007
3/23/2007,1,2,PR,167124,356110,353281,8,6,538,North Somerset,169240,E06000024,56376,30,16,1,LA Boundary,N,18,14,B3130 Barrow Lane,355000,168100,A38,,1,South West,,2,106,696,2007
