dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,A-Junction,S Ref E,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
3/17/2003,6,4,TM,190230,357334,355900,49,5,1252,South Gloucestershire,189333,E06000025,99171,79,7,6,1,E,26,6,LA Boundary,356900,189600,M48,,19,South West,,19,130,1516,2003
3/17/2003,1,3,TM,190230,357334,355900,31,2,1102,South Gloucestershire,189333,E06000025,99171,68,8,0,1,E,29,2,LA Boundary,356900,189600,M48,,12,South West,,21,91,1294,2003
3/17/2003,7,7,TM,190230,357334,355900,9,0,597,South Gloucestershire,189333,E06000025,99171,86,9,0,1,E,17,5,LA Boundary,356900,189600,M48,,20,South West,,35,71,768,2003
3/17/2003,11,7,TM,190230,357334,355900,6,5,425,South Gloucestershire,189333,E06000025,99171,112,10,3,1,E,25,4,LA Boundary,356900,189600,M48,,29,South West,,35,57,604,2003
3/17/2003,5,10,TM,190230,357334,355900,5,2,388,South Gloucestershire,189333,E06000025,99171,82,11,0,1,E,19,4,LA Boundary,356900,189600,M48,,21,South West,,25,56,535,2003
3/17/2003,5,8,TM,190230,357334,355900,7,1,270,South Gloucestershire,189333,E06000025,99171,90,12,3,1,E,28,4,LA Boundary,356900,189600,M48,,23,South West,,25,61,432,2003
3/17/2003,7,8,TM,190230,357334,355900,13,2,329,South Gloucestershire,189333,E06000025,99171,111,13,2,1,E,32,7,LA Boundary,356900,189600,M48,,26,South West,,36,74,534,2003
3/17/2003,6,8,TM,190230,357334,355900,11,1,337,South Gloucestershire,189333,E06000025,99171,103,14,1,1,E,31,3,LA Boundary,356900,189600,M48,,28,South West,,29,75,529,2003
3/17/2003,5,6,TM,190230,357334,355900,6,0,320,South Gloucestershire,189333,E06000025,99171,98,15,1,1,E,38,4,LA Boundary,356900,189600,M48,,12,South West,,37,87,515,2003
3/17/2003,4,7,TM,190230,357334,355900,12,2,363,South Gloucestershire,189333,E06000025,99171,70,16,1,1,E,19,6,LA Boundary,356900,189600,M48,,16,South West,,22,75,526,2003
3/17/2003,2,8,TM,190230,357334,355900,8,2,427,South Gloucestershire,189333,E06000025,99171,67,17,1,1,E,11,2,LA Boundary,356900,189600,M48,,13,South West,,31,55,559,2003
3/17/2003,2,6,TM,190230,357334,355900,7,1,308,South Gloucestershire,189333,E06000025,99171,52,18,1,1,E,7,2,LA Boundary,356900,189600,M48,,16,South West,,20,30,399,2003
