dCount,HGVR3,HGVA3,RCat,A Ref N,B Ref E,A Ref E,2WMV,HGVR4,CAR,ONS LA Name,B Ref N,ONS LACode,CP,HGV,Hour,PC,B-Junction,iDir,HGVR2,BUS,S Ref E,A-Junction,S Ref N,Road,CP Location,HGVA6,Region Name (GO),Road Name,HGVA5,LGV,AMV,Year
5/1/2014,0,2,BU,,,,2,1,266,North Somerset,,E06000024,947250,9,7,1,,N,1,3,343914,,163585,B3133,"South of Mill Lane, Congresbury",1,South West,High Street,4,49,329,2014
5/1/2014,0,1,BU,,,,5,1,369,North Somerset,,E06000024,947250,14,8,4,,N,6,2,343914,,163585,B3133,"South of Mill Lane, Congresbury",0,South West,High Street,6,68,458,2014
5/1/2014,4,2,BU,,,,2,3,286,North Somerset,,E06000024,947250,20,9,1,,N,5,2,343914,,163585,B3133,"South of Mill Lane, Congresbury",3,South West,High Street,3,61,371,2014
5/1/2014,1,0,BU,,,,3,1,227,North Somerset,,E06000024,947250,15,10,1,,N,4,0,343914,,163585,B3133,"South of Mill Lane, Congresbury",3,South West,High Street,6,63,308,2014
5/1/2014,1,3,BU,,,,2,1,258,North Somerset,,E06000024,947250,21,11,0,,N,11,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",3,South West,High Street,2,65,347,2014
5/1/2014,2,1,BU,,,,1,1,315,North Somerset,,E06000024,947250,17,12,1,,N,8,0,343914,,163585,B3133,"South of Mill Lane, Congresbury",0,South West,High Street,5,45,378,2014
5/1/2014,1,5,BU,,,,1,0,271,North Somerset,,E06000024,947250,12,13,0,,N,2,0,343914,,163585,B3133,"South of Mill Lane, Congresbury",1,South West,High Street,3,40,324,2014
5/1/2014,1,1,BU,,,,0,1,309,North Somerset,,E06000024,947250,9,14,2,,N,0,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",3,South West,High Street,3,40,359,2014
5/1/2014,1,2,BU,,,,4,1,297,North Somerset,,E06000024,947250,21,15,1,,N,13,0,343914,,163585,B3133,"South of Mill Lane, Congresbury",2,South West,High Street,2,48,370,2014
5/1/2014,0,0,BU,,,,2,1,470,North Somerset,,E06000024,947250,8,16,1,,N,1,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",2,South West,High Street,4,82,563,2014
5/1/2014,0,0,BU,,,,3,2,442,North Somerset,,E06000024,947250,10,17,6,,N,2,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",5,South West,High Street,1,50,506,2014
5/1/2014,0,0,BU,,,,4,0,401,North Somerset,,E06000024,947250,2,18,3,,N,2,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",0,South West,High Street,0,52,460,2014
5/1/2014,1,0,BU,,,,5,2,298,North Somerset,,E06000024,947250,11,7,3,,S,3,0,343914,,163585,B3133,"South of Mill Lane, Congresbury",3,South West,High Street,2,8,322,2014
5/1/2014,3,0,BU,,,,1,2,459,North Somerset,,E06000024,947250,22,8,2,,S,10,3,343914,,163585,B3133,"South of Mill Lane, Congresbury",5,South West,High Street,2,55,540,2014
5/1/2014,3,0,BU,,,,0,2,332,North Somerset,,E06000024,947250,14,9,1,,S,3,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",4,South West,High Street,2,56,403,2014
5/1/2014,0,1,BU,,,,2,0,334,North Somerset,,E06000024,947250,16,10,1,,S,6,0,343914,,163585,B3133,"South of Mill Lane, Congresbury",7,South West,High Street,2,44,396,2014
5/1/2014,0,1,BU,,,,3,0,291,North Somerset,,E06000024,947250,11,11,1,,S,5,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",2,South West,High Street,3,45,351,2014
5/1/2014,5,1,BU,,,,1,1,270,North Somerset,,E06000024,947250,19,12,0,,S,10,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",2,South West,High Street,0,47,338,2014
5/1/2014,0,2,BU,,,,1,0,253,North Somerset,,E06000024,947250,12,13,1,,S,7,0,343914,,163585,B3133,"South of Mill Lane, Congresbury",1,South West,High Street,2,51,317,2014
5/1/2014,0,1,BU,,,,2,0,275,North Somerset,,E06000024,947250,14,14,3,,S,6,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",6,South West,High Street,1,44,336,2014
5/1/2014,1,0,BU,,,,2,0,329,North Somerset,,E06000024,947250,12,15,1,,S,3,2,343914,,163585,B3133,"South of Mill Lane, Congresbury",5,South West,High Street,3,62,407,2014
5/1/2014,1,1,BU,,,,2,1,289,North Somerset,,E06000024,947250,7,16,1,,S,2,2,343914,,163585,B3133,"South of Mill Lane, Congresbury",2,South West,High Street,0,61,361,2014
5/1/2014,0,0,BU,,,,2,0,412,North Somerset,,E06000024,947250,6,17,3,,S,4,2,343914,,163585,B3133,"South of Mill Lane, Congresbury",2,South West,High Street,0,63,485,2014
5/1/2014,0,0,BU,,,,2,0,360,North Somerset,,E06000024,947250,4,18,3,,S,2,1,343914,,163585,B3133,"South of Mill Lane, Congresbury",2,South West,High Street,0,45,412,2014
5/23/2014,3,1,PU,173566,359050,359530,11,3,1220,"Bristol, City of",173550,E06000023,56400,28,7,29,A38,E,18,16,359200,A4032,173540,A4044,,1,South West,,2,129,1404,2014
5/23/2014,1,2,PU,173566,359050,359530,21,3,1422,"Bristol, City of",173550,E06000023,56400,25,8,53,A38,E,19,27,359200,A4032,173540,A4044,,0,South West,,0,154,1649,2014
5/23/2014,6,0,PU,173566,359050,359530,5,9,995,"Bristol, City of",173550,E06000023,56400,38,9,35,A38,E,19,30,359200,A4032,173540,A4044,,3,South West,,1,176,1244,2014
5/23/2014,1,2,PU,173566,359050,359530,10,4,1067,"Bristol, City of",173550,E06000023,56400,41,10,12,A38,E,31,33,359200,A4032,173540,A4044,,2,South West,,1,232,1383,2014
