HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
5,South West,E06000024,157500,212,North Somerset,74,209,LA Boundary,TM,7,1,10/7/2014,37,337520,1732,18,7,N,,0,1303,337878,2014,67,155010,162596,,,338400,16021,M5,22
2,South West,E06000024,157500,146,North Somerset,63,209,LA Boundary,TM,5,4,10/7/2014,26,337520,1977,18,4,S,,1,1613,337878,2014,42,155010,162596,,,338400,16021,M5,9
0,South West,E06000022,165000,2,Bath and North East Somerset,0,23,A4(T),PR,7,11,10/7/2014,2,371367,388,18,0,E,Connection Rd,4,345,372440,2014,0,165575,164810,,,372200,16122,A36,0
1,South West,E06000022,165000,9,Bath and North East Somerset,0,39,A4(T),PR,4,6,10/7/2014,2,371367,431,18,1,W,Connection Rd,4,373,372440,2014,0,165575,164810,,,372200,16122,A36,5
0,South West,E06000025,176100,19,South Gloucestershire,1,146,Station Road Link,PR,1,20,10/7/2014,10,366580,1364,18,1,N,B4465,0,1178,367490,2014,7,174740,176520,,,367330,77050,A4174,0
0,South West,E06000025,176100,20,South Gloucestershire,4,160,Station Road Link,PR,3,34,10/7/2014,12,366580,1888,18,1,S,B4465,3,1671,367490,2014,3,174740,176520,,,367330,77050,A4174,0
0,South West,E06000022,169664,3,Bath and North East Somerset,0,40,,CR,2,4,10/7/2014,2,,636,18,1,N,,0,587,,2014,0,,,LANSDOWN ROAD,"Lansdown, between Hamilton road and college road junctions",372226,946664,C,0
0,South West,E06000022,169664,0,Bath and North East Somerset,0,32,,CR,1,7,10/7/2014,0,,613,18,0,S,,1,573,,2014,0,,,LANSDOWN ROAD,"Lansdown, between Hamilton road and college road junctions",372226,946664,C,0
0,South West,E06000023,170896,0,"Bristol, City of",0,3,,UU,0,0,10/7/2014,0,,28,18,0,N,,0,25,,2014,0,,,GORE'S MARSH ROAD,South of Deep Combe Road,357338,946770,U,0
0,South West,E06000023,170896,0,"Bristol, City of",0,3,,UU,0,0,10/7/2014,0,,30,18,0,S,,3,27,,2014,0,,,GORE'S MARSH ROAD,South of Deep Combe Road,357338,946770,U,0
