HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000023,173180,21,"Bristol, City of",0,121,A38,PU,53,8,6/16/2008,18,358510,773,11,1,E,A4176,38,570,357330,2008,0,172750,174840,,,358020,7617,A4018,1
0,South West,E06000023,173180,40,"Bristol, City of",0,150,A38,PU,44,5,6/16/2008,36,358510,960,11,1,W,A4176,21,721,357330,2008,0,172750,174840,,,358020,7617,A4018,3
10,South West,E06000025,188200,397,South Gloucestershire,137,377,Junction 15/20 M5/M4),TM,9,11,6/16/2008,108,361812,2630,11,14,N,Junction 14 M5,0,1836,368807,2008,105,183775,193200,,,366000,26020,M5,23
13,South West,E06000025,188200,346,South Gloucestershire,110,278,Junction 15/20 M5/M4),TM,12,8,6/16/2008,128,361812,2763,11,16,S,Junction 14 M5,0,2119,368807,2008,64,183775,193200,,,366000,26020,M5,15
0,South West,E06000023,176002,0,"Bristol, City of",0,1,,UU,0,0,6/16/2008,0,,12,11,0,N,,0,11,,2008,0,,,BRANSCOMBE ROAD,North of Roman Way,355350,946774,U,0
0,South West,E06000023,176002,0,"Bristol, City of",0,4,,UU,0,0,6/16/2008,0,,38,11,0,S,,0,34,,2008,0,,,BRANSCOMBE ROAD,North of Roman Way,355350,946774,U,0
0,South West,E06000023,168185,0,"Bristol, City of",0,0,,UU,0,0,6/16/2008,0,,5,11,0,N,,0,5,,2008,0,,,MATERMAN ROAD,South of Holloway Road,362313,946796,U,0
0,South West,E06000023,168185,0,"Bristol, City of",0,1,,UU,0,0,6/16/2008,0,,9,11,0,S,,1,8,,2008,0,,,MATERMAN ROAD,South of Holloway Road,362313,946796,U,0
0,South West,E06000023,171123,0,"Bristol, City of",0,2,,UU,0,0,6/16/2008,0,,26,11,0,N,,1,24,,2008,0,,,British Road,South of South Road,358020,966007,U,0
0,South West,E06000023,171123,0,"Bristol, City of",0,6,,UU,0,0,6/16/2008,0,,21,11,0,S,,3,15,,2008,0,,,British Road,South of South Road,358020,966007,U,0
