HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
2,South West,E06000024,174700,364,North Somerset,80,232,20,TM,19,6,6/21/2006,119,341771,2531,15,23,N,19,0,1910,350670,2006,114,170680,175620,348700,56021,M5,26
9,South West,E06000024,174700,310,North Somerset,75,106,20,TM,5,33,6/21/2006,90,341771,2563,15,18,S,19,0,2109,350670,2006,84,170680,175620,348700,56021,M5,34
