HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,173775,0,"Bristol, City of",0,4,UU,0,0,10/19/2015,0,16,17,0,E,3,12,2015,0,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,3,UU,0,0,10/19/2015,0,26,17,0,W,4,23,2015,0,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000024,162698,0,North Somerset,0,4,UU,0,0,10/19/2015,0,17,17,0,N,1,13,2015,0,APPLETREE COURT,"North of New Bristol Road, Worle",336641,947278,U,0
0,South West,E06000024,162698,0,North Somerset,0,0,UU,0,0,10/19/2015,0,15,17,0,S,0,15,2015,0,APPLETREE COURT,"North of New Bristol Road, Worle",336641,947278,U,0
1,South West,E06000025,183870,1,South Gloucestershire,0,15,UU,2,2,10/19/2015,0,192,17,0,N,7,172,2015,0,RANDOLPH AVENUE,north of Broad Lane,370967,947539,U,0
0,South West,E06000025,183870,0,South Gloucestershire,0,12,UU,0,0,10/19/2015,0,99,17,0,S,5,87,2015,0,RANDOLPH AVENUE,north of Broad Lane,370967,947539,U,0
