HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000022,158629,0,Bath and North East Somerset,0,0,CR,0,0,5/6/2008,0,8,7,0,N,0,8,2008,0,STONEAGE LANE,"Between Tunley and Carlingcott, adj to Bridge farm and Elm tree House",369580,946666,C,0
0,South West,E06000022,158629,0,Bath and North East Somerset,0,1,CR,0,0,5/6/2008,0,2,7,0,S,0,1,2008,0,STONEAGE LANE,"Between Tunley and Carlingcott, adj to Bridge farm and Elm tree House",369580,946666,C,0
0,South West,E06000025,171527,0,South Gloucestershire,0,4,UU,0,2,5/6/2008,0,53,7,0,N,0,47,2008,0,MOOR CROFT DRIVE,"north of Tindell Court, Longwell Green",365669,947540,U,0
0,South West,E06000025,171527,0,South Gloucestershire,0,0,UU,0,0,5/6/2008,0,7,7,0,S,0,7,2008,0,MOOR CROFT DRIVE,"north of Tindell Court, Longwell Green",365669,947540,U,0
0,South West,E06000022,161220,1,Bath and North East Somerset,0,29,CR,1,0,5/6/2008,1,213,7,0,N,0,182,2008,0,Walley Lane,Chew Magna - please find a safe place to park,357650,990295,C,0
0,South West,E06000022,161220,0,Bath and North East Somerset,0,7,CR,0,0,5/6/2008,0,51,7,0,S,0,44,2008,0,Walley Lane,Chew Magna - please find a safe place to park,357650,990295,C,0
