HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
15,South West,E06000025,178500,125,South Gloucestershire,23,273,M32,PU,9,1,10/24/2014,52,363490,1322,10,7,E,Bromley Heath Roundabout,0,914,364700,2014,24,178640,178200,363800,17633,A4174,4
16,South West,E06000025,178500,137,South Gloucestershire,25,268,M32,PU,3,8,10/24/2014,41,363490,1813,10,14,W,Bromley Heath Roundabout,4,1397,364700,2014,36,178640,178200,363800,17633,A4174,5
