HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
5,South West,E06000024,157500,250,North Somerset,80,343,LA Boundary,TM,7,4,10/7/2014,62,337520,2487,17,10,N,,0,1883,337878,2014,79,155010,162596,,,338400,16021,M5,14
2,South West,E06000024,157500,203,North Somerset,78,328,LA Boundary,TM,4,4,10/7/2014,29,337520,2721,17,6,S,,1,2182,337878,2014,71,155010,162596,,,338400,16021,M5,17
0,South West,E06000022,165000,10,Bath and North East Somerset,0,25,A4(T),PR,0,9,10/7/2014,5,371367,474,17,4,E,Connection Rd,10,430,372440,2014,1,165575,164810,,,372200,16122,A36,0
1,South West,E06000022,165000,13,Bath and North East Somerset,2,74,A4(T),PR,3,22,10/7/2014,8,371367,540,17,1,W,Connection Rd,11,428,372440,2014,1,165575,164810,,,372200,16122,A36,0
0,South West,E06000025,176100,38,South Gloucestershire,3,203,Station Road Link,PR,3,26,10/7/2014,25,366580,1666,17,2,N,B4465,0,1396,367490,2014,7,174740,176520,,,367330,77050,A4174,1
1,South West,E06000025,176100,31,South Gloucestershire,4,250,Station Road Link,PR,4,39,10/7/2014,15,366580,2229,17,0,S,B4465,0,1905,367490,2014,11,174740,176520,,,367330,77050,A4174,0
0,South West,E06000022,169664,3,Bath and North East Somerset,0,76,,CR,5,3,10/7/2014,3,,866,17,0,N,,0,779,,2014,0,,,LANSDOWN ROAD,"Lansdown, between Hamilton road and college road junctions",372226,946664,C,0
0,South West,E06000022,169664,1,Bath and North East Somerset,0,64,,CR,0,1,10/7/2014,0,,678,17,1,S,,0,612,,2014,0,,,LANSDOWN ROAD,"Lansdown, between Hamilton road and college road junctions",372226,946664,C,0
0,South West,E06000023,170896,0,"Bristol, City of",0,2,,UU,0,0,10/7/2014,0,,38,17,0,N,,2,36,,2014,0,,,GORE'S MARSH ROAD,South of Deep Combe Road,357338,946770,U,0
0,South West,E06000023,170896,0,"Bristol, City of",0,4,,UU,0,0,10/7/2014,0,,32,17,0,S,,3,28,,2014,0,,,GORE'S MARSH ROAD,South of Deep Combe Road,357338,946770,U,0
