HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000024,161000,0,North Somerset,0,28,CU,12,1,10/3/2003,0,342,16,0,N,3,301,2003,0,Walliscote Road,,332100,965114,C,0
0,South West,E06000024,161000,0,North Somerset,0,21,CU,13,6,10/3/2003,0,270,16,0,S,6,230,2003,0,Walliscote Road,,332100,965114,C,0
