HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
6,South West,E06000024,157500,309,North Somerset,93,302,LA Boundary,TM,6,4,10/7/2014,71,337520,1745,10,12,N,,0,1124,337878,2014,103,155010,162596,,,338400,16021,M5,24
12,South West,E06000024,157500,281,North Somerset,105,239,LA Boundary,TM,5,5,10/7/2014,64,337520,1531,10,10,S,,0,1001,337878,2014,68,155010,162596,,,338400,16021,M5,22
5,South West,E06000022,165000,41,Bath and North East Somerset,2,78,A4(T),PR,4,3,10/7/2014,23,371367,390,10,2,E,Connection Rd,0,264,372440,2014,5,165575,164810,,,372200,16122,A36,4
2,South West,E06000022,165000,33,Bath and North East Somerset,2,85,A4(T),PR,2,2,10/7/2014,12,371367,428,10,6,W,Connection Rd,4,306,372440,2014,5,165575,164810,,,372200,16122,A36,6
13,South West,E06000025,176100,85,South Gloucestershire,7,172,Station Road Link,PR,3,9,10/7/2014,39,366580,1116,10,11,N,B4465,0,847,367490,2014,11,174740,176520,,,367330,77050,A4174,4
20,South West,E06000025,176100,84,South Gloucestershire,14,164,Station Road Link,PR,4,13,10/7/2014,33,366580,1053,10,6,S,B4465,0,788,367490,2014,10,174740,176520,,,367330,77050,A4174,1
0,South West,E06000022,169664,1,Bath and North East Somerset,0,56,,CR,1,0,10/7/2014,1,,317,10,0,N,,0,259,,2014,0,,,LANSDOWN ROAD,"Lansdown, between Hamilton road and college road junctions",372226,946664,C,0
0,South West,E06000022,169664,3,Bath and North East Somerset,0,82,,CR,2,2,10/7/2014,3,,468,10,0,S,,1,379,,2014,0,,,LANSDOWN ROAD,"Lansdown, between Hamilton road and college road junctions",372226,946664,C,0
0,South West,E06000023,170896,2,"Bristol, City of",0,3,,UU,0,0,10/7/2014,1,,38,10,1,N,,3,33,,2014,0,,,GORE'S MARSH ROAD,South of Deep Combe Road,357338,946770,U,0
0,South West,E06000023,170896,1,"Bristol, City of",0,9,,UU,0,1,10/7/2014,1,,24,10,0,S,,2,13,,2014,0,,,GORE'S MARSH ROAD,South of Deep Combe Road,357338,946770,U,0
