HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000023,176670,8,"Bristol, City of",0,57,BU,8,3,5/24/2005,5,502,9,2,N,5,426,2005,0,Henleaze Road,South of Henleaze Park Drive,357800,990069,B4056,0
2,South West,E06000023,176670,16,"Bristol, City of",3,59,BU,5,6,5/24/2005,8,558,9,3,S,7,472,2005,0,Henleaze Road,South of Henleaze Park Drive,357800,990069,B4056,0
