HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,190010,2,South Gloucestershire,0,29,BU,0,7,9/5/2007,2,436,17,0,N,4,398,2007,0,High Street,"north of Chapel Street, Thornbury",363680,990071,B4061,0
0,South West,E06000025,190010,0,South Gloucestershire,0,20,BU,5,8,9/5/2007,0,376,17,0,S,1,343,2007,0,High Street,"north of Chapel Street, Thornbury",363680,990071,B4061,0
