HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000024,176000,331,North Somerset,90,225,19,TM,20,70,6/8/2004,86,350670,2813,18,6,N,LA Boundary,0,2167,351940,2004,113,175620,176830,,,351300,46019,M5,35
2,South West,E06000024,176000,225,North Somerset,74,280,19,TM,12,39,6/8/2004,50,350670,3802,18,11,S,LA Boundary,0,3246,351940,2004,70,175620,176830,,,351300,46019,M5,18
0,South West,E06000024,158000,0,North Somerset,0,3,,CU,0,0,6/8/2004,0,,46,18,0,N,,0,43,,2004,0,,,Totterdown Lane,,333100,963490,C,0
0,South West,E06000024,158000,0,North Somerset,0,6,,CU,0,0,6/8/2004,0,,49,18,0,S,,0,43,,2004,0,,,Totterdown Lane,,333100,963490,C,0
