HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
7,South West,E06000023,170000,27,"Bristol, City of",0,42,Kings Head Lane roundabout,PU,9,3,4/30/2004,17,356330,509,16,0,N,Bedminster Rd,10,428,357556,2004,2,169370,170467,357200,36410,A38,1
4,South West,E06000023,170000,15,"Bristol, City of",1,84,Kings Head Lane roundabout,PU,6,13,4/30/2004,6,356330,724,16,3,S,Bedminster Rd,2,606,357556,2004,1,169370,170467,357200,36410,A38,0
