HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000025,175000,53,South Gloucestershire,6,118,Sands Hill,TR,9,6,4/12/2005,24,374452,836,15,3,N,M4 J18,0,650,375767,2005,12,172774,178163,374760,46510,A46,7
9,South West,E06000025,175000,75,South Gloucestershire,3,132,Sands Hill,TR,1,7,4/12/2005,41,374452,874,15,2,S,M4 J18,0,659,375767,2005,14,172774,178163,374760,46510,A46,6
13,South West,E06000025,181500,491,South Gloucestershire,82,534,Junction 20/15 M4/M5,TM,3,9,4/12/2005,174,361812,3629,15,16,E,Junction 19 M4/M32,2,2592,364185,2005,163,183775,179458,363100,56015,M4,43
18,South West,E06000025,181500,480,South Gloucestershire,84,475,Junction 20/15 M4/M5,TM,26,14,4/12/2005,155,361812,3780,15,27,W,Junction 19 M4/M32,0,2785,364185,2005,166,183775,179458,363100,56015,M4,30
