HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
2,South West,E06000024,160530,43,North Somerset,11,203,A3033 Drove Road,PU,8,31,10/15/2007,24,332680,1951,15,4,E,A371,19,1666,335210,2007,1,160900,161050,333500,99375,A370,1
4,South West,E06000024,160530,58,North Somerset,4,225,A3033 Drove Road,PU,12,12,10/15/2007,31,332680,1441,15,14,W,A371,3,1134,335210,2007,3,160900,161050,333500,99375,A370,2
