HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000025,178000,8,South Gloucestershire,0,74,A4174,PU,2,9,5/13/2011,7,364700,501,8,1,N,Cleeve Hill,9,408,364725,2011,0,178200,177204,364720,47724,A4017,0
0,South West,E06000025,178000,10,South Gloucestershire,0,75,A4174,PU,5,21,5/13/2011,7,364700,606,8,2,S,Cleeve Hill,37,495,364725,2011,1,178200,177204,364720,47724,A4017,0
