HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000025,177000,8,South Gloucestershire,0,67,Cleeve Wood Road,PU,9,12,10/13/2010,6,364725,631,15,1,E,A32,13,535,365184,2010,0,177204,176846,364959,38141,A4017,0
1,South West,E06000025,177000,8,South Gloucestershire,0,54,Cleeve Wood Road,PU,6,2,10/13/2010,7,364725,557,15,0,W,A32,5,487,365184,2010,0,177204,176846,364959,38141,A4017,0
