HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
3,South West,E06000025,180000,29,South Gloucestershire,7,51,M4,PR,0,2,6/11/2004,12,375767,377,12,2,N,A420,0,295,376289,2004,5,178163,181174,376200,16473,A46,0
1,South West,E06000025,180000,35,South Gloucestershire,1,55,M4,PR,1,5,6/11/2004,18,375767,373,12,2,S,A420,0,277,376289,2004,8,178163,181174,376200,16473,A46,5
