HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000022,156940,16,Bath and North East Somerset,0,29,A362,PR,3,8,5/4/2007,11,368884,482,16,3,N,B3115,0,426,371980,2007,0,154946,160780,,,370000,47031,A367,1
0,South West,E06000022,156940,13,Bath and North East Somerset,3,103,A362,PR,6,13,5/4/2007,5,368884,710,16,2,S,B3115,2,575,371980,2007,3,154946,160780,,,370000,47031,A367,0
2,South West,E06000025,189600,68,South Gloucestershire,9,75,LA Boundary,TM,2,28,5/4/2007,22,355900,694,16,2,E,1,7,521,357334,2007,30,190230,189333,,,356900,99171,M48,3
0,South West,E06000025,189600,64,South Gloucestershire,15,100,LA Boundary,TM,0,32,5/4/2007,17,355900,1391,16,2,W,1,3,1195,357334,2007,25,190230,189333,,,356900,99171,M48,5
0,South West,E06000024,162710,0,North Somerset,0,16,,UU,1,43,5/4/2007,0,,175,16,0,E,,4,115,,2007,0,,,KEWSTOKE ROAD,"East of Beach Road, Kewstoke",331430,930449,U,0
0,South West,E06000024,162710,0,North Somerset,0,11,,UU,1,10,5/4/2007,0,,124,16,0,W,,2,102,,2007,0,,,KEWSTOKE ROAD,"East of Beach Road, Kewstoke",331430,930449,U,0
